"X26095110_prec.Date","X26095110_prec.Value"
"1970-01-25",5.9
"1970-02-25",0
"1970-03-25",20.5
"1970-04-25",16.7
"1970-05-25",2.7
"1970-06-25",64.7
"1970-07-25",17.3
"1970-08-25",2.8
"1970-09-25",29.1
"1970-10-25",34.2
"1970-11-25",70.8
"1970-12-25",17.7
"1971-01-25",101.8
"1971-02-25",6
"1971-03-25",50.7
"1971-04-25",10.2
"1971-05-25",52.9
"1971-06-25",18.1
"1971-07-25",12.8
"1971-08-25",68.4
"1971-09-25",70.8
"1971-10-25",12.2
"1971-11-25",63.3
"1971-12-25",8.4
"1972-01-25",15.1
"1972-02-25",57.6
"1972-03-25",37.9
"1972-04-25",34
"1972-05-25",33.1
"1972-06-25",1.3
"1972-07-25",16.2
"1972-08-25",0.7
"1972-09-25",3
"1972-10-25",60.8
"1972-11-25",22.3
"1972-12-25",10.8
"1973-01-25",2.2
"1973-02-25",0.4
"1973-03-25",13.4
"1973-04-25",21.4
"1973-05-25",24.6
"1973-06-25",1.5
"1973-07-25",0.6
"1973-08-25",15.5
"1973-09-25",49.4
"1973-10-25",20.4
"1973-11-25",41.8
"1973-12-25",18.7
"1974-01-25",7.7
"1974-02-25",49.1
"1974-03-25",42.3
"1974-04-25",109.3
"1974-05-25",34.3
"1974-06-25",11.6
"1974-07-25",0.1
"1974-08-25",27.8
"1974-09-25",3.5
"1974-10-25",41
"1974-11-25",20.3
"1974-12-25",13.3
"1975-01-25",3.8
"1975-02-25",49.3
"1975-03-25",17.8
"1975-04-25",49.2
"1975-05-25",82.2
"1975-06-25",12.3
"1975-07-25",65.8
"1975-08-25",1.5
"1975-09-25",3.1
"1975-10-25",9.2
"1975-11-25",44.6
"1975-12-25",88.4
"1976-01-25",7.4
"1976-02-25",8.6
"1976-03-25",54.8
"1976-04-25",48.5
"1976-05-25",24.4
"1976-06-25",19.5
"1976-07-25",0
"1976-08-25",1.9
"1976-09-25",3.7
"1976-10-25",9.7
"1976-11-25",24.7
"1976-12-25",29.3
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",0
"1977-05-25",0
"1977-06-25",0
"1977-07-25",0
"1977-08-25",0
"1977-09-25",0
"1977-10-25",212.1
"1977-11-25",0
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",0
"1978-08-25",0
"1978-09-25",0
"1978-10-25",0
"1978-11-25",0
"1978-12-25",0
"1979-01-25",0
"1979-02-25",0
"1979-03-25",0
"1979-04-25",0
"1979-05-25",0
"1979-06-25",41.8
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",0
"1981-02-25",0
"1981-03-25",0
"1981-04-25",176
"1981-05-25",88.1
"1981-06-25",28.7
"1981-07-25",36.1
"1981-08-25",228.5
"1981-09-25",33.8
"1981-10-25",25.7
"1981-11-25",190.9
"1981-12-25",19.8
"1982-01-25",31
"1982-02-25",0
"1982-03-25",0
"1982-04-25",0
"1982-05-25",0
"1982-06-25",0
"1982-07-25",0
"1982-08-25",0
"1982-09-25",0
"1982-10-25",0
"1982-11-25",0
"1982-12-25",0
"1983-01-25",0
"1983-02-25",0
"1983-03-25",0
"1983-04-25",0
"1983-05-25",0
"1983-06-25",0
"1983-07-25",0
"1983-08-25",0
"1983-09-25",0
"1983-10-25",0
"1983-11-25",0
"1983-12-25",0
"1984-01-25",0
"1984-02-25",163.2
"1984-03-25",0
"1984-04-25",0
"1984-05-25",258.6
"1984-06-25",0
"1984-07-25",243.4
"1984-08-25",178.4
"1984-09-25",0
"1984-10-25",0
"1984-11-25",52.5
"1984-12-25",196.5
"1985-01-25",0
"1985-02-25",188.2
"1985-03-25",0
"1985-04-25",0
"1985-05-25",0
"1985-06-25",0
"1985-07-25",0
"1985-08-25",0
"1985-09-25",0
"1985-10-25",0
"1985-11-25",0
"1985-12-25",0
"1986-01-25",0
"1986-02-25",0
"1986-03-25",0
"1986-04-25",0
"1986-05-25",0
"1986-06-25",0
"1986-07-25",0
"1986-08-25",0
"1986-09-25",0
"1986-10-25",0
"1986-11-25",0
"1986-12-25",0
"1987-01-25",0
"1987-02-25",0
"1987-03-25",0
"1987-04-25",0
"1987-05-25",0
"1987-06-25",0
"1987-07-25",0
"1987-08-25",0
"1987-09-25",0
"1987-10-25",0
"1987-11-25",0
"1987-12-25",0
"1988-01-25",0
"1988-02-25",0
"1988-03-25",0
"1988-04-25",0
"1988-05-25",0
"1988-06-25",0
"1988-07-25",0
"1988-08-25",0
"1988-09-25",0
"1988-10-25",0
"1988-11-25",0
"1988-12-25",0
"1989-01-25",0
"1989-02-25",0
"1989-03-25",0
"1989-04-25",0
"1989-05-25",0
"1989-06-25",0
"1989-07-25",0
"1989-08-25",0
"1989-09-25",0
"1989-10-25",0
"1989-11-25",0
"1989-12-25",0
"1990-01-25",0
"1990-02-25",0
"1990-03-25",0
"1990-04-25",0
"1990-05-25",218.5
"1990-06-25",224.2
"1990-07-25",17.2
"1990-08-25",232
"1990-09-25",279
"1990-10-25",172
"1990-11-25",0
"1990-12-25",191.4
"1991-01-25",3.3
"1991-02-25",227.8
"1991-03-25",228.6
"1991-04-25",16
"1991-05-25",250.2
"1991-06-25",191.6
"1991-07-25",238.4
"1991-08-25",217.8
"1991-09-25",288.6
"1991-10-25",5.3
"1991-11-25",165.8
"1991-12-25",76.1
"1992-01-25",269.2
"1992-02-25",177
"1992-03-25",227.5
"1992-04-25",231.3
"1992-05-25",239.2
"1992-06-25",23.9
"1992-07-25",271.6
"1992-08-25",273.1
"1992-09-25",228.7
"1992-10-25",261.4
"1992-11-25",181
"1992-12-25",213.4
"1993-01-25",210.3
"1993-02-25",219.1
"1993-03-25",244.9
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",0
"1994-02-25",0
"1994-03-25",0
"1994-04-25",0
"1994-05-25",0
"1994-06-25",0
"1994-07-25",0
"1994-08-25",0
"1994-09-25",0
"1994-10-25",0
"1994-11-25",0
"1994-12-25",0
"1995-01-25",0
"1995-02-25",0
"1995-03-25",0
"1995-04-25",0
"1995-05-25",0
"1995-06-25",0
"1995-07-25",0
"1995-08-25",0
"1995-09-25",0
"1995-10-25",0
"1995-11-25",0
"1995-12-25",0
"1996-01-25",0
"1996-02-25",0
"1996-03-25",47
"1996-04-25",25
"1996-05-25",0
"1996-06-25",4
"1996-07-25",5
