"X26130480_prec.Date","X26130480_prec.Value"
"1988-01-25",18
"1988-02-25",102
"1988-03-25",92
"1988-04-25",144
"1988-05-25",95
"1988-06-25",13
"1988-07-25",227
"1988-08-25",80
"1988-09-25",102
"1988-10-25",134
"1988-11-25",76
"1988-12-25",164
"1989-01-25",90
"1989-02-25",64
"1989-03-25",115
"1989-04-25",88
"1989-05-25",156
"1989-06-25",140
"1989-07-25",78
"1989-08-25",25
"1989-09-25",99
"1989-10-25",44
"1989-11-25",37
"1989-12-25",144
"1990-01-25",42
"1990-02-25",56
"1990-03-25",45
"1990-04-25",78
"1990-05-25",150
"1990-06-25",30
"1990-07-25",0
"1990-08-25",51
"1990-09-25",66
"1990-10-25",93
"1990-11-25",148
"1990-12-25",184
