"X26090360_prec.Date","X26090360_prec.Value"
"1970-01-25",2
"1970-02-25",97
"1970-03-25",101
"1970-04-25",25
"1970-05-25",67
"1970-06-25",55
"1970-07-25",15
"1970-08-25",9
"1970-09-25",45
"1970-10-25",185
"1970-11-25",237
"1970-12-25",11
"1971-01-25",194
"1971-02-25",105
"1971-03-25",140
"1971-04-25",138
"1971-05-25",144
"1971-06-25",33
"1971-07-25",18
"1971-08-25",28
"1971-09-25",61
"1971-10-25",170
"1971-11-25",98
"1971-12-25",8
"1972-01-25",10
"1972-02-25",77
"1972-03-25",139
"1972-04-25",26
"1972-05-25",90
"1972-06-25",3
"1972-07-25",56
"1972-08-25",5
"1972-09-25",0
"1972-10-25",5
"1972-11-25",122
"1972-12-25",103
"1973-01-25",0
"1973-02-25",4
"1973-03-25",50
"1973-04-25",29
"1973-05-25",82
"1973-06-25",64
"1973-07-25",0
"1973-08-25",8
"1973-09-25",106
"1973-10-25",107
"1973-11-25",57
"1973-12-25",184
"1974-01-25",6
"1974-02-25",220
"1974-03-25",129
"1974-04-25",134
"1974-05-25",72
"1974-06-25",25
"1974-07-25",0
"1974-08-25",14
"1974-09-25",16
"1974-10-25",79
"1974-11-25",104
"1974-12-25",67
"1975-01-25",7
"1975-02-25",193
"1975-03-25",72
"1975-04-25",80
"1975-05-25",57
"1975-06-25",61
"1975-07-25",120
"1975-08-25",23
"1975-09-25",28
"1975-10-25",38
"1975-11-25",89
"1975-12-25",126
"1976-01-25",15
"1976-02-25",30
"1976-03-25",43
"1976-04-25",48
"1976-05-25",0
"1976-06-25",41
"1976-07-25",8
"1976-08-25",0
"1976-09-25",0
"1976-10-25",39
"1976-11-25",83
"1976-12-25",78
"1977-01-25",0
"1977-02-25",3
"1977-03-25",15
"1977-04-25",109
"1977-05-25",30
"1977-06-25",57
"1977-07-25",51
"1977-08-25",62
"1977-09-25",1
"1977-10-25",216
"1977-11-25",178
"1977-12-25",10
"1978-01-25",168
"1978-02-25",70
"1978-03-25",290
"1978-04-25",175
"1978-05-25",137
"1978-06-25",64
"1978-07-25",106
"1978-08-25",30
"1978-09-25",32
"1978-10-25",20
"1978-11-25",56
"1978-12-25",155
"1979-01-25",70
"1979-02-25",0
"1979-03-25",148
"1979-04-25",118
"1979-05-25",13
"1979-06-25",189
"1979-07-25",0
"1979-08-25",0
"1979-09-25",79
"1979-10-25",0
"1979-11-25",124
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",1
"1980-08-25",10
"1980-09-25",7
"1980-10-25",80
"1980-11-25",63
"1980-12-25",50
"1981-01-25",3
"1981-02-25",30
"1981-03-25",34
"1981-04-25",34
"1981-05-25",169
"1981-06-25",39
"1981-07-25",38
"1981-08-25",41
"1981-09-25",22
"1981-10-25",30
"1981-11-25",20
"1981-12-25",93
"1982-01-25",225
"1982-02-25",77
"1982-03-25",45
"1982-04-25",133
"1982-05-25",0
"1982-06-25",0
"1982-07-25",0
"1982-08-25",12
