"X26145060_prec.Date","X26145060_prec.Value"
"1976-01-25",29.9
"1976-02-25",0.5
"1976-03-25",9.4
"1976-04-25",18
"1976-05-25",58.3
"1976-06-25",20.6
"1976-07-25",0.6
"1976-08-25",36.6
"1976-09-25",5.3
"1976-10-25",63
"1976-11-25",61.7
"1976-12-25",16.6
"1977-01-25",288
"1977-02-25",2.4
"1977-03-25",312.1
"1977-04-25",151
"1977-05-25",203.9
"1977-06-25",265
"1977-07-25",26.9
"1977-08-25",163.5
"1977-09-25",1.8
"1977-10-25",202.1
"1977-11-25",265.9
"1977-12-25",6.2
"1978-01-25",8.8
"1978-02-25",281.3
"1978-03-25",65.8
"1978-04-25",31.9
"1978-05-25",259.2
"1978-06-25",165.9
"1978-07-25",274.6
"1978-08-25",211.1
"1978-09-25",203.4
"1978-10-25",282.1
"1978-11-25",81
"1978-12-25",169.7
"1979-01-25",3.6
"1979-02-25",158.9
"1979-03-25",270.5
"1979-04-25",52
"1979-05-25",289.2
"1979-06-25",253.3
"1979-07-25",0
"1979-08-25",224.1
"1979-09-25",167.1
"1979-10-25",158.1
"1979-11-25",27
"1979-12-25",170.7
"1980-01-25",0
"1980-02-25",0
"1980-03-25",171.5
"1980-04-25",56.8
"1980-05-25",248.5
"1980-06-25",62.5
"1980-07-25",219.8
"1980-08-25",162.3
"1980-09-25",287.9
"1980-10-25",127.7
"1980-11-25",8.1
"1980-12-25",14.3
"1981-01-25",16.6
"1981-02-25",25.3
"1981-03-25",167.9
"1981-04-25",278.5
"1981-05-25",199.5
"1981-06-25",90.6
"1981-07-25",40.7
"1981-08-25",285.9
"1981-09-25",264.7
"1981-10-25",70.4
"1981-11-25",162.6
"1981-12-25",215.4
"1982-01-25",163.9
"1982-02-25",279.8
"1982-03-25",278.5
"1982-04-25",170.2
"1982-05-25",276
"1982-06-25",277.5
"1982-07-25",281.2
"1982-08-25",220.3
"1982-09-25",156.4
"1982-10-25",49.7
"1982-11-25",29.4
"1982-12-25",169.4
"1983-01-25",0
"1983-02-25",0
"1983-03-25",0
"1983-04-25",0
"1983-05-25",0
"1983-06-25",0
"1983-07-25",0
"1983-08-25",0
"1983-09-25",0
"1983-10-25",0
"1983-11-25",0
"1983-12-25",0
"1984-01-25",0
"1984-02-25",0
"1984-03-25",0
"1984-04-25",0
"1984-05-25",0
"1984-06-25",0
"1984-07-25",0
"1984-08-25",0
"1984-09-25",0
"1984-10-25",0
"1984-11-25",0
"1984-12-25",0
"1985-01-25",0
"1985-02-25",0
"1985-03-25",0
"1985-04-25",0
"1985-05-25",0
"1985-06-25",0
"1985-07-25",0
"1985-08-25",0
"1985-09-25",0
"1985-10-25",0
"1985-11-25",0
"1985-12-25",0
"1986-01-25",0
"1986-02-25",0
"1986-03-25",0
"1986-04-25",0
"1986-05-25",0
"1986-06-25",0
"1986-07-25",0
"1986-08-25",0
"1986-09-25",0
"1986-10-25",0
"1986-11-25",0
"1986-12-25",0
"1987-01-25",0
"1987-02-25",0
"1987-03-25",0
"1987-04-25",0
"1987-05-25",0
"1987-06-25",0
"1987-07-25",0
"1987-08-25",0
"1987-09-25",0
"1987-10-25",0
"1987-11-25",0
"1987-12-25",0
"1988-01-25",13.7
"1988-02-25",50.9
"1988-03-25",55.9
"1988-04-25",64.5
"1988-05-25",62.7
"1988-06-25",1
"1988-07-25",124.8
"1988-08-25",16.7
"1988-09-25",23
"1988-10-25",52.1
"1988-11-25",74.4
"1988-12-25",47.4
"1989-01-25",0
"1989-02-25",0
"1989-03-25",0
"1989-04-25",0
"1989-05-25",0
"1989-06-25",0
"1989-07-25",0
"1989-08-25",0
"1989-09-25",0
"1989-10-25",0
"1989-11-25",0
"1989-12-25",0
"1990-01-25",54.8
"1990-02-25",23
"1990-03-25",15.9
"1990-04-25",32.5
"1990-05-25",51.4
"1990-06-25",27.4
"1990-07-25",41.5
"1990-08-25",4
"1990-09-25",22.5
"1990-10-25",60.4
"1990-11-25",29.1
"1990-12-25",52.3
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",221.4
"1992-02-25",222.1
"1992-03-25",231
"1992-04-25",33.5
"1992-05-25",225.6
"1992-06-25",172.8
"1992-07-25",280.8
"1992-08-25",168
"1992-09-25",164.1
"1992-10-25",41
"1992-11-25",273
"1992-12-25",270.2
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",277.8
"1994-02-25",169.3
"1994-03-25",33.3
"1994-04-25",273
"1994-05-25",175.6
"1994-06-25",164.1
"1994-07-25",25.9
"1994-08-25",38
"1994-09-25",226.3
"1994-10-25",212.6
"1994-11-25",163
"1994-12-25",209.1
