"X26055050_prec.Date","X26055050_prec.Value"
"1972-03-25",48
"1972-04-25",37.5
"1972-05-25",109.2
"1972-06-25",72
"1972-07-25",14
"1972-08-25",0
"1972-09-25",0.3
"1972-10-25",31.5
"1972-11-25",100
"1972-12-25",49.9
"1973-01-25",5.7
"1973-02-25",27.2
"1973-03-25",122.8
"1973-04-25",83.9
"1973-05-25",71.3
"1973-06-25",1
"1973-07-25",2.3
"1973-08-25",40.1
"1973-09-25",52.7
"1973-10-25",134.8
"1973-11-25",96.6
"1973-12-25",70.9
"1974-01-25",11.3
"1974-02-25",115.4
"1974-03-25",94.9
"1974-04-25",119.6
"1974-05-25",98.6
"1974-06-25",32.1
"1974-07-25",1.3
"1974-08-25",3.4
"1974-09-25",3.7
"1974-10-25",139
"1974-11-25",70.7
"1974-12-25",18.9
"1975-01-25",19.7
"1975-02-25",141.8
"1975-03-25",56.5
"1975-04-25",95.9
"1975-05-25",109.6
"1975-06-25",50.3
"1975-07-25",121.2
"1975-08-25",38.5
"1975-09-25",17.7
"1975-10-25",33.7
"1975-11-25",88.3
"1975-12-25",155.9
"1976-01-25",5.2
"1976-02-25",41.1
"1976-03-25",18.3
"1976-04-25",40.4
"1976-05-25",113.9
"1976-06-25",39.4
"1976-07-25",0.2
"1976-08-25",3.7
"1976-09-25",3.4
"1976-10-25",91.9
"1976-11-25",42.4
"1976-12-25",74.9
"1977-01-25",0
"1977-02-25",7
"1977-03-25",0
"1977-04-25",16.2
"1977-05-25",48.2
"1977-06-25",53.8
"1977-07-25",26.8
"1977-08-25",35.4
"1977-09-25",0
"1977-10-25",140
"1977-11-25",88.2
"1977-12-25",11.1
"1978-01-25",36.5
"1978-02-25",36
"1978-03-25",57.7
"1978-04-25",70.5
"1978-05-25",101.8
"1978-06-25",13.1
"1978-07-25",4
"1978-08-25",53.8
"1978-09-25",10
"1978-10-25",4.9
"1978-11-25",26.2
"1978-12-25",152.8
"1979-01-25",19.7
"1979-02-25",0
"1979-03-25",147.1
"1979-04-25",218.8
"1979-05-25",0
"1979-06-25",198.1
"1979-07-25",22
"1979-08-25",7.1
"1979-09-25",205.3
"1979-10-25",14
"1979-11-25",40.5
"1979-12-25",28.5
"1980-01-25",4
"1980-02-25",65.1
"1980-03-25",217.3
"1980-04-25",55.7
"1980-05-25",81.4
"1980-06-25",17.7
"1980-07-25",8.2
"1980-08-25",47.6
"1980-09-25",32.4
"1980-10-25",236.2
"1980-11-25",59.6
"1980-12-25",10.1
"1981-01-25",2
"1981-02-25",77.8
"1981-03-25",215.5
"1981-04-25",131.8
"1981-05-25",200
"1981-06-25",216.8
"1981-07-25",82.4
"1981-08-25",8.1
"1981-09-25",255.4
"1981-10-25",174.7
"1981-11-25",17.4
"1981-12-25",31.3
"1982-01-25",138
"1982-02-25",170.8
"1982-03-25",27.8
"1982-04-25",171.6
"1982-05-25",87.6
"1982-06-25",13.8
"1982-07-25",25.9
"1982-08-25",221
"1982-09-25",30.7
"1982-10-25",159.6
"1982-11-25",207.9
"1982-12-25",81
"1983-01-25",154.4
"1983-02-25",21.4
"1983-03-25",63.8
"1983-04-25",170.8
"1983-05-25",160.2
"1983-06-25",175.2
"1983-07-25",220.1
"1983-08-25",0
"1983-09-25",169.2
"1983-10-25",58.7
"1983-11-25",170
"1983-12-25",130.5
"1984-01-25",233.8
"1984-02-25",230
"1984-03-25",36.1
"1984-04-25",60.2
"1984-05-25",161.2
"1984-06-25",164.2
"1984-07-25",36.3
"1984-08-25",164.4
"1984-09-25",74.4
"1984-10-25",173.2
"1984-11-25",197.9
"1984-12-25",172.2
"1985-01-25",95.7
"1985-02-25",6.1
"1985-03-25",170.4
"1985-04-25",261
"1985-05-25",8
"1985-06-25",201.9
"1985-07-25",1
"1985-08-25",244.9
"1985-09-25",162.2
"1985-10-25",27.4
"1985-11-25",2
"1985-12-25",21.8
"1986-01-25",219.1
"1986-02-25",84.8
"1986-03-25",43.2
"1986-04-25",74.7
"1986-05-25",68.5
"1986-06-25",68
"1986-07-25",166.6
"1986-08-25",7
"1986-09-25",159
"1986-10-25",116.9
"1986-11-25",159.2
"1986-12-25",209.2
"1987-01-25",159.4
"1987-02-25",215.1
"1987-03-25",215
"1987-04-25",108.8
"1987-05-25",165.2
"1987-06-25",213.1
"1987-07-25",1.1
"1987-08-25",23.2
"1987-09-25",71
"1987-10-25",212.2
"1987-11-25",225.9
"1987-12-25",63.4
"1988-01-25",232.5
"1988-02-25",226
"1988-03-25",218.9
"1988-04-25",179.7
"1988-05-25",179.9
"1988-06-25",169.8
"1988-07-25",183.9
"1988-08-25",30.1
"1988-09-25",8
"1988-10-25",179
"1988-11-25",197
"1988-12-25",87
"1989-01-25",19.4
"1989-02-25",184.1
"1989-03-25",141
"1989-04-25",215.4
"1989-05-25",112
"1989-06-25",39
"1989-07-25",128.1
"1989-08-25",2
"1989-09-25",167
"1989-10-25",48
"1989-11-25",209.7
"1989-12-25",76
"1990-01-25",50
"1990-02-25",166.7
"1990-03-25",140.3
"1990-04-25",0
"1990-05-25",210.6
"1990-06-25",192.2
"1990-07-25",52
"1990-08-25",208.9
"1990-09-25",108.1
"1990-10-25",154
"1990-11-25",203.7
"1990-12-25",212.4
"1991-01-25",34
"1991-02-25",210
"1991-03-25",200.8
"1991-04-25",106
"1991-05-25",193.1
"1991-06-25",35
"1991-07-25",215.7
"1991-08-25",263.2
"1991-09-25",207.4
"1991-10-25",38.5
"1991-11-25",154
"1991-12-25",258.4
"1992-01-25",222.8
"1992-02-25",274.4
"1992-03-25",285.6
"1992-04-25",226.8
"1992-05-25",75.4
"1992-06-25",216
"1992-07-25",165.2
"1992-08-25",218.6
