"X26150270_prec.Date","X26150270_prec.Value"
"1992-02-25",0
"1992-03-25",86
"1992-04-25",8
"1992-05-25",52
"1992-06-25",73
"1992-07-25",11
"1992-08-25",2
"1992-09-25",35
"1992-10-25",56
"1992-11-25",38
"1992-12-25",220
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",63
"1994-02-25",28
"1994-03-25",25
"1994-04-25",39
"1994-05-25",0
"1994-06-25",0
"1994-07-25",0
"1994-08-25",0
"1994-09-25",26
"1994-10-25",85
"1994-11-25",135
"1994-12-25",13
