"X26150040_prec.Date","X26150040_prec.Value"
"1974-01-25",60
"1974-02-25",153
"1974-03-25",179
"1974-04-25",29
"1974-05-25",59
"1974-06-25",70
"1974-07-25",0
"1974-08-25",10
"1974-09-25",134
"1974-10-25",151
"1974-11-25",87
"1974-12-25",38
"1975-01-25",0
"1975-02-25",0
"1975-03-25",0
"1975-04-25",0
"1975-05-25",0
"1975-06-25",0
"1975-07-25",0
"1975-08-25",0
"1975-09-25",0
"1975-10-25",0
"1975-11-25",0
"1975-12-25",0
"1976-01-25",0
"1976-02-25",0
"1976-03-25",0
"1976-04-25",0
"1976-05-25",0
"1976-06-25",0
"1976-07-25",0
"1976-08-25",0
"1976-09-25",0
"1976-10-25",0
"1976-11-25",0
"1976-12-25",0
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",63
"1977-05-25",63
"1977-06-25",45
"1977-07-25",17
"1977-08-25",30
"1977-09-25",79
"1977-10-25",65
"1977-11-25",104
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",3
"1978-08-25",15
"1978-09-25",15
"1978-10-25",2
"1978-11-25",27
"1978-12-25",69
"1979-01-25",17
"1979-02-25",0
"1979-03-25",82
"1979-04-25",43
"1979-05-25",13
"1979-06-25",103
"1979-07-25",2
"1979-08-25",9
"1979-09-25",44
"1979-10-25",23
"1979-11-25",52
"1979-12-25",26
"1980-01-25",0
"1980-02-25",82
"1980-03-25",49
"1980-04-25",57
"1980-05-25",85
"1980-06-25",51
"1980-07-25",2
"1980-08-25",47
"1980-09-25",68
"1980-10-25",167
"1980-11-25",156
"1980-12-25",71
"1981-01-25",9
"1981-02-25",15
"1981-03-25",0
"1981-04-25",77
"1981-05-25",129
"1981-06-25",122
"1981-07-25",19
"1981-08-25",30
"1981-09-25",56
"1981-10-25",31
"1981-11-25",24
"1981-12-25",23
"1982-01-25",213
"1982-02-25",108
"1982-03-25",35
"1982-04-25",135
"1982-05-25",42
"1982-06-25",62
"1982-07-25",5
"1982-08-25",12
"1982-09-25",20
"1982-10-25",85
"1982-11-25",112
"1982-12-25",49
"1983-01-25",15
"1983-02-25",64
"1983-03-25",99
"1983-04-25",46
"1983-05-25",14
"1983-06-25",28
"1983-07-25",27
"1983-08-25",25
"1983-09-25",43
"1983-10-25",46
"1983-11-25",68
"1983-12-25",122
"1984-01-25",187
"1984-02-25",119
"1984-03-25",36
"1984-04-25",69
"1984-05-25",57
"1984-06-25",51
"1984-07-25",39
"1984-08-25",54
"1984-09-25",52
"1984-10-25",31
"1984-11-25",89
"1984-12-25",20
"1985-01-25",165
"1985-02-25",0
"1985-03-25",33
"1985-04-25",47
"1985-05-25",46
"1985-06-25",111
"1985-07-25",9
"1985-08-25",44
"1985-09-25",84
"1985-10-25",135
"1985-11-25",75
"1985-12-25",31
"1986-01-25",25
"1986-02-25",29
"1986-03-25",8
"1986-04-25",92
"1986-05-25",71
"1986-06-25",73
"1986-07-25",7
"1986-08-25",0
"1986-09-25",18
"1986-10-25",73
"1986-11-25",51
"1986-12-25",1
"1987-01-25",15
"1987-02-25",22
"1987-03-25",59
"1987-04-25",68
"1987-05-25",81
"1987-06-25",12
"1987-07-25",39
"1987-08-25",55
"1987-09-25",80
"1987-10-25",61
"1987-11-25",36
"1987-12-25",95
"1988-01-25",3
"1988-02-25",92
"1988-03-25",82
"1988-04-25",36
"1988-05-25",44
"1988-06-25",24
"1988-07-25",70
"1988-08-25",76
"1988-09-25",37
"1988-10-25",99
"1988-11-25",62
"1988-12-25",169
"1989-01-25",19
"1989-02-25",36
"1989-03-25",32
"1989-04-25",19
"1989-05-25",85
"1989-06-25",27
"1989-07-25",7
"1989-08-25",13
"1989-09-25",45
"1989-10-25",59
"1989-11-25",61
"1989-12-25",121
"1990-01-25",66
"1990-02-25",64
"1990-03-25",35
"1990-04-25",36
"1990-05-25",19
"1990-06-25",6
"1990-07-25",20
"1990-08-25",1
"1990-09-25",6
"1990-10-25",62
"1990-11-25",28
"1990-12-25",108
"1991-01-25",20
"1991-02-25",6
"1991-03-25",86
"1991-04-25",58
"1991-05-25",4
"1991-06-25",6
"1991-07-25",10
"1991-08-25",37
"1991-09-25",8
"1991-10-25",32
"1991-11-25",53
"1991-12-25",64
"1992-01-25",23
"1992-02-25",23
"1992-03-25",0
"1992-04-25",18
"1992-05-25",56
"1992-06-25",26
"1992-07-25",0
"1992-08-25",19
"1992-09-25",7
"1992-10-25",41
"1992-11-25",42
"1992-12-25",170
"1993-01-25",71
"1993-02-25",77
"1993-03-25",53
"1993-04-25",81
"1993-05-25",54
"1993-06-25",0
"1993-07-25",53
"1993-08-25",57
"1993-09-25",60
"1993-10-25",59
"1993-11-25",52
"1993-12-25",58
"1994-01-25",44
"1994-02-25",13
"1994-03-25",20
"1994-04-25",36
"1994-05-25",28
"1994-06-25",23
"1994-07-25",31
"1994-08-25",13
"1994-09-25",28
"1994-10-25",79
"1994-11-25",164
"1994-12-25",19
"1995-01-25",7
"1995-02-25",2
"1995-03-25",34
"1995-04-25",56
"1995-05-25",113
"1995-06-25",41
"1995-07-25",28
"1995-08-25",39
"1995-09-25",1
"1995-10-25",39
"1995-11-25",48
"1995-12-25",59
"1996-01-25",2
"1996-02-25",135
"1996-03-25",182
