"X26155090_tmax.Date","X26155090_tmax.Value"
"1984-01-25",26.8444444444444
"1984-02-25",28.3333333333333
"1984-03-25",29.8333333333333
"1984-04-25",29.9
"1984-05-25",30.1
"1984-06-25",27.6333333333333
"1984-07-25",27.9666666666667
"1984-08-25",29.6777777777778
"1984-09-25",28.1555555555556
"1984-10-25",29.1777777777778
"1984-11-25",27.1222222222222
"1984-12-25",29.2333333333333
"1985-01-25",29.3555555555556
"1985-02-25",30.1111111111111
"1985-03-25",30.7222222222222
"1985-04-25",28.9444444444444
"1985-05-25",28.8666666666667
"1985-06-25",27.6111111111111
"1985-07-25",29.1111111111111
"1985-08-25",28.4444444444444
"1985-09-25",29.3888888888889
"1985-10-25",27.5444444444444
"1985-11-25",28.0444444444444
"1985-12-25",26.6555555555556
"1986-01-25",28.8111111111111
"1986-02-25",29.8333333333333
"1986-03-25",29.1555555555556
"1986-04-25",28.9444444444444
"1986-05-25",28.7
"1986-06-25",27.5
"1986-07-25",28.8111111111111
"1986-08-25",32.2555555555556
"1986-09-25",30.6333333333333
"1986-10-25",28.4888888888889
"1986-11-25",28.3888888888889
"1986-12-25",29.7666666666667
"1987-01-25",30.5222222222222
"1987-02-25",32.6111111111111
"1987-03-25",30.4
"1987-04-25",29.0444444444444
"1987-05-25",29.1555555555556
"1987-06-25",30.0555555555556
"1987-07-25",31.0888888888889
"1987-08-25",29.5222222222222
"1987-09-25",29.3777777777778
"1987-10-25",28.8444444444444
"1987-11-25",30.5
"1987-12-25",29.7333333333333
"1988-01-25",31.7555555555556
"1988-02-25",29.2444444444444
"1988-03-25",30.5888888888889
"1988-04-25",28.3777777777778
"1988-05-25",29.1444444444444
"1988-06-25",28.5888888888889
"1988-07-25",27.5222222222222
"1988-08-25",29.1555555555556
"1988-09-25",27.7777777777778
"1988-10-25",28.0777777777778
"1988-11-25",28.6333333333333
"1988-12-25",26.9888888888889
"1989-01-25",28.2222222222222
"1989-02-25",28.0333333333333
"1989-03-25",29.8444444444444
"1989-04-25",30.0222222222222
"1989-05-25",28.5666666666667
"1989-06-25",28.5666666666667
"1989-07-25",29.0555555555556
"1989-08-25",30.1555555555556
"1989-09-25",29.4555555555556
"1989-10-25",28.9
"1989-11-25",28.3222222222222
"1989-12-25",28.5777777777778
"1990-01-25",28.9
"1990-02-25",30.2777777777778
"1990-03-25",29.2888888888889
"1990-04-25",29.5
"1990-05-25",29.0333333333333
"1990-06-25",NA
"1990-07-25",28.8333333333333
"1990-08-25",30.4555555555556
"1990-09-25",30.0777777777778
"1990-10-25",25.7666666666667
"1990-11-25",28.8444444444444
"1990-12-25",28.5777777777778
"1991-01-25",NA
"1991-02-25",NA
"1991-03-25",NA
"1991-04-25",NA
"1991-05-25",NA
"1991-06-25",NA
"1991-07-25",NA
"1991-08-25",NA
"1991-09-25",NA
"1991-10-25",NA
"1991-11-25",NA
"1991-12-25",NA
"1992-01-25",29.5666666666667
"1992-02-25",30.7666666666667
"1992-03-25",32.3555555555556
"1992-04-25",31.8222222222222
"1992-05-25",30.0666666666667
"1992-06-25",30.3222222222222
"1992-07-25",30.2555555555556
"1992-08-25",30.4111111111111
"1992-09-25",30.8111111111111
"1992-10-25",28.1333333333333
"1992-11-25",29.4
"1992-12-25",29.3555555555556
"1993-01-25",28.5666666666667
"1993-02-25",30.8222222222222
"1993-03-25",24.4777777777778
"1993-04-25",30.5888888888889
"1993-05-25",28.5666666666667
"1993-06-25",30.5111111111111
"1993-07-25",NA
"1993-08-25",NA
"1993-09-25",NA
"1993-10-25",NA
"1993-11-25",NA
"1993-12-25",NA
"1994-01-25",28.9666666666667
"1994-02-25",28.7555555555556
"1994-03-25",30.5888888888889
"1994-04-25",29.1111111111111
"1994-05-25",28.6888888888889
"1994-06-25",29.2
"1994-07-25",28.6111111111111
"1994-08-25",30.2555555555556
"1994-09-25",30.6444444444444
"1994-10-25",28.6111111111111
"1994-11-25",27.1777777777778
"1994-12-25",28.7333333333333
