"X26135110_tmax.Date","X26135110_tmax.Value"
"1979-04-25",24.275
"1979-05-25",25.0666666666667
"1979-06-25",21.9875
"1979-07-25",NA
"1979-08-25",23.3666666666667
"1979-09-25",22.925
"1979-10-25",24.2
"1979-11-25",23.475
"1979-12-25",24.3333333333333
"1980-01-25",24.6444444444444
"1980-02-25",23.875
"1980-03-25",24.4333333333333
"1980-04-25",24.2888888888889
"1980-05-25",NA
"1980-06-25",23.4666666666667
"1980-07-25",NA
"1980-08-25",NA
"1980-09-25",24.3
"1980-10-25",22.6
"1980-11-25",NA
"1980-12-25",23.5555555555556
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",24.025
"1981-04-25",24.0444444444444
"1981-05-25",22.0444444444444
"1981-06-25",NA
"1981-07-25",NA
"1981-08-25",NA
"1981-09-25",NA
"1981-10-25",23.0444444444444
"1981-11-25",23.2222222222222
"1981-12-25",NA
"1982-01-25",NA
"1982-02-25",22.8222222222222
"1982-03-25",23.6
"1982-04-25",21.7111111111111
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",23.9333333333333
"1982-08-25",NA
"1982-09-25",NA
"1982-10-25",NA
"1982-11-25",23.7333333333333
"1982-12-25",22.7
"1983-01-25",24.525
"1983-02-25",25.375
"1983-03-25",23.975
"1983-04-25",24.4
"1983-05-25",NA
"1983-06-25",23.1333333333333
"1983-07-25",23.1333333333333
"1983-08-25",23.3333333333333
"1983-09-25",23.4444444444444
"1983-10-25",23.0857142857143
"1983-11-25",24.6
"1983-12-25",21.7111111111111
"1984-01-25",22.2222222222222
"1984-02-25",22.8888888888889
"1984-03-25",23.3777777777778
"1984-04-25",23.9888888888889
"1984-05-25",23.2571428571429
"1984-06-25",NA
"1984-07-25",NA
"1984-08-25",NA
"1984-09-25",NA
"1984-10-25",NA
"1984-11-25",NA
"1984-12-25",NA
"1985-01-25",NA
"1985-02-25",NA
"1985-03-25",NA
"1985-04-25",NA
"1985-05-25",NA
"1985-06-25",NA
"1985-07-25",NA
"1985-08-25",NA
"1985-09-25",NA
"1985-10-25",NA
"1985-11-25",NA
"1985-12-25",NA
"1986-01-25",23.7777777777778
"1986-02-25",23.9888888888889
"1986-03-25",22.675
"1986-04-25",23.5222222222222
"1986-05-25",23.4666666666667
"1986-06-25",22.1714285714286
"1986-07-25",24.0222222222222
"1986-08-25",26.2555555555556
"1986-09-25",24.1444444444444
"1986-10-25",22.625
"1986-11-25",22.3555555555556
"1986-12-25",23.0888888888889
"1987-01-25",24.4666666666667
"1987-02-25",26.0666666666667
"1987-03-25",24.9555555555556
"1987-04-25",23.7111111111111
"1987-05-25",22.7111111111111
"1987-06-25",24.1777777777778
"1987-07-25",25.0444444444444
"1987-08-25",NA
"1987-09-25",NA
"1987-10-25",NA
"1987-11-25",NA
"1987-12-25",NA
"1988-01-25",25.8666666666667
"1988-02-25",24.4222222222222
"1988-03-25",25.5111111111111
"1988-04-25",22.8888888888889
"1988-05-25",23.6
"1988-06-25",23.1555555555556
"1988-07-25",21.9333333333333
"1988-08-25",22.9111111111111
"1988-09-25",22.1555555555556
"1988-10-25",22.4666666666667
"1988-11-25",22.4
"1988-12-25",21.4444444444444
"1989-01-25",22.4222222222222
"1989-02-25",22.1
"1989-03-25",23.9555555555556
"1989-04-25",22.8444444444444
"1989-05-25",22.475
"1989-06-25",23.2222222222222
"1989-07-25",22.8
"1989-08-25",24.8888888888889
"1989-09-25",22.725
"1989-10-25",22.9333333333333
"1989-11-25",22.9333333333333
"1989-12-25",23.6444444444444
"1990-01-25",22.9777777777778
"1990-02-25",24.2
"1990-03-25",23.925
