"X26155110_prec.Date","X26155110_prec.Value"
"1970-01-25",4
"1970-02-25",28
"1970-03-25",44
"1970-04-25",15.2
"1970-05-25",42.5
"1970-06-25",20.5
"1970-07-25",14.9
"1970-08-25",53.5
"1970-09-25",70
"1970-10-25",96
"1970-11-25",141
"1970-12-25",19
"1971-01-25",80
"1971-02-25",103.1
"1971-03-25",66
"1971-04-25",61.4
"1971-05-25",60.4
"1971-06-25",15.7
"1971-07-25",7.5
"1971-08-25",25
"1971-09-25",27
"1971-10-25",50.5
"1971-11-25",119.8
"1971-12-25",8.4
"1972-01-25",14.8
"1972-02-25",22.1
"1972-03-25",16.9
"1972-04-25",22.6
"1972-05-25",67.6
"1972-06-25",19.5
"1972-07-25",26
"1972-08-25",2.9
"1972-09-25",3.5
"1972-10-25",40.1
"1972-11-25",33.4
"1972-12-25",89.5
"1973-01-25",0.1
"1973-02-25",2.5
"1973-03-25",63.1
"1973-04-25",39.4
"1973-05-25",21.6
"1973-06-25",8.5
"1973-07-25",3.6
"1973-08-25",0
"1973-09-25",88.7
"1973-10-25",96.7
"1973-11-25",41.9
"1973-12-25",175.3
"1974-01-25",0
"1974-02-25",0
"1974-03-25",148.9
"1974-04-25",63.2
"1974-05-25",66.6
"1974-06-25",22.3
"1974-07-25",4.1
"1974-08-25",3.1
"1974-09-25",24.8
"1974-10-25",86.1
"1974-11-25",94.6
"1974-12-25",13.5
"1975-01-25",22
"1975-02-25",84.2
"1975-03-25",35.1
"1975-04-25",22.2
"1975-05-25",55.4
"1975-06-25",11.5
"1975-07-25",56.9
"1975-08-25",2.8
"1975-09-25",43.7
"1975-10-25",44.5
"1975-11-25",66.4
"1975-12-25",55.8
"1976-01-25",9
"1976-02-25",53.1
"1976-03-25",36.1
"1976-04-25",20.5
"1976-05-25",21.9
"1976-06-25",15.7
"1976-07-25",1.5
"1976-08-25",4.5
"1976-09-25",4.7
"1976-10-25",95.1
"1976-11-25",27.4
"1976-12-25",36.8
"1977-01-25",0
"1977-02-25",2
"1977-03-25",0
"1977-04-25",43.2
"1977-05-25",59.3
"1977-06-25",33.4
"1977-07-25",37.4
"1977-08-25",18.8
"1977-09-25",28.6
"1977-10-25",70.2
"1977-11-25",51.7
"1977-12-25",22.9
"1978-01-25",29.9
"1978-02-25",37
"1978-03-25",84.8
"1978-04-25",74.2
"1978-05-25",51.6
"1978-06-25",14.5
"1978-07-25",6.6
"1978-08-25",12
"1978-09-25",16.5
"1978-10-25",16.7
"1978-11-25",36.6
"1978-12-25",40.7
"1979-01-25",1.9
"1979-02-25",0
"1979-03-25",36
"1979-04-25",36.3
"1979-05-25",11.1
"1979-06-25",56.1
"1979-07-25",9.2
"1979-08-25",22.1
"1979-09-25",45.4
"1979-10-25",3.2
"1979-11-25",75.6
"1979-12-25",27.9
"1980-01-25",10.3
"1980-02-25",17
"1980-03-25",14.5
"1980-04-25",150.7
"1980-05-25",59.4
"1980-06-25",55.6
"1980-07-25",2
"1980-08-25",22.1
"1980-09-25",90.8
"1980-10-25",65.9
"1980-11-25",130.2
"1980-12-25",55.6
"1981-01-25",14.3
"1981-02-25",11.7
"1981-03-25",115.2
"1981-04-25",76
"1981-05-25",80.8
"1981-06-25",63.4
"1981-07-25",23.6
"1981-08-25",12.8
"1981-09-25",46
"1981-10-25",50.7
"1981-11-25",0
"1981-12-25",34.8
