"X21245120_prec.Date","X21245120_prec.Value"
"1983-02-25",5.6
"1983-03-25",15.6
"1983-04-25",81.2
"1983-05-25",48.5
"1983-06-25",50.9
"1983-07-25",13.7
"1983-08-25",0
"1983-09-25",125.5
"1983-10-25",20.6
"1983-11-25",15.4
"1983-12-25",58.6
"1984-01-25",119.7
"1984-02-25",83.8
"1984-03-25",29.6
"1984-04-25",43.7
"1984-05-25",97.5
"1984-06-25",139
"1984-07-25",61.3
"1984-08-25",94.5
"1984-09-25",139.5
"1984-10-25",92
"1984-11-25",89.5
"1984-12-25",0
"1985-01-25",0
"1985-02-25",0
"1985-03-25",88.4
"1985-04-25",46.8
"1985-05-25",77.9
"1985-06-25",90.2
"1985-07-25",150.9
"1985-08-25",91.5
"1985-09-25",89.4
