"X26115030_tmin.Date","X26115030_tmin.Value"
"1978-09-25",18.9555555555556
"1978-10-25",NA
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",NA
"1979-02-25",NA
"1979-03-25",NA
"1979-04-25",NA
"1979-05-25",19.8888888888889
"1979-06-25",19.4888888888889
"1979-07-25",18.8
"1979-08-25",19.7555555555556
"1979-09-25",19
"1979-10-25",19.9333333333333
"1979-11-25",19.4666666666667
"1979-12-25",19.4666666666667
"1980-01-25",19.1555555555556
"1980-02-25",20.0666666666667
"1980-03-25",19.8888888888889
"1980-04-25",20.0222222222222
"1980-05-25",20
"1980-06-25",19.7111111111111
"1980-07-25",18.8888888888889
"1980-08-25",19.4222222222222
"1980-09-25",19.7555555555556
"1980-10-25",19.7333333333333
"1980-11-25",19.1111111111111
"1980-12-25",19.6666666666667
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",NA
"1981-04-25",NA
"1981-05-25",19.3333333333333
"1981-06-25",NA
"1981-07-25",19.3333333333333
"1981-08-25",NA
"1981-09-25",18.6222222222222
"1981-10-25",NA
"1981-11-25",NA
"1981-12-25",NA
"1982-01-25",19.1111111111111
"1982-02-25",19.3777777777778
"1982-03-25",19.9111111111111
"1982-04-25",20.2444444444444
"1982-05-25",20.2444444444444
"1982-06-25",20.1333333333333
"1982-07-25",19.2666666666667
"1982-08-25",18.6666666666667
"1982-09-25",19.6444444444444
"1982-10-25",19.4222222222222
"1982-11-25",19.3111111111111
"1982-12-25",20.0222222222222
"1983-01-25",19.8888888888889
"1983-02-25",20.8888888888889
"1983-03-25",21.9333333333333
"1983-04-25",20.4666666666667
"1983-05-25",20.5777777777778
"1983-06-25",20.0222222222222
"1983-07-25",19.7777777777778
"1983-08-25",19.2
"1983-09-25",19.425
"1983-10-25",19.4222222222222
"1983-11-25",20.0666666666667
"1983-12-25",18.8222222222222
"1984-01-25",18.7555555555556
"1984-02-25",19.0888888888889
"1984-03-25",19.6666666666667
"1984-04-25",19.45
"1984-05-25",19.3
"1984-06-25",19.2222222222222
"1984-07-25",18.6555555555556
"1984-08-25",18.7777777777778
"1984-09-25",19.0666666666667
"1984-10-25",19.025
"1984-11-25",18.175
"1984-12-25",19.4888888888889
"1985-01-25",19.8444444444444
"1985-02-25",18.1111111111111
"1985-03-25",19.8888888888889
"1985-04-25",19.6
"1985-05-25",19.8666666666667
"1985-06-25",19.1111111111111
"1985-07-25",17.9111111111111
"1985-08-25",18.4666666666667
"1985-09-25",19.1777777777778
"1985-10-25",18.95
"1985-11-25",18.2222222222222
"1985-12-25",18.8666666666667
"1986-01-25",18.8888888888889
"1986-02-25",18.3777777777778
"1986-03-25",18.775
"1986-04-25",18.9111111111111
"1986-05-25",20.0666666666667
"1986-06-25",18.9777777777778
"1986-07-25",18.6666666666667
"1986-08-25",18.2
"1986-09-25",19
"1986-10-25",19.6444444444444
"1986-11-25",19.6444444444444
"1986-12-25",19.1333333333333
"1987-01-25",19.6666666666667
"1987-02-25",20.3333333333333
"1987-03-25",19.7333333333333
"1987-04-25",20.5111111111111
"1987-05-25",19.5555555555556
"1987-06-25",19.9333333333333
"1987-07-25",19.2444444444444
"1987-08-25",19.4444444444444
"1987-09-25",18.125
"1987-10-25",19.8222222222222
"1987-11-25",19.2666666666667
"1987-12-25",19.725
"1988-01-25",20.65
"1988-02-25",19.7555555555556
"1988-03-25",19.0888888888889
"1988-04-25",20.0444444444444
"1988-05-25",19.1555555555556
"1988-06-25",19.1555555555556
"1988-07-25",19.5333333333333
"1988-08-25",19.4777777777778
"1988-09-25",18.4666666666667
"1988-10-25",19.3333333333333
"1988-11-25",19.8
"1988-12-25",19.5333333333333
"1989-01-25",19.9555555555556
"1989-02-25",18.6666666666667
"1989-03-25",19.3777777777778
"1989-04-25",19.6222222222222
"1989-05-25",18.9333333333333
"1989-06-25",19.4222222222222
"1989-07-25",18.6444444444444
"1989-08-25",19.6888888888889
"1989-09-25",19.9555555555556
"1989-10-25",18.5777777777778
"1989-11-25",18.9555555555556
"1989-12-25",19.1555555555556
"1990-01-25",19.45
