"X26105140_tmin.Date","X26105140_tmin.Value"
"1979-08-25",7.57777777777778
"1979-09-25",5.44285714285714
"1979-10-25",6.57777777777778
"1979-11-25",5.98571428571429
"1979-12-25",NA
"1980-01-25",7.12222222222222
"1980-02-25",7.05
"1980-03-25",6.23333333333333
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",NA
"1980-07-25",7.125
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",NA
"1980-12-25",5.62222222222222
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",5.71111111111111
"1981-04-25",7.04444444444444
"1981-05-25",6.48888888888889
"1981-06-25",6.42222222222222
"1981-07-25",6.2
"1981-08-25",6.57777777777778
"1981-09-25",NA
"1981-10-25",6.05
"1981-11-25",5.86666666666667
"1981-12-25",NA
"1982-01-25",7.17777777777778
"1982-02-25",NA
"1982-03-25",NA
"1982-04-25",6.8
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",8.13333333333333
"1982-08-25",7.05
"1982-09-25",7.62222222222222
"1982-10-25",6.51111111111111
"1982-11-25",7.82222222222222
"1982-12-25",7.97777777777778
"1983-01-25",7.74444444444444
"1983-02-25",7.74444444444444
"1983-03-25",7.63333333333333
"1983-04-25",8.1
"1983-05-25",7.92222222222222
"1983-06-25",6.53333333333333
"1983-07-25",7.51111111111111
"1983-08-25",7.46666666666667
"1983-09-25",7.35555555555556
"1983-10-25",7.77777777777778
"1983-11-25",8
"1983-12-25",6.82222222222222
"1984-01-25",7.77777777777778
"1984-02-25",7.25
"1984-03-25",6.6
"1984-04-25",6.33333333333333
"1984-05-25",7
"1984-06-25",6.55555555555556
"1984-07-25",6.44444444444444
"1984-08-25",6.11111111111111
"1984-09-25",6.33333333333333
"1984-10-25",6.33333333333333
"1984-11-25",4.95555555555556
"1984-12-25",5.46666666666667
"1985-01-25",4.55555555555556
"1985-02-25",5.55555555555556
"1985-03-25",5.97777777777778
"1985-04-25",5.68888888888889
"1985-05-25",6.67777777777778
"1985-06-25",6.97777777777778
"1985-07-25",5.93333333333333
"1985-08-25",5.77777777777778
"1985-09-25",4.91111111111111
"1985-10-25",5.55
"1985-11-25",5.55555555555556
"1985-12-25",7.48888888888889
"1986-01-25",6.35
"1986-02-25",6.11111111111111
"1986-03-25",6.61111111111111
"1986-04-25",7.82222222222222
"1986-05-25",5.55555555555556
"1986-06-25",7.2
"1986-07-25",6.82222222222222
"1986-08-25",6.71111111111111
"1986-09-25",5.71111111111111
"1986-10-25",6.42222222222222
"1986-11-25",5.77777777777778
"1986-12-25",5.88888888888889
"1987-01-25",5.86666666666667
"1987-02-25",6
"1987-03-25",6.17777777777778
"1987-04-25",6.06666666666667
"1987-05-25",6.91111111111111
"1987-06-25",8.08888888888889
"1987-07-25",6.66666666666667
"1987-08-25",7.76666666666667
"1987-09-25",7.24444444444444
"1987-10-25",7.6
"1987-11-25",7.84444444444444
"1987-12-25",7.48888888888889
"1988-01-25",6.4
"1988-02-25",7.26666666666667
"1988-03-25",6.28888888888889
"1988-04-25",8.77142857142857
"1988-05-25",8.08888888888889
"1988-06-25",7.71428571428571
"1988-07-25",7.4
"1988-08-25",7.25714285714286
"1988-09-25",7.2
"1988-10-25",6.75
"1988-11-25",6.82222222222222
"1988-12-25",6.88888888888889
"1989-01-25",7.37777777777778
