"X26075050_tmin.Date","X26075050_tmin.Value"
"1977-09-25",17.8333333333333
"1977-10-25",NA
"1977-11-25",NA
"1977-12-25",NA
"1978-01-25",NA
"1978-02-25",NA
"1978-03-25",NA
"1978-04-25",NA
"1978-05-25",NA
"1978-06-25",NA
"1978-07-25",NA
"1978-08-25",NA
"1978-09-25",NA
"1978-10-25",NA
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",NA
"1979-02-25",NA
"1979-03-25",NA
"1979-04-25",NA
"1979-05-25",NA
"1979-06-25",NA
"1979-07-25",NA
"1979-08-25",NA
"1979-09-25",NA
"1979-10-25",NA
"1979-11-25",NA
"1979-12-25",NA
"1980-01-25",NA
"1980-02-25",NA
"1980-03-25",NA
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",NA
"1980-07-25",NA
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",NA
"1980-12-25",NA
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",NA
"1981-04-25",NA
"1981-05-25",NA
"1981-06-25",NA
"1981-07-25",NA
"1981-08-25",NA
"1981-09-25",NA
"1981-10-25",NA
"1981-11-25",NA
"1981-12-25",NA
"1982-01-25",NA
"1982-02-25",NA
"1982-03-25",NA
"1982-04-25",NA
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",NA
"1982-08-25",NA
"1982-09-25",NA
"1982-10-25",NA
"1982-11-25",NA
"1982-12-25",NA
"1983-01-25",NA
"1983-02-25",NA
"1983-03-25",NA
"1983-04-25",NA
"1983-05-25",NA
"1983-06-25",NA
"1983-07-25",NA
"1983-08-25",NA
"1983-09-25",NA
"1983-10-25",NA
"1983-11-25",NA
"1983-12-25",NA
"1984-01-25",NA
"1984-02-25",NA
"1984-03-25",NA
"1984-04-25",NA
"1984-05-25",NA
"1984-06-25",NA
"1984-07-25",NA
"1984-08-25",NA
"1984-09-25",NA
"1984-10-25",NA
"1984-11-25",NA
"1984-12-25",NA
"1985-01-25",19.0666666666667
"1985-02-25",17.3333333333333
"1985-03-25",19.1333333333333
"1985-04-25",18.2888888888889
"1985-05-25",18.1777777777778
"1985-06-25",18.0444444444444
"1985-07-25",16.4222222222222
"1985-08-25",18
"1985-09-25",19.1111111111111
"1985-10-25",17.8888888888889
"1985-11-25",16.45
"1985-12-25",18.0444444444444
"1986-01-25",18.3333333333333
"1986-02-25",18.35
"1986-03-25",18.2222222222222
"1986-04-25",18.7555555555556
"1986-05-25",18.8888888888889
"1986-06-25",17.5111111111111
"1986-07-25",18.3333333333333
"1986-08-25",17.7333333333333
"1986-09-25",18.2888888888889
"1986-10-25",19
"1986-11-25",18.3333333333333
"1986-12-25",18.9555555555556
"1987-01-25",18.6
"1987-02-25",19.6222222222222
"1987-03-25",19.0666666666667
"1987-04-25",19.5777777777778
"1987-05-25",19
"1987-06-25",18.9777777777778
"1987-07-25",19.1333333333333
"1987-08-25",19.4222222222222
"1987-09-25",19.0666666666667
"1987-10-25",19.3111111111111
