"X26085120_tmin.Date","X26085120_tmin.Value"
"1980-11-25",20.2666666666667
"1980-12-25",19.92
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",NA
"1981-04-25",NA
"1981-05-25",NA
"1981-06-25",NA
"1981-07-25",NA
"1981-08-25",NA
"1981-09-25",NA
"1981-10-25",NA
"1981-11-25",NA
"1981-12-25",20.575
"1982-01-25",NA
"1982-02-25",NA
"1982-03-25",NA
"1982-04-25",NA
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",NA
"1982-08-25",NA
"1982-09-25",NA
"1982-10-25",NA
"1982-11-25",NA
"1982-12-25",NA
"1983-01-25",NA
"1983-02-25",NA
"1983-03-25",NA
"1983-04-25",NA
"1983-05-25",NA
"1983-06-25",NA
"1983-07-25",19.6
"1983-08-25",21.35
"1983-09-25",20.15
"1983-10-25",NA
"1983-11-25",20.0333333333333
"1983-12-25",18.15
"1984-01-25",NA
"1984-02-25",19.72
"1984-03-25",20.4
"1984-04-25",NA
"1984-05-25",NA
"1984-06-25",NA
"1984-07-25",NA
"1984-08-25",NA
"1984-09-25",NA
"1984-10-25",NA
"1984-11-25",NA
"1984-12-25",NA
"1985-01-25",NA
"1985-02-25",NA
"1985-03-25",NA
"1985-04-25",NA
"1985-05-25",NA
"1985-06-25",NA
"1985-07-25",NA
"1985-08-25",NA
"1985-09-25",NA
"1985-10-25",NA
"1985-11-25",NA
"1985-12-25",NA
"1986-01-25",NA
"1986-02-25",NA
"1986-03-25",NA
"1986-04-25",NA
"1986-05-25",NA
"1986-06-25",NA
"1986-07-25",NA
"1986-08-25",NA
"1986-09-25",NA
"1986-10-25",NA
"1986-11-25",NA
"1986-12-25",NA
"1987-01-25",NA
"1987-02-25",NA
"1987-03-25",NA
"1987-04-25",NA
"1987-05-25",NA
"1987-06-25",NA
"1987-07-25",NA
"1987-08-25",NA
"1987-09-25",NA
"1987-10-25",NA
"1987-11-25",NA
"1987-12-25",NA
"1988-01-25",NA
"1988-02-25",NA
"1988-03-25",NA
"1988-04-25",NA
"1988-05-25",NA
"1988-06-25",NA
"1988-07-25",NA
"1988-08-25",NA
"1988-09-25",NA
"1988-10-25",NA
"1988-11-25",NA
"1988-12-25",NA
"1989-01-25",NA
"1989-02-25",NA
"1989-03-25",NA
"1989-04-25",NA
"1989-05-25",NA
"1989-06-25",NA
"1989-07-25",NA
"1989-08-25",NA
"1989-09-25",NA
"1989-10-25",NA
"1989-11-25",NA
"1989-12-25",NA
"1990-01-25",NA
"1990-02-25",NA
"1990-03-25",NA
"1990-04-25",NA
"1990-05-25",NA
"1990-06-25",NA
"1990-07-25",NA
"1990-08-25",NA
"1990-09-25",NA
"1990-10-25",NA
"1990-11-25",NA
"1990-12-25",16.2444444444444
"1991-01-25",NA
"1991-02-25",NA
"1991-03-25",NA
"1991-04-25",NA
"1991-05-25",NA
"1991-06-25",NA
"1991-07-25",NA
"1991-08-25",NA
"1991-09-25",NA
"1991-10-25",NA
"1991-11-25",NA
"1991-12-25",NA
"1992-01-25",NA
"1992-02-25",NA
"1992-03-25",NA
"1992-04-25",NA
"1992-05-25",NA
"1992-06-25",NA
"1992-07-25",NA
"1992-08-25",NA
"1992-09-25",NA
"1992-10-25",NA
"1992-11-25",NA
"1992-12-25",NA
"1993-01-25",NA
"1993-02-25",NA
"1993-03-25",NA
