"X26130470_prec.Date","X26130470_prec.Value"
"1988-01-25",0
"1988-02-25",68
"1988-03-25",50
"1988-04-25",80
"1988-05-25",58
"1988-06-25",24
"1988-07-25",97
"1988-08-25",68
"1988-09-25",18
"1988-10-25",132
"1988-11-25",115
"1988-12-25",146
"1989-01-25",102
"1989-02-25",76
"1989-03-25",48
"1989-04-25",122
"1989-05-25",128
"1989-06-25",18
"1989-07-25",35
"1989-08-25",38
"1989-09-25",69
"1989-10-25",79
"1989-11-25",51
"1989-12-25",94
"1990-01-25",53
"1990-02-25",103
"1990-03-25",54
"1990-04-25",74
"1990-05-25",48
"1990-06-25",29
"1990-07-25",157
"1990-08-25",10
"1990-09-25",30
"1990-10-25",129
"1990-11-25",95
"1990-12-25",143
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",26
"1992-02-25",18
"1992-03-25",29
"1992-04-25",55
"1992-05-25",27
"1992-06-25",85
"1992-07-25",30
"1992-08-25",10
"1992-09-25",49
"1992-10-25",60
"1992-11-25",48
"1992-12-25",78
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",85
"1994-02-25",15
"1994-03-25",90
"1994-04-25",38
"1994-05-25",0
"1994-06-25",10
"1994-07-25",127
"1994-08-25",20
"1994-09-25",73
"1994-10-25",73
"1994-11-25",118
"1994-12-25",3
