"X26135140_tmin.Date","X26135140_tmin.Value"
"1996-01-25",0.7875
"1996-02-25",1.71428571428571
"1996-03-25",2.52222222222222
"1996-04-25",2.22222222222222
"1996-05-25",1.66666666666667
"1996-06-25",2.55
"1996-07-25",2.44444444444444
"1996-08-25",1.91111111111111
"1996-09-25",NA
"1996-10-25",NA
"1996-11-25",NA
"1996-12-25",NA
"1997-01-25",NA
"1997-02-25",NA
"1997-03-25",NA
"1997-04-25",NA
"1997-05-25",NA
"1997-06-25",NA
"1997-07-25",2.28571428571429
"1997-08-25",2.025
"1997-09-25",1.55
"1997-10-25",2.1
"1997-11-25",1.125
"1997-12-25",1.82222222222222
"1998-01-25",0.75
"1998-02-25",1.91111111111111
"1998-03-25",1.77142857142857
"1998-04-25",2.28888888888889
"1998-05-25",3.31111111111111
"1998-06-25",1.9
"1998-07-25",1.66666666666667
"1998-08-25",NA
"1998-09-25",1.9375
"1998-10-25",2.3
"1998-11-25",2.23333333333333
"1998-12-25",NA
"1999-01-25",NA
"1999-02-25",2.8
"1999-03-25",0.3375
"1999-04-25",1.02222222222222
"1999-05-25",1.4
"1999-06-25",1.76
"1999-07-25",1.62857142857143
"1999-08-25",0.875
"1999-09-25",0.675
"1999-10-25",1.86666666666667
"1999-11-25",NA
"1999-12-25",0.55
"2000-01-25",NA
"2000-02-25",1
"2000-03-25",0.74
"2000-04-25",1.425
"2000-05-25",1.4
"2000-06-25",1.62222222222222
"2000-07-25",3.54285714285714
"2000-08-25",2.74
"2000-09-25",2.1125
"2000-10-25",1.45714285714286
"2000-11-25",1.71428571428571
"2000-12-25",1.775
"2001-01-25",1.1
"2001-02-25",2.6
"2001-03-25",0.68
"2001-04-25",0.666666666666667
"2001-05-25",1.58571428571429
"2001-06-25",2
"2001-07-25",2.44444444444444
"2001-08-25",2.16666666666667
"2001-09-25",2.33333333333333
"2001-10-25",1.4
"2001-11-25",1.51111111111111
"2001-12-25",0.6
"2002-01-25",0.833333333333333
"2002-02-25",1.3
"2002-03-25",0.625
"2002-04-25",1.1
"2002-05-25",3.475
"2002-06-25",2.31666666666667
"2002-07-25",3.825
"2002-08-25",0.9
"2002-09-25",2.08888888888889
"2002-10-25",1.65555555555556
