"X26050140_prec.Date","X26050140_prec.Value"
"1970-07-25",40
"1970-08-25",13
"1970-09-25",79
"1970-10-25",48
"1970-11-25",201
"1970-12-25",184
"1971-01-25",103
"1971-02-25",148
"1971-03-25",273
"1971-04-25",125
"1971-05-25",186
"1971-06-25",183
"1971-07-25",104
"1971-08-25",64
"1971-09-25",208
"1971-10-25",275
"1971-11-25",185
"1971-12-25",72
"1972-01-25",85
"1972-02-25",28
"1972-03-25",125
"1972-04-25",202
"1972-05-25",0
"1972-06-25",72
"1972-07-25",22
"1972-08-25",0
"1972-09-25",0
"1972-10-25",143
"1972-11-25",186
"1972-12-25",175
"1973-01-25",0
"1973-02-25",52
"1973-03-25",140
"1973-04-25",195
"1973-05-25",237
"1973-06-25",52
"1973-07-25",14
"1973-08-25",56
"1973-09-25",107
"1973-10-25",193
"1973-11-25",212
"1973-12-25",153
"1974-01-25",125
"1974-02-25",313
"1974-03-25",221
"1974-04-25",220
"1974-05-25",188
"1974-06-25",97
"1974-07-25",130
"1974-08-25",62
"1974-09-25",64
"1974-10-25",257
"1974-11-25",231
"1974-12-25",98
"1975-01-25",84
"1975-02-25",273
"1975-03-25",147
"1975-04-25",108
"1975-05-25",217
"1975-06-25",122
"1975-07-25",204
"1975-08-25",46
"1975-09-25",131
"1975-10-25",156
"1975-11-25",0
"1975-12-25",236
"1976-01-25",65
"1976-02-25",80
"1976-03-25",71
"1976-04-25",72
"1976-05-25",100
"1976-06-25",85
"1976-07-25",2
"1976-08-25",17
"1976-09-25",10
"1976-10-25",298
"1976-11-25",150
"1976-12-25",59
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",0
"1977-05-25",0
"1977-06-25",0
"1977-07-25",0
"1977-08-25",0
"1977-09-25",0
"1977-10-25",0
"1977-11-25",0
"1977-12-25",0
"1978-01-25",105
"1978-02-25",38
"1978-03-25",111
"1978-04-25",71
"1978-05-25",10
"1978-06-25",20
"1978-07-25",97
"1978-08-25",45
"1978-09-25",36
"1978-10-25",0
"1978-11-25",173
"1978-12-25",123
"1979-01-25",24
"1979-02-25",0
"1979-03-25",185
"1979-04-25",83
"1979-05-25",27
"1979-06-25",138
"1979-07-25",31
"1979-08-25",29
"1979-09-25",60
"1979-10-25",27
"1979-11-25",55
"1979-12-25",38
"1980-01-25",13
"1980-02-25",96
"1980-03-25",11
"1980-04-25",61
"1980-05-25",41
"1980-06-25",99
"1980-07-25",16
"1980-08-25",31
"1980-09-25",21
"1980-10-25",0
"1980-11-25",0
"1980-12-25",1
"1981-01-25",17
"1981-02-25",99
"1981-03-25",52
"1981-04-25",200
"1981-05-25",159
"1981-06-25",86
"1981-07-25",67
"1981-08-25",54
"1981-09-25",60
"1981-10-25",94
"1981-11-25",19
"1981-12-25",88
"1982-01-25",222
"1982-02-25",176.5
"1982-03-25",206
"1982-04-25",133.2
"1982-05-25",42
"1982-06-25",50
"1982-07-25",23
"1982-08-25",2
"1982-09-25",5
"1982-10-25",251
"1982-11-25",39
"1982-12-25",113
