"X26135040_prec.Date","X26135040_prec.Value"
"1970-01-25",65.9
"1970-02-25",56.5
"1970-03-25",43.5
"1970-04-25",170.7
"1970-05-25",51.2
"1970-06-25",145
"1970-07-25",18.2
"1970-08-25",34.2
"1970-09-25",53.7
"1970-10-25",124
"1970-11-25",136.2
"1970-12-25",68.8
"1971-01-25",114.6
"1971-02-25",90
"1971-03-25",41
"1971-04-25",91
"1971-05-25",124.8
"1971-06-25",103.4
"1971-07-25",77.8
"1971-08-25",59
"1971-09-25",0
"1971-10-25",92.9
"1971-11-25",135.2
"1971-12-25",14.6
"1972-01-25",43
"1972-02-25",45.6
"1972-03-25",31.8
"1972-04-25",64
"1972-05-25",67.6
"1972-06-25",76.5
"1972-07-25",43.8
"1972-08-25",10.7
"1972-09-25",3.4
"1972-10-25",11.6
"1972-11-25",135.9
"1972-12-25",30.7
"1973-01-25",0
"1973-02-25",12.9
"1973-03-25",41.3
"1973-04-25",39.8
"1973-05-25",60
"1973-06-25",39.9
"1973-07-25",8.7
"1973-08-25",61.9
"1973-09-25",83.4
"1973-10-25",87.1
"1973-11-25",197.2
"1973-12-25",64.8
"1974-01-25",44.4
"1974-02-25",108.4
"1974-03-25",56.1
"1974-04-25",85.2
"1974-05-25",88.7
"1974-06-25",15.4
"1974-07-25",47.6
"1974-08-25",41.8
"1974-09-25",12.9
"1974-10-25",148.7
"1974-11-25",112.4
"1974-12-25",62.7
"1975-01-25",53.6
"1975-02-25",9
"1975-03-25",32.8
"1975-04-25",21
"1975-05-25",173.7
"1975-06-25",16.5
"1975-07-25",129.9
"1975-08-25",9.8
"1975-09-25",27.1
"1975-10-25",78.7
"1975-11-25",116
"1975-12-25",45
"1976-01-25",22.7
"1976-02-25",36.3
"1976-03-25",27.3
"1976-04-25",4
"1976-05-25",37.3
"1976-06-25",30.2
"1976-07-25",2.9
"1976-08-25",8
"1976-09-25",22.7
"1976-10-25",60.9
"1976-11-25",130.1
"1976-12-25",8
"1977-01-25",0
"1977-02-25",0.5
"1977-03-25",0.8
"1977-04-25",50.8
"1977-05-25",200.2
"1977-06-25",105.7
"1977-07-25",44.1
"1977-08-25",45.5
"1977-09-25",14.5
"1977-10-25",124.8
"1977-11-25",82.5
"1977-12-25",23.5
"1978-01-25",62.1
"1978-02-25",71
"1978-03-25",83.8
"1978-04-25",79.4
"1978-05-25",93.9
"1978-06-25",28.9
"1978-07-25",22.1
"1978-08-25",38.4
"1978-09-25",58.4
"1978-10-25",14.8
"1978-11-25",71.8
"1978-12-25",167.2
"1979-01-25",50
"1979-02-25",39.7
"1979-03-25",225.7
"1979-04-25",184.6
"1979-05-25",182.6
"1979-06-25",196.2
"1979-07-25",194.4
"1979-08-25",150.2
"1979-09-25",228.8
"1979-10-25",240
"1979-11-25",188.3
"1979-12-25",152
"1980-01-25",30.6
"1980-02-25",239.2
"1980-03-25",27.4
"1980-04-25",0
"1980-05-25",104.1
"1980-06-25",163.1
"1980-07-25",39.2
"1980-08-25",25.3
"1980-09-25",40.5
"1980-10-25",63.2
"1980-11-25",34.5
"1980-12-25",43.4
"1981-01-25",151.3
"1981-02-25",10
"1981-03-25",156.2
"1981-04-25",67
"1981-05-25",112.7
"1981-06-25",98.4
"1981-07-25",146.6
"1981-08-25",5.4
"1981-09-25",52
"1981-10-25",106.7
"1981-11-25",121.6
"1981-12-25",112.2
"1982-01-25",220.7
"1982-02-25",29.9
"1982-03-25",50.2
"1982-04-25",39.9
"1982-05-25",126.5
"1982-06-25",44.8
"1982-07-25",27.3
"1982-08-25",17.6
"1982-09-25",205.2
"1982-10-25",100.5
"1982-11-25",151.4
"1982-12-25",227.7
"1983-01-25",182.5
"1983-02-25",206.9
"1983-03-25",206.3
"1983-04-25",159.4
"1983-05-25",197.5
"1983-06-25",67.5
"1983-07-25",196.7
"1983-08-25",16.6
"1983-09-25",237.5
"1983-10-25",240.5
"1983-11-25",238.4
"1983-12-25",72.7
"1984-01-25",176.9
"1984-02-25",225.8
"1984-03-25",231.8
"1984-04-25",226.4
"1984-05-25",231.6
"1984-06-25",181.5
"1984-07-25",147.7
"1984-08-25",83.5
"1984-09-25",231.5
"1984-10-25",225.2
"1984-11-25",213.1
"1984-12-25",232.8
"1985-01-25",58.1
"1985-02-25",236.9
"1985-03-25",59.1
"1985-04-25",16.4
"1985-05-25",53.7
"1985-06-25",182.6
"1985-07-25",191.6
"1985-08-25",228
"1985-09-25",147.9
"1985-10-25",148
"1985-11-25",184.2
"1985-12-25",223.7
"1986-01-25",240.4
"1986-02-25",237
"1986-03-25",179.6
"1986-04-25",233.3
"1986-05-25",154.3
"1986-06-25",143.2
"1986-07-25",151.3
"1986-08-25",149.7
"1986-09-25",196.3
"1986-10-25",225
"1986-11-25",225.8
"1986-12-25",187.2
"1987-01-25",154.8
"1987-02-25",14.9
"1987-03-25",53.3
"1987-04-25",81.4
"1987-05-25",187.8
"1987-06-25",160.3
"1987-07-25",200.4
"1987-08-25",40.3
"1987-09-25",191.8
"1987-10-25",186.7
"1987-11-25",154.6
"1987-12-25",186.8
"1988-01-25",255.7
"1988-02-25",245.4
"1988-03-25",160
"1988-04-25",112.8
"1988-05-25",190.3
"1988-06-25",192.6
"1988-07-25",151.1
"1988-08-25",31.4
"1988-09-25",220.5
"1988-10-25",227.5
"1988-11-25",138.2
"1988-12-25",17.8
"1989-01-25",150.8
"1989-02-25",185.9
"1989-03-25",193
"1989-04-25",190.6
"1989-05-25",184
"1989-06-25",187.9
"1989-07-25",148.1
"1989-08-25",247.2
"1989-09-25",187
"1989-10-25",185.6
"1989-11-25",153.6
"1989-12-25",65.8
"1990-01-25",26.7
"1990-02-25",160.9
"1990-03-25",235.6
"1990-04-25",29.6
"1990-05-25",86.2
"1990-06-25",197.6
"1990-07-25",234.8
"1990-08-25",7.4
"1990-09-25",0.9
"1990-10-25",183.4
"1990-11-25",154.9
"1990-12-25",182.7
"1991-01-25",198.3
"1991-02-25",155.3
"1991-03-25",195
"1991-04-25",239.4
"1991-05-25",32.4
"1991-06-25",202.1
"1991-07-25",156.2
"1991-08-25",228.9
"1991-09-25",10.7
"1991-10-25",35.1
"1991-11-25",225.5
"1991-12-25",36.9
"1992-01-25",3.4
"1992-02-25",246.5
"1992-03-25",23
"1992-04-25",157.5
"1992-05-25",156.9
"1992-06-25",155.3
"1992-07-25",198.7
"1992-08-25",199.8
"1992-09-25",197.7
"1992-10-25",187.3
"1992-11-25",235
"1992-12-25",186.6
"1993-01-25",31.8
"1993-02-25",192.4
"1993-03-25",31.3
"1993-04-25",88.6
"1993-05-25",117.6
"1993-06-25",0.1
"1993-07-25",41.6
"1993-08-25",27.6
"1993-09-25",71.2
"1993-10-25",194.5
"1993-11-25",223.9
"1993-12-25",158.7
"1994-01-25",233
"1994-02-25",230.8
"1994-03-25",239.1
"1994-04-25",117
"1994-05-25",61.8
"1994-06-25",32.6
"1994-07-25",153.7
"1994-08-25",155.7
"1994-09-25",152.4
"1994-10-25",236.7
"1994-11-25",181.8
"1994-12-25",157.5
"1995-01-25",199.6
"1995-02-25",160.6
"1995-03-25",161.2
"1995-04-25",56.9
"1995-05-25",187.4
"1995-06-25",39.1
"1995-07-25",192.7
"1995-08-25",188.7
"1995-09-25",154.3
"1995-10-25",65.8
"1995-11-25",0
"1995-12-25",0
"1996-01-25",15.3
"1996-02-25",223.4
"1996-03-25",97.2
"1996-04-25",235.8
"1996-05-25",161.3
"1996-06-25",188.9
"1996-07-25",151.1
"1996-08-25",84.2
"1996-09-25",193.2
"1996-10-25",226.8
"1996-11-25",156.6
"1996-12-25",69.1
"1997-01-25",224.7
"1997-02-25",187.1
"1997-03-25",140.2
"1997-04-25",227
"1997-05-25",200.6
"1997-06-25",159.4
"1997-07-25",203
"1997-08-25",162.2
"1997-09-25",246.7
"1997-10-25",21.3
"1997-11-25",78.1
"1997-12-25",159.3
"1998-01-25",162.8
"1998-02-25",256.4
"1998-03-25",168
"1998-04-25",204.4
"1998-05-25",165.7
"1998-06-25",159.5
"1998-07-25",160.4
"1998-08-25",237.3
"1998-09-25",36.5
"1998-10-25",197.5
"1998-11-25",106.8
"1998-12-25",156
"1999-01-25",158.5
"1999-02-25",194.8
"1999-03-25",35.2
"1999-04-25",189.5
"1999-05-25",153.9
"1999-06-25",156.4
"1999-07-25",152.2
"1999-08-25",18
"1999-09-25",228
"1999-10-25",227.1
"1999-11-25",233.1
"1999-12-25",187.5
"2000-01-25",40.6
"2000-02-25",33
"2000-03-25",228.8
"2000-04-25",236.3
"2000-05-25",190.3
"2000-06-25",227.7
