"X21155020_tmin.Date","X21155020_tmin.Value"
"1984-01-25",14.1555555555556
"1984-02-25",14.2777777777778
"1984-03-25",17.4666666666667
"1984-04-25",17.6555555555556
"1984-05-25",17.4444444444444
"1984-06-25",16.6555555555556
"1984-07-25",16.3
"1984-08-25",16.9888888888889
"1984-09-25",16.7111111111111
"1984-10-25",15.5777777777778
"1984-11-25",15.0444444444444
"1984-12-25",15.2555555555556
"1985-01-25",15.9666666666667
"1985-02-25",18.0444444444444
"1985-03-25",16.5555555555556
"1985-04-25",15.9888888888889
"1985-05-25",14.8666666666667
"1985-06-25",13.8777777777778
"1985-07-25",15.0111111111111
"1985-08-25",NA
"1985-09-25",15.8444444444444
