"X26115030_tmax.Date","X26115030_tmax.Value"
"1978-09-25",30.7777777777778
"1978-10-25",NA
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",NA
"1979-02-25",NA
"1979-03-25",NA
"1979-04-25",NA
"1979-05-25",30.8888888888889
"1979-06-25",28.2222222222222
"1979-07-25",31.8444444444444
"1979-08-25",33.0888888888889
"1979-09-25",30.1555555555556
"1979-10-25",32.1777777777778
"1979-11-25",29.9111111111111
"1979-12-25",31.8444444444444
"1980-01-25",31.8444444444444
"1980-02-25",31.4222222222222
"1980-03-25",32.5888888888889
"1980-04-25",31.2
"1980-05-25",31.05
"1980-06-25",30
"1980-07-25",32.8222222222222
"1980-08-25",31.8888888888889
"1980-09-25",33
"1980-10-25",30.7111111111111
"1980-11-25",29.1333333333333
"1980-12-25",30.8888888888889
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",NA
"1981-04-25",NA
"1981-05-25",28.1555555555556
"1981-06-25",NA
"1981-07-25",30.0222222222222
"1981-08-25",NA
"1981-09-25",29.9777777777778
"1981-10-25",NA
"1981-11-25",NA
"1981-12-25",NA
"1982-01-25",28.6222222222222
"1982-02-25",30.3777777777778
"1982-03-25",30.4444444444444
"1982-04-25",29.0444444444444
"1982-05-25",30.7555555555556
"1982-06-25",30.8222222222222
"1982-07-25",32.0666666666667
"1982-08-25",32.6888888888889
"1982-09-25",33.8
"1982-10-25",28.9777777777778
"1982-11-25",30.2888888888889
"1982-12-25",28.9666666666667
"1983-01-25",32.1555555555556
"1983-02-25",33.5555555555556
"1983-03-25",33.1777777777778
"1983-04-25",31.1777777777778
"1983-05-25",30.9111111111111
"1983-06-25",29.2222222222222
"1983-07-25",31.4666666666667
"1983-08-25",32.8
"1983-09-25",31.8
"1983-10-25",32.1777777777778
"1983-11-25",31.2888888888889
"1983-12-25",28.6
"1984-01-25",27.6444444444444
"1984-02-25",29.9555555555556
"1984-03-25",30.4222222222222
"1984-04-25",30.8444444444444
"1984-05-25",30.24
"1984-06-25",28.5111111111111
"1984-07-25",28.8666666666667
"1984-08-25",30.3777777777778
"1984-09-25",30.4666666666667
"1984-10-25",30.4444444444444
"1984-11-25",27.1333333333333
"1984-12-25",29.8888888888889
"1985-01-25",29.7333333333333
"1985-02-25",31.0444444444444
"1985-03-25",32.4666666666667
"1985-04-25",30.5111111111111
"1985-05-25",30.6444444444444
"1985-06-25",29.7777777777778
"1985-07-25",30.8666666666667
"1985-08-25",30
"1985-09-25",31.1333333333333
"1985-10-25",30
"1985-11-25",30.2
"1985-12-25",29.575
"1986-01-25",31.2571428571429
"1986-02-25",31
"1986-03-25",30.5111111111111
"1986-04-25",29.975
"1986-05-25",30.4
"1986-06-25",30.0666666666667
"1986-07-25",30.725
"1986-08-25",34.0222222222222
"1986-09-25",32.4666666666667
"1986-10-25",29.725
"1986-11-25",29.9777777777778
"1986-12-25",31.0444444444444
"1987-01-25",31.9111111111111
"1987-02-25",33.3666666666667
"1987-03-25",30.7
"1987-04-25",30.2
"1987-05-25",30.2666666666667
"1987-06-25",30.5555555555556
"1987-07-25",32.7111111111111
"1987-08-25",30.2888888888889
"1987-09-25",30.85
"1987-10-25",30.8666666666667
"1987-11-25",31.4888888888889
"1987-12-25",31.1777777777778
"1988-01-25",33.3111111111111
"1988-02-25",31.6857142857143
"1988-03-25",32.3333333333333
"1988-04-25",30.9333333333333
"1988-05-25",30.5333333333333
"1988-06-25",30.3111111111111
"1988-07-25",29.7777777777778
"1988-08-25",31.0666666666667
"1988-09-25",30.125
"1988-10-25",30.2444444444444
"1988-11-25",30.1777777777778
"1988-12-25",29.1111111111111
"1989-01-25",30.1777777777778
"1989-02-25",29.3666666666667
"1989-03-25",29.9555555555556
"1989-04-25",30.1111111111111
"1989-05-25",28.9777777777778
