"X26140300_prec.Date","X26140300_prec.Value"
"1987-01-25",9
"1987-02-25",19
"1987-03-25",22
"1987-04-25",67
"1987-05-25",73
"1987-06-25",33
"1987-07-25",14
"1987-08-25",33
"1987-09-25",81
"1987-10-25",99
"1987-11-25",20
"1987-12-25",27
"1988-01-25",37
"1988-02-25",70
"1988-03-25",8
"1988-04-25",127
"1988-05-25",47
"1988-06-25",75
"1988-07-25",76
"1988-08-25",62
"1988-09-25",49
"1988-10-25",79
"1988-11-25",98
"1988-12-25",50
"1989-01-25",26
"1989-02-25",27
"1989-03-25",32
"1989-04-25",45
"1989-05-25",84
"1989-06-25",69
"1989-07-25",13
"1989-08-25",84
"1989-09-25",23
"1989-10-25",41
"1989-11-25",31
"1989-12-25",32
"1990-01-25",35
"1990-02-25",37
"1990-03-25",20
"1990-04-25",32
"1990-05-25",25
"1990-06-25",29
"1990-07-25",63
"1990-08-25",9
"1990-09-25",14
"1990-10-25",55
"1990-11-25",33
"1990-12-25",59
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",9
"1992-02-25",20
"1992-03-25",18
"1992-04-25",45
"1992-05-25",35
"1992-06-25",13
"1992-07-25",21
"1992-08-25",24
"1992-09-25",23
"1992-10-25",56
"1992-11-25",12
"1992-12-25",19
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",35
"1994-02-25",48
"1994-03-25",46
"1994-04-25",53
"1994-05-25",35
"1994-06-25",29
"1994-07-25",28
"1994-08-25",31
"1994-09-25",26
"1994-10-25",37
"1994-11-25",51
"1994-12-25",71
