"X26140160_prec.Date","X26140160_prec.Value"
"1974-01-25",38
"1974-02-25",116
"1974-03-25",148
"1974-04-25",184
"1974-05-25",186
"1974-06-25",40
"1974-07-25",5
"1974-08-25",49
"1974-09-25",117
"1974-10-25",159
"1974-11-25",72
"1974-12-25",29
"1975-01-25",0
"1975-02-25",0
"1975-03-25",0
"1975-04-25",0
"1975-05-25",0
"1975-06-25",0
"1975-07-25",0
"1975-08-25",0
"1975-09-25",0
"1975-10-25",0
"1975-11-25",0
"1975-12-25",0
"1976-01-25",0
"1976-02-25",0
"1976-03-25",0
"1976-04-25",0
"1976-05-25",0
"1976-06-25",0
"1976-07-25",0
"1976-08-25",0
"1976-09-25",0
"1976-10-25",0
"1976-11-25",0
"1976-12-25",0
"1977-01-25",0
"1977-02-25",10
"1977-03-25",0
"1977-04-25",57
"1977-05-25",106
"1977-06-25",133
"1977-07-25",75
"1977-08-25",80
"1977-09-25",15
"1977-10-25",120
"1977-11-25",165
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",7
"1978-08-25",61
"1978-09-25",88
"1978-10-25",55
"1978-11-25",81
"1978-12-25",90
"1979-01-25",10
"1979-02-25",10
"1979-03-25",118
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",10
"1981-02-25",79
"1981-03-25",89
"1981-04-25",59
"1981-05-25",126
"1981-06-25",89
"1981-07-25",91
"1981-08-25",43
"1981-09-25",132
"1981-10-25",88
"1981-11-25",112
"1981-12-25",63
"1982-01-25",243
"1982-02-25",31
"1982-03-25",65
"1982-04-25",201
"1982-05-25",100
"1982-06-25",59
"1982-07-25",18
"1982-08-25",31
"1982-09-25",1
"1982-10-25",79
"1982-11-25",130
"1982-12-25",75
"1983-01-25",0
"1983-02-25",36
"1983-03-25",77
"1983-04-25",99
"1983-05-25",51
"1983-06-25",82
"1983-07-25",68
"1983-08-25",96
"1983-09-25",44
"1983-10-25",22
"1983-11-25",51
"1983-12-25",104
"1984-01-25",107
"1984-02-25",94
"1984-03-25",17
"1984-04-25",47
"1984-05-25",43
"1984-06-25",123
"1984-07-25",91
"1984-08-25",81
"1984-09-25",50
"1984-10-25",0
"1984-11-25",0
"1984-12-25",0
"1985-01-25",0
"1985-02-25",0
"1985-03-25",0
"1985-04-25",0
"1985-05-25",0
"1985-06-25",0
"1985-07-25",0
"1985-08-25",0
"1985-09-25",0
"1985-10-25",0
"1985-11-25",0
"1985-12-25",18
"1986-01-25",17
"1986-02-25",20
"1986-03-25",51
"1986-04-25",140
"1986-05-25",63
"1986-06-25",69
"1986-07-25",20
"1986-08-25",1
"1986-09-25",44
"1986-10-25",54
"1986-11-25",88
"1986-12-25",41
"1987-01-25",16
"1987-02-25",0
"1987-03-25",64
"1987-04-25",74.5
"1987-05-25",90
"1987-06-25",53
"1987-07-25",54
"1987-08-25",80
"1987-09-25",107
"1987-10-25",103
"1987-11-25",28
"1987-12-25",111
"1988-01-25",47
"1988-02-25",43
"1988-03-25",32
"1988-04-25",100
"1988-05-25",110
"1988-06-25",56
"1988-07-25",106
"1988-08-25",119
"1988-09-25",116
"1988-10-25",135
"1988-11-25",117
"1988-12-25",115
"1989-01-25",24
"1989-02-25",103
"1989-03-25",84
"1989-04-25",41
"1989-05-25",126
"1989-06-25",80
"1989-07-25",23
"1989-08-25",37
"1989-09-25",110
"1989-10-25",34
"1989-11-25",110
"1989-12-25",49
"1990-01-25",11
"1990-02-25",41
"1990-03-25",0
"1990-04-25",18
"1990-05-25",21
"1990-06-25",56
"1990-07-25",81
"1990-08-25",6
"1990-09-25",41
"1990-10-25",135
"1990-11-25",247
"1990-12-25",123
"1991-01-25",35
"1991-02-25",0
"1991-03-25",82
"1991-04-25",43
"1991-05-25",30
"1991-06-25",111
"1991-07-25",120
"1991-08-25",56
"1991-09-25",32
"1991-10-25",33
"1991-11-25",56
"1991-12-25",66
"1992-01-25",0
"1992-02-25",27
"1992-03-25",64
"1992-04-25",75
"1992-05-25",36
"1992-06-25",44
"1992-07-25",1
"1992-08-25",9
"1992-09-25",58
"1992-10-25",122
"1992-11-25",8
"1992-12-25",130
"1993-01-25",68
"1993-02-25",46
"1993-03-25",60
"1993-04-25",83
"1993-05-25",140
"1993-06-25",31
"1993-07-25",112
"1993-08-25",158
"1993-09-25",155
"1993-10-25",96
"1993-11-25",119
"1993-12-25",67
"1994-01-25",78
"1994-02-25",23
"1994-03-25",54
"1994-04-25",116
"1994-05-25",86
"1994-06-25",57
"1994-07-25",64
"1994-08-25",27
"1994-09-25",27
"1994-10-25",95
"1994-11-25",176
"1994-12-25",0
"1995-01-25",6
"1995-02-25",27
"1995-03-25",26
"1995-04-25",57
"1995-05-25",74
"1995-06-25",54
"1995-07-25",49
"1995-08-25",61
"1995-09-25",21
"1995-10-25",102
"1995-11-25",109
"1995-12-25",23
