"X26150180_prec.Date","X26150180_prec.Value"
"1978-01-25",30
"1978-02-25",67
"1978-03-25",94.5
"1978-04-25",98
"1978-05-25",47
"1978-06-25",18
"1978-07-25",7
"1978-08-25",11.5
"1978-09-25",19
"1978-10-25",25.5
"1978-11-25",82
"1978-12-25",42
"1979-01-25",0
"1979-02-25",0
"1979-03-25",0
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",12
"1980-02-25",31
"1980-03-25",26
"1980-04-25",23
"1980-05-25",51
"1980-06-25",34
"1980-07-25",8.5
"1980-08-25",33
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",0
"1981-02-25",0
"1981-03-25",0
"1981-04-25",0
"1981-05-25",0
"1981-06-25",0
"1981-07-25",0
"1981-08-25",0
"1981-09-25",0
"1981-10-25",0
"1981-11-25",0
"1981-12-25",0
"1982-01-25",195
"1982-02-25",54
"1982-03-25",63
"1982-04-25",52
"1982-05-25",128
"1982-06-25",13
"1982-07-25",4
"1982-08-25",2
"1982-09-25",54
"1982-10-25",74
"1982-11-25",89
"1982-12-25",54
"1983-01-25",5
"1983-02-25",3
"1983-03-25",76
"1983-04-25",234
"1983-05-25",17
"1983-06-25",43
"1983-07-25",27
"1983-08-25",11
"1983-09-25",43
"1983-10-25",11
"1983-11-25",24
"1983-12-25",116
"1984-01-25",117
"1984-02-25",49
"1984-03-25",22
"1984-04-25",29
"1984-05-25",56
"1984-06-25",43
"1984-07-25",22
"1984-08-25",24
"1984-09-25",51
"1984-10-25",60
"1984-11-25",190
"1984-12-25",7
"1985-01-25",77
"1985-02-25",10
"1985-03-25",57
"1985-04-25",129
"1985-05-25",92
"1985-06-25",77
"1985-07-25",7
"1985-08-25",57
"1985-09-25",78
"1985-10-25",82
"1985-11-25",33
"1985-12-25",67
"1986-01-25",4
"1986-02-25",26
"1986-03-25",49
"1986-04-25",52
"1986-05-25",46
"1986-06-25",98
"1986-07-25",12
"1986-08-25",8
"1986-09-25",27
"1986-10-25",69
"1986-11-25",44
"1986-12-25",10
"1987-01-25",0
"1987-02-25",60
"1987-03-25",86
"1987-04-25",48
"1987-05-25",0
"1987-06-25",0
"1987-07-25",24
"1987-08-25",90
"1987-09-25",21
"1987-10-25",87
"1987-11-25",21
"1987-12-25",73
"1988-01-25",0
"1988-02-25",56
"1988-03-25",85
"1988-04-25",84
"1988-05-25",48
"1988-06-25",0
"1988-07-25",0
"1988-08-25",60
"1988-09-25",41.6
"1988-10-25",103
"1988-11-25",71.7
"1988-12-25",61.5
"1989-01-25",33
"1989-02-25",35
"1989-03-25",17
"1989-04-25",27
"1989-05-25",102
"1989-06-25",34
"1989-07-25",9
"1989-08-25",98
"1989-09-25",0
"1989-10-25",45.3
