"X26085130_tmax.Date","X26085130_tmax.Value"
"1986-10-25",22.5
"1986-11-25",23.2777777777778
"1986-12-25",24.2777777777778
"1987-01-25",26.6111111111111
"1987-02-25",27.7777777777778
"1987-03-25",25.1666666666667
"1987-04-25",25.7777777777778
"1987-05-25",24.6111111111111
"1987-06-25",25
"1987-07-25",27.3333333333333
"1987-08-25",26.4444444444444
"1987-09-25",27.4444444444444
"1987-10-25",24.6666666666667
"1987-11-25",26
"1987-12-25",24.2222222222222
"1988-01-25",27.5555555555556
"1988-02-25",26.4444444444444
"1988-03-25",26.9375
"1988-04-25",26.2777777777778
"1988-05-25",26.1111111111111
"1988-06-25",25.4444444444444
"1988-07-25",NA
"1988-08-25",NA
"1988-09-25",NA
"1988-10-25",NA
"1988-11-25",NA
"1988-12-25",NA
"1989-01-25",24.2222222222222
"1989-02-25",25.2222222222222
"1989-03-25",24.9444444444444
"1989-04-25",26.1625
"1989-05-25",24
"1989-06-25",24.9375
"1989-07-25",25.4375
"1989-08-25",27.5555555555556
"1989-09-25",26.4444444444444
"1989-10-25",26.5555555555556
"1989-11-25",24.6666666666667
"1989-12-25",24.5555555555556
"1990-01-25",24.6111111111111
"1990-02-25",27
"1990-03-25",NA
"1990-04-25",NA
"1990-05-25",NA
"1990-06-25",NA
"1990-07-25",NA
"1990-08-25",NA
"1990-09-25",28.3888888888889
"1990-10-25",24.8888888888889
"1990-11-25",25.3333333333333
"1990-12-25",22.875
"1991-01-25",26
"1991-02-25",26.5
"1991-03-25",26.8333333333333
"1991-04-25",25.8333333333333
"1991-05-25",25.7222222222222
"1991-06-25",26.0555555555556
"1991-07-25",25.1111111111111
"1991-08-25",24.5555555555556
"1991-09-25",28.3888888888889
"1991-10-25",25.5625
"1991-11-25",23.5
"1991-12-25",24.2222222222222
"1992-01-25",26.1111111111111
"1992-02-25",27.2222222222222
"1992-03-25",27.2777777777778
"1992-04-25",27.3333333333333
"1992-05-25",23.8888888888889
"1992-06-25",26.3888888888889
"1992-07-25",26.2222222222222
"1992-08-25",27.8125
"1992-09-25",27.1666666666667
"1992-10-25",25.8555555555556
"1992-11-25",25.7222222222222
"1992-12-25",24.4444444444444
"1993-01-25",24.8888888888889
"1993-02-25",26.1666666666667
"1993-03-25",24.1666666666667
"1993-04-25",25.4375
"1993-05-25",25.6875
"1993-06-25",26.7222222222222
"1993-07-25",24.9375
"1993-08-25",28.6111111111111
"1993-09-25",25.4444444444444
"1993-10-25",26.3888888888889
"1993-11-25",23.8333333333333
"1993-12-25",25.0625
"1994-01-25",24.9444444444444
"1994-02-25",24.6111111111111
"1994-03-25",24.6111111111111
"1994-04-25",24.8333333333333
"1994-05-25",25.3333333333333
"1994-06-25",25.6111111111111
"1994-07-25",27
"1994-08-25",27.1666666666667
"1994-09-25",29.2142857142857
"1994-10-25",NA
"1994-11-25",NA
"1994-12-25",NA
"1995-01-25",NA
"1995-02-25",29.5
"1995-03-25",27.1666666666667
"1995-04-25",26.5
"1995-05-25",25
"1995-06-25",24.5
"1995-07-25",25.5555555555556
"1995-08-25",25.7222222222222
"1995-09-25",27.8888888888889
"1995-10-25",24.7777777777778
"1995-11-25",25.0555555555556
"1995-12-25",24.6666666666667
"1996-01-25",25.7222222222222
"1996-02-25",23.3333333333333
"1996-03-25",23.5555555555556
"1996-04-25",25.7777777777778
"1996-05-25",25.7555555555556
"1996-06-25",25.9444444444444
"1996-07-25",24.5
"1996-08-25",27.1666666666667
"1996-09-25",26.6111111111111
"1996-10-25",25.2777777777778
"1996-11-25",25.3888888888889
"1996-12-25",24.3333333333333
"1997-01-25",24.6666666666667
"1997-02-25",24.6111111111111
"1997-03-25",26.7777777777778
"1997-04-25",27.0555555555556
"1997-05-25",27.1111111111111
"1997-06-25",23.6111111111111
"1997-07-25",27
"1997-08-25",30.3333333333333
"1997-09-25",26.9444444444444
"1997-10-25",27.7777777777778
"1997-11-25",25.7222222222222
"1997-12-25",27.2777777777778
"1998-01-25",28.6666666666667
"1998-02-25",28.3333333333333
"1998-03-25",27.6111111111111
"1998-04-25",27.3888888888889
"1998-05-25",25.1666666666667
"1998-06-25",25.9444444444444
"1998-07-25",26.5
"1998-08-25",26.2777777777778
"1998-09-25",25.8333333333333
"1998-10-25",27.0625
"1998-11-25",24.9444444444444
"1998-12-25",25.1666666666667
"1999-01-25",24.0555555555556
"1999-02-25",25.9444444444444
"1999-03-25",25.5
"1999-04-25",25.2777777777778
"1999-05-25",24.8333333333333
"1999-06-25",25.4444444444444
"1999-07-25",24.9444444444444
"1999-08-25",27.3333333333333
"1999-09-25",25.9444444444444
"1999-10-25",25.7777777777778
"1999-11-25",25.4444444444444
"1999-12-25",23.8888888888889
"2000-01-25",23.5777777777778
"2000-02-25",25.8333333333333
"2000-03-25",24.8888888888889
"2000-04-25",25.8333333333333
"2000-05-25",25
"2000-06-25",25.8333333333333
"2000-07-25",26.5
