"X26170240_prec.Date","X26170240_prec.Value"
"1974-01-25",27
"1974-02-25",72
"1974-03-25",99
"1974-04-25",44
"1974-05-25",78
"1974-06-25",18
"1974-07-25",15
"1974-08-25",36
"1974-09-25",54
"1974-10-25",103
"1974-11-25",72
"1974-12-25",66
"1975-01-25",0
"1975-02-25",0
"1975-03-25",0
"1975-04-25",0
"1975-05-25",0
"1975-06-25",0
"1975-07-25",0
"1975-08-25",0
"1975-09-25",0
"1975-10-25",0
"1975-11-25",0
"1975-12-25",0
"1976-01-25",0
"1976-02-25",0
"1976-03-25",0
"1976-04-25",0
"1976-05-25",0
"1976-06-25",0
"1976-07-25",0
"1976-08-25",0
"1976-09-25",0
"1976-10-25",0
"1976-11-25",0
"1976-12-25",0
"1977-01-25",0
"1977-02-25",7
"1977-03-25",0
"1977-04-25",70
"1977-05-25",124
"1977-06-25",149
"1977-07-25",148
"1977-08-25",67
"1977-09-25",49
"1977-10-25",110
"1977-11-25",185
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",0
"1978-08-25",0
"1978-09-25",0
"1978-10-25",0
"1978-11-25",60
"1978-12-25",147
"1979-01-25",7
"1979-02-25",8
"1979-03-25",101
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",0
"1981-02-25",16
"1981-03-25",85
"1981-04-25",61
"1981-05-25",138
"1981-06-25",120
"1981-07-25",174
"1981-08-25",21
"1981-09-25",97
"1981-10-25",67
"1981-11-25",216
"1981-12-25",59
"1982-01-25",256
"1982-02-25",84
"1982-03-25",145
"1982-04-25",246
"1982-05-25",73
"1982-06-25",80
"1982-07-25",43
"1982-08-25",34
"1982-09-25",8
"1982-10-25",0
"1982-11-25",85
"1982-12-25",53
"1983-01-25",4
"1983-02-25",39
"1983-03-25",102
"1983-04-25",83
"1983-05-25",101
"1983-06-25",91
"1983-07-25",49
"1983-08-25",46
"1983-09-25",37
"1983-10-25",35
"1983-11-25",37
"1983-12-25",120
"1984-01-25",69
"1984-02-25",74
"1984-03-25",66
"1984-04-25",17
"1984-05-25",96
"1984-06-25",75
"1984-07-25",103
"1984-08-25",60
"1984-09-25",44
"1984-10-25",65
"1984-11-25",39
"1984-12-25",14
"1985-01-25",23
"1985-02-25",21
"1985-03-25",29
"1985-04-25",40
"1985-05-25",98
"1985-06-25",94
"1985-07-25",18
"1985-08-25",42
"1985-09-25",38
"1985-10-25",28
"1985-11-25",33
"1985-12-25",21
"1986-01-25",10
"1986-02-25",12
"1986-03-25",34
"1986-04-25",71
"1986-05-25",84
"1986-06-25",44
"1986-07-25",29
"1986-08-25",10
"1986-09-25",45
"1986-10-25",83
"1986-11-25",50
"1986-12-25",15
"1987-01-25",14
"1987-02-25",3
"1987-03-25",60
"1987-04-25",52
"1987-05-25",98
"1987-06-25",61
"1987-07-25",41
"1987-08-25",106
"1987-09-25",50
"1987-10-25",269
"1987-11-25",181
"1987-12-25",34
"1988-01-25",64
"1988-02-25",102
"1988-03-25",76
"1988-04-25",152
"1988-05-25",38
"1988-06-25",107
"1988-07-25",146
"1988-08-25",149
"1988-09-25",314
"1988-10-25",103
"1988-11-25",215
"1988-12-25",255
"1989-01-25",181
"1989-02-25",275
"1989-03-25",109
"1989-04-25",40
"1989-05-25",25
"1989-06-25",73
"1989-07-25",28
"1989-08-25",93
"1989-09-25",11
"1989-10-25",227
"1989-11-25",134
"1989-12-25",21
"1990-01-25",30
"1990-02-25",55
"1990-03-25",2
"1990-04-25",24
"1990-05-25",17
"1990-06-25",12
"1990-07-25",5
"1990-08-25",5
"1990-09-25",30
"1990-10-25",47
"1990-11-25",11
"1990-12-25",65
"1991-01-25",4
"1991-02-25",37
"1991-03-25",26
"1991-04-25",2
"1991-05-25",54
"1991-06-25",94
"1991-07-25",58
"1991-08-25",0
"1991-09-25",0
"1991-10-25",38
"1991-11-25",37
"1991-12-25",36
"1992-01-25",8
"1992-02-25",28
"1992-03-25",125
"1992-04-25",63
"1992-05-25",79
"1992-06-25",33
"1992-07-25",0
"1992-08-25",18
"1992-09-25",80
"1992-10-25",132
"1992-11-25",35
"1992-12-25",144
"1993-01-25",59
"1993-02-25",0
"1993-03-25",0
"1993-04-25",140
"1993-05-25",95
"1993-06-25",0
"1993-07-25",69
"1993-08-25",10
"1993-09-25",265
"1993-10-25",15
"1993-11-25",72
"1993-12-25",34
"1994-01-25",23
"1994-02-25",70
"1994-03-25",36
"1994-04-25",92
"1994-05-25",113
"1994-06-25",33
"1994-07-25",15
"1994-08-25",42
"1994-09-25",43
"1994-10-25",75
"1994-11-25",49
"1994-12-25",7
"1995-01-25",13
"1995-02-25",25
"1995-03-25",73
"1995-04-25",66
"1995-05-25",139
"1995-06-25",50
"1995-07-25",11
"1995-08-25",100
"1995-09-25",10
"1995-10-25",31
"1995-11-25",85
"1995-12-25",93
