"X53115030_tmax.Date","X53115030_tmax.Value"
"1989-01-25",24.4888888888889
"1989-02-25",25.9111111111111
"1989-03-25",26.2444444444444
"1989-04-25",25.6111111111111
"1989-05-25",25.4555555555556
"1989-06-25",25.4444444444444
"1989-07-25",25.1
"1989-08-25",27.0222222222222
"1989-09-25",25.9111111111111
"1989-10-25",25.8555555555556
"1989-11-25",25.0222222222222
"1989-12-25",24.3444444444444
"1990-01-25",NA
"1990-02-25",NA
"1990-03-25",NA
"1990-04-25",NA
"1990-05-25",NA
"1990-06-25",NA
"1990-07-25",NA
"1990-08-25",NA
"1990-09-25",NA
"1990-10-25",NA
"1990-11-25",NA
"1990-12-25",NA
"1991-01-25",NA
"1991-02-25",NA
"1991-03-25",NA
"1991-04-25",NA
"1991-05-25",NA
"1991-06-25",NA
"1991-07-25",NA
"1991-08-25",NA
"1991-09-25",NA
"1991-10-25",NA
"1991-11-25",NA
"1991-12-25",NA
"1992-01-25",25.6
"1992-02-25",26.2
"1992-03-25",28.0444444444444
"1992-04-25",27.4
"1992-05-25",25.3222222222222
"1992-06-25",25.7888888888889
"1992-07-25",25.4222222222222
"1992-08-25",26.4222222222222
"1992-09-25",25.8555555555556
"1992-10-25",24.9666666666667
"1992-11-25",25.5555555555556
"1992-12-25",24.7111111111111
