"X23050110_prec.Date","X23050110_prec.Value"
"1978-05-25",80
"1978-06-25",25
"1978-07-25",20
"1978-08-25",70
"1978-09-25",60
"1978-10-25",55
"1978-11-25",75
"1978-12-25",80
"1979-01-25",0
"1979-02-25",0
"1979-03-25",0
"1979-04-25",81
"1979-05-25",41
"1979-06-25",53
"1979-07-25",0
"1979-08-25",1
"1979-09-25",108
"1979-10-25",0
"1979-11-25",261
"1979-12-25",8
"1980-01-25",44
"1980-02-25",10
"1980-03-25",1
"1980-04-25",18
"1980-05-25",55
"1980-06-25",73
"1980-07-25",26
"1980-08-25",102
"1980-09-25",60
"1980-10-25",245
"1980-11-25",144
"1980-12-25",53
"1981-01-25",20
"1981-02-25",29
"1981-03-25",136
"1981-04-25",160
"1981-05-25",86
"1981-06-25",43
"1981-07-25",45
"1981-08-25",91
"1981-09-25",116
"1981-10-25",152
"1981-11-25",50
"1981-12-25",82
"1982-01-25",49
"1982-02-25",109
"1982-03-25",0
"1982-04-25",184
"1982-05-25",140
"1982-06-25",0
"1982-07-25",7
"1982-08-25",90
"1982-09-25",25
"1982-10-25",168
"1982-11-25",55
