"X26160250_prec.Date","X26160250_prec.Value"
"1992-01-25",0
"1992-02-25",13
"1992-03-25",22.5
"1992-04-25",0
"1992-05-25",42.5
"1992-06-25",35
"1992-07-25",8.5
"1992-08-25",11.5
"1992-09-25",8
"1992-10-25",62
"1992-11-25",61
"1992-12-25",39.5
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",67.4
"1994-02-25",47.6
"1994-03-25",8.5
"1994-04-25",80.7
"1994-05-25",5.7
"1994-06-25",26.9
"1994-07-25",29.1
"1994-08-25",47
"1994-09-25",37.1
"1994-10-25",147.2
"1994-11-25",141.4
"1994-12-25",0.1
