"X26175050_tmax.Date","X26175050_tmax.Value"
"1982-04-25",21.3666666666667
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",NA
"1982-08-25",NA
"1982-09-25",NA
"1982-10-25",NA
"1982-11-25",NA
"1982-12-25",NA
"1983-01-25",23.3111111111111
"1983-02-25",24.3333333333333
"1983-03-25",24.3555555555556
"1983-04-25",22
"1983-05-25",23.6888888888889
"1983-06-25",22.1333333333333
"1983-07-25",23.2444444444444
"1983-08-25",22.5333333333333
"1983-09-25",23.4
"1983-10-25",23.9333333333333
"1983-11-25",22.6444444444444
"1983-12-25",21.0222222222222
"1984-01-25",20.2
"1984-02-25",20.1333333333333
