"X21245090_tmin.Date","X21245090_tmin.Value"
"1984-07-25",4.62222222222222
"1984-08-25",5.06666666666667
"1984-09-25",5.4
"1984-10-25",4.08888888888889
"1984-11-25",3.4
"1984-12-25",3.28888888888889
"1985-01-25",3.51111111111111
"1985-02-25",NA
"1985-03-25",NA
"1985-04-25",NA
"1985-05-25",NA
"1985-06-25",NA
"1985-07-25",NA
"1985-08-25",NA
"1985-09-25",NA
"1985-10-25",NA
"1985-11-25",NA
"1985-12-25",NA
"1986-01-25",NA
"1986-02-25",NA
"1986-03-25",NA
"1986-04-25",NA
"1986-05-25",NA
"1986-06-25",NA
"1986-07-25",NA
"1986-08-25",NA
"1986-09-25",NA
"1986-10-25",NA
"1986-11-25",NA
"1986-12-25",NA
"1987-01-25",NA
"1987-02-25",NA
"1987-03-25",NA
"1987-04-25",NA
"1987-05-25",NA
"1987-06-25",NA
"1987-07-25",NA
"1987-08-25",NA
"1987-09-25",NA
"1987-10-25",NA
"1987-11-25",NA
"1987-12-25",NA
"1988-01-25",NA
"1988-02-25",NA
"1988-03-25",NA
"1988-04-25",NA
"1988-05-25",NA
"1988-06-25",NA
"1988-07-25",NA
"1988-08-25",NA
"1988-09-25",NA
"1988-10-25",NA
"1988-11-25",NA
"1988-12-25",NA
"1989-01-25",NA
"1989-02-25",NA
"1989-03-25",NA
"1989-04-25",NA
"1989-05-25",NA
"1989-06-25",NA
"1989-07-25",NA
"1989-08-25",NA
"1989-09-25",NA
"1989-10-25",NA
"1989-11-25",NA
"1989-12-25",NA
"1990-01-25",NA
"1990-02-25",NA
"1990-03-25",NA
"1990-04-25",NA
"1990-05-25",NA
"1990-06-25",NA
"1990-07-25",NA
"1990-08-25",NA
"1990-09-25",NA
"1990-10-25",NA
"1990-11-25",NA
"1990-12-25",NA
"1991-01-25",NA
"1991-02-25",NA
"1991-03-25",NA
"1991-04-25",NA
"1991-05-25",NA
"1991-06-25",NA
"1991-07-25",NA
"1991-08-25",NA
"1991-09-25",NA
"1991-10-25",NA
"1991-11-25",NA
"1991-12-25",NA
"1992-01-25",NA
"1992-02-25",NA
"1992-03-25",NA
"1992-04-25",NA
"1992-05-25",NA
"1992-06-25",NA
"1992-07-25",NA
"1992-08-25",NA
"1992-09-25",NA
"1992-10-25",NA
"1992-11-25",NA
"1992-12-25",NA
"1993-01-25",NA
"1993-02-25",NA
"1993-03-25",NA
"1993-04-25",NA
"1993-05-25",NA
"1993-06-25",NA
"1993-07-25",NA
"1993-08-25",NA
"1993-09-25",6.66666666666667
"1993-10-25",6.64444444444444
"1993-11-25",NA
"1993-12-25",NA
"1994-01-25",NA
"1994-02-25",NA
"1994-03-25",NA
"1994-04-25",NA
"1994-05-25",NA
"1994-06-25",NA
"1994-07-25",NA
"1994-08-25",NA
"1994-09-25",NA
"1994-10-25",NA
"1994-11-25",NA
"1994-12-25",NA
"1995-01-25",NA
"1995-02-25",NA
"1995-03-25",NA
"1995-04-25",NA
"1995-05-25",NA
"1995-06-25",NA
"1995-07-25",NA
"1995-08-25",7.26666666666667
"1995-09-25",6.73333333333333
"1995-10-25",6.71111111111111
"1995-11-25",6.66666666666667
"1995-12-25",5.43333333333333
"1996-01-25",6.13333333333333
"1996-02-25",6.2
"1996-03-25",5.8625
