"X26090770_prec.Date","X26090770_prec.Value"
"1982-01-25",181.7
"1982-02-25",56.9
"1982-03-25",120.2
"1982-04-25",155.8
"1982-05-25",18.4
"1982-06-25",74.5
"1982-07-25",2
"1982-08-25",0.2
"1982-09-25",0
"1982-10-25",53.7
"1982-11-25",83.5
"1982-12-25",50.2
"1983-01-25",0.1
"1983-02-25",36.9
"1983-03-25",46.1
"1983-04-25",139.2
"1983-05-25",4.5
"1983-06-25",16.4
"1983-07-25",14.9
"1983-08-25",1.2
"1983-09-25",11.2
"1983-10-25",8.4
"1983-11-25",9.8
"1983-12-25",145.4
"1984-01-25",103.1
"1984-02-25",126.1
"1984-03-25",8.8
"1984-04-25",67.7
"1984-05-25",7.8
"1984-06-25",30.6
"1984-07-25",37
"1984-08-25",28.9
"1984-09-25",67.8
"1984-10-25",39.6
"1984-11-25",50.9
"1984-12-25",35.8
"1985-01-25",32.2
"1985-02-25",0.6
"1985-03-25",12.7
"1985-04-25",23
"1985-05-25",22.1
"1985-06-25",66.9
"1985-07-25",6.5
"1985-08-25",15.1
"1985-09-25",14.8
"1985-10-25",44.5
"1985-11-25",23.2
"1985-12-25",92.5
"1986-01-25",16
"1986-02-25",14.6
"1986-03-25",62.8
"1986-04-25",93.5
"1986-05-25",14.5
"1986-06-25",64.9
"1986-07-25",1.7
"1986-08-25",0.5
"1986-09-25",8
"1986-10-25",145.1
"1986-11-25",90.7
"1986-12-25",3.3
"1987-01-25",16.8
"1987-02-25",14.2
"1987-03-25",93.6
"1987-04-25",58.3
"1987-05-25",109.7
"1987-06-25",42
"1987-07-25",1.9
"1987-08-25",31.4
"1987-09-25",13.1
"1987-10-25",101.4
"1987-11-25",4
"1987-12-25",46.5
"1988-01-25",3.9
"1988-02-25",42.2
"1988-03-25",60.3
"1988-04-25",57.9
"1988-05-25",15.5
"1988-06-25",51.3
"1988-07-25",81.9
"1988-08-25",11.8
"1988-09-25",21.8
"1988-10-25",51.4
"1988-11-25",132.3
"1988-12-25",147.2
