"X26150260_prec.Date","X26150260_prec.Value"
"1974-01-25",67
"1974-02-25",180
"1974-03-25",169
"1974-04-25",66
"1974-05-25",134
"1974-06-25",87
"1974-07-25",34
"1974-08-25",80
"1974-09-25",88
"1974-10-25",116
"1974-11-25",93
"1974-12-25",34
"1975-01-25",0
"1975-02-25",0
"1975-03-25",0
"1975-04-25",0
"1975-05-25",0
"1975-06-25",0
"1975-07-25",0
"1975-08-25",0
"1975-09-25",0
"1975-10-25",0
"1975-11-25",0
"1975-12-25",0
"1976-01-25",0
"1976-02-25",0
"1976-03-25",0
"1976-04-25",0
"1976-05-25",0
"1976-06-25",0
"1976-07-25",0
"1976-08-25",0
"1976-09-25",0
"1976-10-25",0
"1976-11-25",0
"1976-12-25",0
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",0
"1977-05-25",0
"1977-06-25",0
"1977-07-25",0
"1977-08-25",0
"1977-09-25",0
"1977-10-25",0
"1977-11-25",0
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",0
"1978-08-25",0
"1978-09-25",0
"1978-10-25",0
"1978-11-25",0
"1978-12-25",0
"1979-01-25",0
"1979-02-25",0
"1979-03-25",0
"1979-04-25",55
"1979-05-25",45
"1979-06-25",136
"1979-07-25",27
"1979-08-25",12
"1979-09-25",90
"1979-10-25",7
"1979-11-25",29
"1979-12-25",10
"1980-01-25",32
"1980-02-25",25
"1980-03-25",61
"1980-04-25",84
"1980-05-25",105
"1980-06-25",143
"1980-07-25",4
"1980-08-25",39
"1980-09-25",59
"1980-10-25",114
"1980-11-25",69
"1980-12-25",51
