"X26110260_prec.Date","X26110260_prec.Value"
"1987-01-25",30
"1987-02-25",39
"1987-03-25",19
"1987-04-25",51
"1987-05-25",70
"1987-06-25",29
"1987-07-25",0
"1987-08-25",92
"1987-09-25",67
"1987-10-25",34
"1987-11-25",44
"1987-12-25",61
"1988-01-25",13
"1988-02-25",20
"1988-03-25",10
"1988-04-25",50
"1988-05-25",20
"1988-06-25",35
"1988-07-25",131
"1988-08-25",46
"1988-09-25",35
"1988-10-25",65
"1988-11-25",143
"1988-12-25",43
"1989-01-25",55
"1989-02-25",13
"1989-03-25",105
"1989-04-25",32
"1989-05-25",46
"1989-06-25",68
"1989-07-25",8
"1989-08-25",43
"1989-09-25",59
"1989-10-25",24
"1989-11-25",28
"1989-12-25",24
"1990-01-25",41
"1990-02-25",67
"1990-03-25",0
"1990-04-25",38
"1990-05-25",63
"1990-06-25",21
"1990-07-25",37
"1990-08-25",0
"1990-09-25",7
"1990-10-25",35
"1990-11-25",84
"1990-12-25",142
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",49
"1992-02-25",15
"1992-03-25",0
"1992-04-25",0
"1992-05-25",23
"1992-06-25",9
"1992-07-25",12
"1992-08-25",0
"1992-09-25",43
"1992-10-25",39
"1992-11-25",42
"1992-12-25",108
