"X26130130_prec.Date","X26130130_prec.Value"
"1978-07-25",54
"1978-08-25",130
"1978-09-25",89
"1978-10-25",36
"1978-11-25",123
"1978-12-25",259
"1979-01-25",110
"1979-02-25",21
"1979-03-25",165
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",80
"1981-02-25",14
"1981-03-25",132
"1981-04-25",65
"1981-05-25",128
"1981-06-25",304
"1981-07-25",161
"1981-08-25",19
"1981-09-25",146
"1981-10-25",113
"1981-11-25",58
"1981-12-25",91
"1982-01-25",248
"1982-02-25",75
"1982-03-25",32
"1982-04-25",161
"1982-05-25",86
"1982-06-25",73
"1982-07-25",49
"1982-08-25",36
"1982-09-25",20
"1982-10-25",240
"1982-11-25",146
"1982-12-25",69
"1983-01-25",76
"1983-02-25",145
"1983-03-25",106
"1983-04-25",72
"1983-05-25",35
"1983-06-25",97
"1983-07-25",123
"1983-08-25",76
"1983-09-25",136
"1983-10-25",125
"1983-11-25",84
"1983-12-25",58
"1984-01-25",221
"1984-02-25",184
"1984-03-25",37
"1984-04-25",97
"1984-05-25",118
"1984-06-25",51
"1984-07-25",131
"1984-08-25",146
"1984-09-25",87
"1984-10-25",80
"1984-11-25",82
"1984-12-25",32
"1985-01-25",109
"1985-02-25",30
"1985-03-25",95
"1985-04-25",55
"1985-05-25",86
"1985-06-25",127
"1985-07-25",20
"1985-08-25",162
"1985-09-25",112
"1985-10-25",97
"1985-11-25",132
"1985-12-25",76
"1986-01-25",11
"1986-02-25",27
"1986-03-25",47
"1986-04-25",160
"1986-05-25",99
"1986-06-25",76
"1986-07-25",20
"1986-08-25",50
"1986-09-25",19
"1986-10-25",150
"1986-11-25",126
"1986-12-25",36
"1987-01-25",35
"1987-02-25",27
"1987-03-25",145
"1987-04-25",69
"1987-05-25",185
"1987-06-25",17
"1987-07-25",93
"1987-08-25",81
"1987-09-25",49
"1987-10-25",168
"1987-11-25",36
"1987-12-25",80
"1988-01-25",57
"1988-02-25",50
"1988-03-25",76
"1988-04-25",122
"1988-05-25",127
"1988-06-25",18
"1988-07-25",221
"1988-08-25",36
"1988-09-25",37
"1988-10-25",111
"1988-11-25",29
"1988-12-25",106
"1989-01-25",132
"1989-02-25",43
"1989-03-25",70
"1989-04-25",76
"1989-05-25",82
"1989-06-25",71
"1989-07-25",33
"1989-08-25",4
"1989-09-25",65
"1989-10-25",52
"1989-11-25",34
"1989-12-25",78
"1990-01-25",15
"1990-02-25",48
"1990-03-25",21
"1990-04-25",62
"1990-05-25",136
"1990-06-25",107
"1990-07-25",124
"1990-08-25",11
"1990-09-25",43
"1990-10-25",154
"1990-11-25",95
"1990-12-25",65
"1991-01-25",39
"1991-02-25",28
"1991-03-25",151
"1991-04-25",55
"1991-05-25",74
"1991-06-25",19
"1991-07-25",72
"1991-08-25",73
"1991-09-25",10
"1991-10-25",32
"1991-11-25",116
"1991-12-25",130
"1992-01-25",70
"1992-02-25",64
"1992-03-25",51
"1992-04-25",60
"1992-05-25",20
"1992-06-25",101
"1992-07-25",10
"1992-08-25",56
"1992-09-25",32
"1992-10-25",12
"1992-11-25",12
"1992-12-25",112
"1993-01-25",26
"1993-02-25",90
"1993-03-25",109
"1993-04-25",77
"1993-05-25",98
"1993-06-25",22
"1993-07-25",62
"1993-08-25",55
"1993-09-25",108
"1993-10-25",113
"1993-11-25",94
"1993-12-25",57
"1994-01-25",102
"1994-02-25",58
"1994-03-25",60
"1994-04-25",131
"1994-05-25",41
"1994-06-25",45
"1994-07-25",78
"1994-08-25",15
"1994-09-25",70
"1994-10-25",111
"1994-11-25",194
"1994-12-25",67
"1995-01-25",0
"1995-02-25",25
"1995-03-25",57
"1995-04-25",191
"1995-05-25",145
"1995-06-25",132
"1995-07-25",38
"1995-08-25",54
"1995-09-25",95
"1995-10-25",165
"1995-11-25",40
"1995-12-25",138
