"X23055040_tmin.Date","X23055040_tmin.Value"
"1977-08-25",16.3777777777778
"1977-09-25",NA
"1977-10-25",NA
"1977-11-25",16.1111111111111
"1977-12-25",17.025
"1978-01-25",16.3777777777778
"1978-02-25",15.925
"1978-03-25",15.3555555555556
"1978-04-25",14.9
"1978-05-25",16.0222222222222
"1978-06-25",15.525
"1978-07-25",16.3777777777778
"1978-08-25",16.1777777777778
"1978-09-25",NA
"1978-10-25",16.0888888888889
"1978-11-25",16.275
"1978-12-25",15.9555555555556
"1979-01-25",15.2888888888889
"1979-02-25",16
"1979-03-25",16.3777777777778
"1979-04-25",16.6
"1979-05-25",NA
"1979-06-25",NA
"1979-07-25",NA
"1979-08-25",16.5333333333333
"1979-09-25",NA
"1979-10-25",NA
"1979-11-25",NA
"1979-12-25",16.7555555555556
"1980-01-25",NA
"1980-02-25",NA
"1980-03-25",NA
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",NA
"1980-07-25",NA
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",NA
"1980-12-25",NA
"1981-01-25",17.4888888888889
"1981-02-25",16.9111111111111
"1981-03-25",17.1777777777778
"1981-04-25",17.2222222222222
"1981-05-25",17
"1981-06-25",17.3555555555556
"1981-07-25",17.1111111111111
"1981-08-25",17.4
"1981-09-25",16.6571428571429
"1981-10-25",16.675
"1981-11-25",17.15
"1981-12-25",17.2571428571429
"1982-01-25",16.1333333333333
"1982-02-25",16.85
"1982-03-25",16.6
"1982-04-25",17.275
"1982-05-25",17.3333333333333
"1982-06-25",17.4
"1982-07-25",17.2666666666667
"1982-08-25",18.3555555555556
"1982-09-25",17.225
"1982-10-25",17.5111111111111
"1982-11-25",17.1777777777778
"1982-12-25",16.0222222222222
"1983-01-25",17.6222222222222
"1983-02-25",17.25
"1983-03-25",17.9333333333333
"1983-04-25",17.36
"1983-05-25",17.475
"1983-06-25",16.8888888888889
"1983-07-25",17.1333333333333
"1983-08-25",16.5428571428571
"1983-09-25",16.3555555555556
"1983-10-25",15.675
"1983-11-25",15.6444444444444
"1983-12-25",15.35
"1984-01-25",NA
"1984-02-25",NA
"1984-03-25",17.6444444444444
"1984-04-25",16.7111111111111
"1984-05-25",16.8666666666667
"1984-06-25",16.85
"1984-07-25",16.5222222222222
"1984-08-25",16.2666666666667
"1984-09-25",NA
"1984-10-25",15.7666666666667
"1984-11-25",14.6333333333333
"1984-12-25",16.5777777777778
"1985-01-25",15.925
"1985-02-25",14.55
"1985-03-25",15.8444444444444
"1985-04-25",16.0222222222222
"1985-05-25",16.1333333333333
"1985-06-25",15.4888888888889
"1985-07-25",16.6222222222222
"1985-08-25",16.0222222222222
"1985-09-25",15.7555555555556
"1985-10-25",16.1777777777778
"1985-11-25",16.4444444444444
"1985-12-25",16.8666666666667
"1986-01-25",17.2222222222222
"1986-02-25",NA
"1986-03-25",NA
"1986-04-25",14.9333333333333
"1986-05-25",14.8666666666667
"1986-06-25",15.0888888888889
"1986-07-25",14.5555555555556
"1986-08-25",15.0888888888889
"1986-09-25",14
"1986-10-25",13.625
"1986-11-25",14.475
"1986-12-25",13.9777777777778
"1987-01-25",13.75
"1987-02-25",13.5777777777778
"1987-03-25",13.375
"1987-04-25",13.6
"1987-05-25",12.075
"1987-06-25",12.9333333333333
"1987-07-25",12.9111111111111
"1987-08-25",12.9555555555556
"1987-09-25",12.7555555555556
"1987-10-25",12.0222222222222
"1987-11-25",12.4888888888889
"1987-12-25",12.0444444444444
"1988-01-25",11.675
"1988-02-25",12.825
"1988-03-25",12.6666666666667
"1988-04-25",11.5555555555556
"1988-05-25",11.6
"1988-06-25",12.1777777777778
"1988-07-25",14.8857142857143
"1988-08-25",16.7714285714286
"1988-09-25",14.6222222222222
"1988-10-25",14.7555555555556
"1988-11-25",16.4222222222222
"1988-12-25",NA
"1989-01-25",NA
"1989-02-25",NA
"1989-03-25",NA
"1989-04-25",NA
"1989-05-25",NA
"1989-06-25",NA
"1989-07-25",NA
"1989-08-25",NA
"1989-09-25",NA
"1989-10-25",NA
"1989-11-25",NA
"1989-12-25",NA
"1990-01-25",NA
"1990-02-25",NA
"1990-03-25",NA
"1990-04-25",NA
"1990-05-25",NA
