"X23045010_prec.Date","X23045010_prec.Value"
"1989-01-25",210
"1989-02-25",107
"1989-03-25",74
"1989-04-25",44
"1989-05-25",159
"1989-06-25",52
"1989-07-25",6
"1989-08-25",91
"1989-09-25",227
"1989-10-25",92
"1989-11-25",254
"1989-12-25",258
"1990-01-25",102
"1990-02-25",160
"1990-03-25",79
"1990-04-25",33
"1990-05-25",177
"1990-06-25",18
"1990-07-25",85
"1990-08-25",3
"1990-09-25",12
"1990-10-25",248.6
"1990-11-25",116.8
"1990-12-25",100.7
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",87
"1992-02-25",77.1
"1992-03-25",15.8
"1992-04-25",65.1
"1992-05-25",147
"1992-06-25",36.4
"1992-07-25",0
"1992-08-25",1.7
"1992-09-25",21.4
"1992-10-25",62.9
"1992-11-25",15.4
"1992-12-25",157.2
