"X26160150_prec.Date","X26160150_prec.Value"
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",81
"1977-05-25",41
"1977-06-25",41
"1977-07-25",55
"1977-08-25",12
"1977-09-25",14
"1977-10-25",43
"1977-11-25",0
"1977-12-25",0
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",0
"1978-08-25",0
"1978-09-25",37
"1978-10-25",0
"1978-11-25",37
"1978-12-25",71
"1979-01-25",4
"1979-02-25",7
"1979-03-25",27
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",15
"1981-02-25",36
"1981-03-25",84
"1981-04-25",80
"1981-05-25",111
"1981-06-25",100
"1981-07-25",47
"1981-08-25",32
"1981-09-25",96
"1981-10-25",89
"1981-11-25",48
"1981-12-25",6
"1982-01-25",107
"1982-02-25",11
"1982-03-25",52
"1982-04-25",55.6
"1982-05-25",92.4
"1982-06-25",45.1
"1982-07-25",0.8
"1982-08-25",15
"1982-09-25",20.2
"1982-10-25",13.5
"1982-11-25",16.2
"1982-12-25",23
"1983-01-25",18
"1983-02-25",68
"1983-03-25",90
"1983-04-25",95
"1983-05-25",44
"1983-06-25",60.3
"1983-07-25",22
"1983-08-25",18
"1983-09-25",21.6
"1983-10-25",62
"1983-11-25",55
"1983-12-25",133
"1984-01-25",163
"1984-02-25",91
"1984-03-25",54
"1984-04-25",59
"1984-05-25",45
"1984-06-25",94
"1984-07-25",18
"1984-08-25",80
"1984-09-25",72
"1984-10-25",38
"1984-11-25",110
"1984-12-25",5
"1985-01-25",111
"1985-02-25",0
"1985-03-25",26
"1985-04-25",64
"1985-05-25",3
"1985-06-25",65
"1985-07-25",26
"1985-08-25",90
"1985-09-25",96
"1985-10-25",69
"1985-11-25",69
"1985-12-25",27
"1986-01-25",45
"1986-02-25",13
"1986-03-25",44
"1986-04-25",36
"1986-05-25",89
"1986-06-25",108
"1986-07-25",1
"1986-08-25",0
"1986-09-25",0
"1986-10-25",76
"1986-11-25",22.4
"1986-12-25",4
"1987-01-25",65
"1987-02-25",39
"1987-03-25",98
"1987-04-25",1
"1987-05-25",33
"1987-06-25",14
"1987-07-25",0
"1987-08-25",0
"1987-09-25",0
"1987-10-25",83
"1987-11-25",85
"1987-12-25",135
"1988-01-25",0
"1988-02-25",0
"1988-03-25",0
"1988-04-25",0
"1988-05-25",0
"1988-06-25",0
"1988-07-25",0
"1988-08-25",0
"1988-09-25",0
"1988-10-25",0
"1988-11-25",0
"1988-12-25",0
"1989-01-25",0
"1989-02-25",0
"1989-03-25",0
"1989-04-25",0
"1989-05-25",0
"1989-06-25",0
"1989-07-25",0
"1989-08-25",0
"1989-09-25",0
"1989-10-25",0
"1989-11-25",0
"1989-12-25",0
"1990-01-25",0
"1990-02-25",0
"1990-03-25",0
"1990-04-25",0
"1990-05-25",0
"1990-06-25",0
"1990-07-25",0
"1990-08-25",0
"1990-09-25",2
"1990-10-25",106
"1990-11-25",37.5
"1990-12-25",170
"1991-01-25",6
"1991-02-25",10
"1991-03-25",43
"1991-04-25",54
"1991-05-25",5
"1991-06-25",8
"1991-07-25",10
"1991-08-25",33
