"X26080190_prec.Date","X26080190_prec.Value"
"1971-05-25",0
"1971-06-25",45
"1971-07-25",14
"1971-08-25",29
"1971-09-25",146
"1971-10-25",96
"1971-11-25",136
"1971-12-25",9
"1972-01-25",24
"1972-02-25",111
"1972-03-25",31
"1972-04-25",7
"1972-05-25",61
"1972-06-25",48
"1972-07-25",10
"1972-08-25",32
"1972-09-25",0
"1972-10-25",12
"1972-11-25",29
"1972-12-25",10
"1973-01-25",2
"1973-02-25",3
"1973-03-25",1
"1973-04-25",52
"1973-05-25",161
"1973-06-25",7
"1973-07-25",1
"1973-08-25",129
"1973-09-25",40
"1973-10-25",18
"1973-11-25",67
"1973-12-25",31
"1974-01-25",74
"1974-02-25",116
"1974-03-25",27
"1974-04-25",40
"1974-05-25",49
"1974-06-25",17
"1974-07-25",0
"1974-08-25",24
"1974-09-25",50
"1974-10-25",135
"1974-11-25",30
"1974-12-25",59
"1975-01-25",9
"1975-02-25",17
"1975-03-25",54
"1975-04-25",30
"1975-05-25",121
"1975-06-25",25
"1975-07-25",62
"1975-08-25",3
"1975-09-25",12
"1975-10-25",21
"1975-11-25",128
"1975-12-25",98
"1976-01-25",1
"1976-02-25",1
"1976-03-25",64
"1976-04-25",60
"1976-05-25",98
"1976-06-25",13
"1976-07-25",11
"1976-08-25",0
"1976-09-25",11
"1976-10-25",12
"1976-11-25",51
"1976-12-25",39
"1977-01-25",0
"1977-02-25",1
"1977-03-25",0
"1977-04-25",11
"1977-05-25",91
"1977-06-25",38
"1977-07-25",9
"1977-08-25",72
"1977-09-25",15
"1977-10-25",50
"1977-11-25",35
"1977-12-25",55
"1978-01-25",15
"1978-02-25",33
"1978-03-25",50
"1978-04-25",36
"1978-05-25",61
"1978-06-25",0
"1978-07-25",5
"1978-08-25",5
"1978-09-25",0
"1978-10-25",19
"1978-11-25",5
"1978-12-25",88
"1979-01-25",5
"1979-02-25",0
"1979-03-25",99
"1979-04-25",90
"1979-05-25",0
"1979-06-25",36
"1979-07-25",13
"1979-08-25",0
"1979-09-25",59
"1979-10-25",10
"1979-11-25",3
"1979-12-25",5
"1980-01-25",0
"1980-02-25",12
"1980-03-25",0
"1980-04-25",75
"1980-05-25",25
"1980-06-25",38
"1980-07-25",0
"1980-08-25",9
"1980-09-25",4
"1980-10-25",85
"1980-11-25",63
"1980-12-25",12
"1981-01-25",5
"1981-02-25",23
"1981-03-25",26
"1981-04-25",121
"1981-05-25",80
"1981-06-25",40
"1981-07-25",101
"1981-08-25",7
"1981-09-25",2
"1981-10-25",24
"1981-11-25",50
"1981-12-25",43
"1982-01-25",38
"1982-02-25",57
"1982-03-25",35
"1982-04-25",93
"1982-05-25",6
"1982-06-25",24
"1982-07-25",0
"1982-08-25",0
"1982-09-25",0
"1982-10-25",55
"1982-11-25",28
"1982-12-25",12
"1983-01-25",4
"1983-02-25",8
"1983-03-25",60
"1983-04-25",29
"1983-05-25",68
"1983-06-25",57
"1983-07-25",8
"1983-08-25",0
"1983-09-25",14
"1983-10-25",10
"1983-11-25",6
"1983-12-25",87
"1984-01-25",22
"1984-02-25",104
"1984-03-25",0
"1984-04-25",26
"1984-05-25",5
"1984-06-25",40
"1984-07-25",73
"1984-08-25",43
"1984-09-25",127
"1984-10-25",40
"1984-11-25",45
"1984-12-25",11
"1985-01-25",59
"1985-02-25",0
"1985-03-25",50
"1985-04-25",45
"1985-05-25",51
"1985-06-25",39
"1985-07-25",0
"1985-08-25",28
"1985-09-25",34
"1985-10-25",22
"1985-11-25",6
"1985-12-25",107
"1986-01-25",44
"1986-02-25",12
"1986-03-25",11
"1986-04-25",56
"1986-05-25",10
"1986-06-25",10
"1986-07-25",0
"1986-08-25",0
"1986-09-25",23
"1986-10-25",67
"1986-11-25",113
"1986-12-25",6
