"X22020040_prec.Date","X22020040_prec.Value"
"1973-12-25",29
"1974-01-25",39
"1974-02-25",151
"1974-03-25",130
"1974-04-25",225
"1974-05-25",140
"1974-06-25",55
"1974-07-25",6
"1974-08-25",6
"1974-09-25",49
"1974-10-25",154
"1974-11-25",156
"1974-12-25",76
"1975-01-25",14
"1975-02-25",136
"1975-03-25",0
"1975-04-25",100
"1975-05-25",162
"1975-06-25",66
"1975-07-25",0
"1975-08-25",0
"1975-09-25",0
"1975-10-25",0
"1975-11-25",0
"1975-12-25",0
"1976-01-25",0
"1976-02-25",60
"1976-03-25",230
"1976-04-25",0
"1976-05-25",100
"1976-06-25",0
"1976-07-25",30
"1976-08-25",0
"1976-09-25",0
"1976-10-25",293
"1976-11-25",42
"1976-12-25",0
"1977-01-25",75
"1977-02-25",11
"1977-03-25",0
"1977-04-25",81
"1977-05-25",8
"1977-06-25",6
"1977-07-25",68
"1977-08-25",0
"1977-09-25",0
"1977-10-25",176
"1977-11-25",95
"1977-12-25",0
"1978-01-25",20
"1978-02-25",36
"1978-03-25",55
"1978-04-25",42
"1978-05-25",67
"1978-06-25",29
"1978-07-25",10
"1978-08-25",0
"1978-09-25",0
"1978-10-25",26
"1978-11-25",9
"1978-12-25",56
"1979-01-25",0
"1979-02-25",31
"1979-03-25",23
"1979-04-25",30
"1979-05-25",15
"1979-06-25",176
"1979-07-25",0
"1979-08-25",0
"1979-09-25",40
"1979-10-25",19
"1979-11-25",158
"1979-12-25",3
"1980-01-25",10
"1980-02-25",88
"1980-03-25",30
"1980-04-25",36
"1980-05-25",70
"1980-06-25",35
"1980-07-25",8
"1980-08-25",54
"1980-09-25",0
"1980-10-25",0
"1980-11-25",12
"1980-12-25",94
"1981-01-25",29
"1981-02-25",23
"1981-03-25",0
"1981-04-25",0
"1981-05-25",0
"1981-06-25",0
"1981-07-25",0
"1981-08-25",0
"1981-09-25",0
"1981-10-25",0
"1981-11-25",0
"1981-12-25",0
"1982-01-25",0
"1982-02-25",0
"1982-03-25",0
"1982-04-25",0
"1982-05-25",0
"1982-06-25",0
"1982-07-25",0
"1982-08-25",0
"1982-09-25",0
"1982-10-25",0
"1982-11-25",0
"1982-12-25",0
"1983-01-25",0
"1983-02-25",0
"1983-03-25",0
"1983-04-25",0
"1983-05-25",0
"1983-06-25",29.3
"1983-07-25",4.2
"1983-08-25",3.6
"1983-09-25",0
"1983-10-25",3.5
"1983-11-25",45
"1983-12-25",135.6
"1984-01-25",0
"1984-02-25",69.8
"1984-03-25",97.1
"1984-04-25",88.5
"1984-05-25",7.2
"1984-06-25",72.3
"1984-07-25",31.3
"1984-08-25",0
"1984-09-25",48.1
"1984-10-25",0
"1984-11-25",174.4
"1984-12-25",30.2
"1985-01-25",29.4
"1985-02-25",22
"1985-03-25",43
"1985-04-25",20
"1985-05-25",100
"1985-06-25",40
"1985-07-25",20
"1985-08-25",56
"1985-09-25",60
"1985-10-25",230
"1985-11-25",140
"1985-12-25",160
"1986-01-25",30
"1986-02-25",11.8
"1986-03-25",33.5
"1986-04-25",33.4
"1986-05-25",7.7
"1986-06-25",36.3
"1986-07-25",3.2
"1986-08-25",0
"1986-09-25",0
"1986-10-25",94.6
"1986-11-25",44.1
"1986-12-25",32.1
"1987-01-25",102.4
"1987-02-25",0
"1987-03-25",25
"1987-04-25",97
"1987-05-25",150
"1987-06-25",0
"1987-07-25",0
"1987-08-25",0
"1987-09-25",3
"1987-10-25",101
"1987-11-25",0
"1987-12-25",0
"1988-01-25",0
"1988-02-25",158
"1988-03-25",70
"1988-04-25",104
"1988-05-25",52
"1988-06-25",58
"1988-07-25",170
"1988-08-25",61
"1988-09-25",30
"1988-10-25",53
"1988-11-25",122
"1988-12-25",151
"1989-01-25",52
"1989-02-25",19
"1989-03-25",143
"1989-04-25",26
"1989-05-25",209.5
"1989-06-25",0
"1989-07-25",0
"1989-08-25",0
"1989-09-25",143.7
"1989-10-25",114
"1989-11-25",168
"1989-12-25",21
"1990-01-25",35
"1990-02-25",36
"1990-03-25",14
"1990-04-25",19
"1990-05-25",88
"1990-06-25",0
"1990-07-25",129
"1990-08-25",2
"1990-09-25",93
"1990-10-25",189
"1990-11-25",39
"1990-12-25",84
"1991-01-25",46
"1991-02-25",82.6
"1991-03-25",146
"1991-04-25",80
"1991-05-25",0
"1991-06-25",4
"1991-07-25",35
"1991-08-25",26
