"X26185010_prec.Date","X26185010_prec.Value"
"1994-04-25",21
"1994-05-25",49
"1994-06-25",48.8
"1994-07-25",48
"1994-08-25",24
"1994-09-25",40
"1994-10-25",41
"1994-11-25",72
"1994-12-25",17
"1995-01-25",1
"1995-02-25",10
"1995-03-25",7
"1995-04-25",32
"1995-05-25",48
"1995-06-25",81
"1995-07-25",59
"1995-08-25",46
"1995-09-25",12
"1995-10-25",43
"1995-11-25",59
"1995-12-25",59
"1996-01-25",29
"1996-02-25",54
"1996-03-25",80
"1996-04-25",20
"1996-05-25",67
"1996-06-25",88
"1996-07-25",98
"1996-08-25",66
"1996-09-25",45
"1996-10-25",53
"1996-11-25",14
"1996-12-25",76
"1997-01-25",113.9
"1997-02-25",36
"1997-03-25",164.4
"1997-04-25",190.8
"1997-05-25",159.4
"1997-06-25",45
"1997-07-25",133.2
"1997-08-25",164.5
"1997-09-25",102.6
"1997-10-25",95.6
"1997-11-25",115.9
"1997-12-25",5
"1998-01-25",170.9
"1998-02-25",199.7
"1998-03-25",208.7
"1998-04-25",41
"1998-05-25",142.8
"1998-06-25",187.9
"1998-07-25",108.4
"1998-08-25",104.2
"1998-09-25",32.6
"1998-10-25",63
"1998-11-25",146.4
"1998-12-25",17
"1999-01-25",99
"1999-02-25",172.6
"1999-03-25",156.2
"1999-04-25",175
"1999-05-25",101.4
"1999-06-25",123
"1999-07-25",96.4
"1999-08-25",184.3
"1999-09-25",101.8
"1999-10-25",53.1
"1999-11-25",111.2
"1999-12-25",139.1
"2000-01-25",131.9
"2000-02-25",186.6
"2000-03-25",82
"2000-04-25",107.4
"2000-05-25",125.4
"2000-06-25",145.4
"2000-07-25",102
"2000-08-25",119.6
"2000-09-25",109.6
"2000-10-25",108.4
"2000-11-25",112.4
"2000-12-25",103.4
"2001-01-25",142.2
"2001-02-25",110.8
"2001-03-25",22
"2001-04-25",124.3
"2001-05-25",63.3
"2001-06-25",64.5
"2001-07-25",176.4
"2001-08-25",106.2
"2001-09-25",55.7
"2001-10-25",199.2
"2001-11-25",150.4
"2001-12-25",35
"2002-01-25",25
"2002-02-25",4
"2002-03-25",157.8
"2002-04-25",149.7
"2002-05-25",161.1
"2002-06-25",107
"2002-07-25",222.2
"2002-08-25",0
"2002-09-25",163.6
"2002-10-25",222.2
"2002-11-25",145.8
"2002-12-25",126.2
"2003-01-25",217.2
"2003-02-25",116.6
"2003-03-25",217
"2003-04-25",209.8
"2003-05-25",51.7
"2003-06-25",121.2
"2003-07-25",198.2
"2003-08-25",109.9
"2003-09-25",105
"2003-10-25",146.8
"2003-11-25",132.9
"2003-12-25",107.6
"2004-01-25",70.2
"2004-02-25",34
"2004-03-25",32
"2004-04-25",64
"2004-05-25",110
"2004-06-25",85
"2004-07-25",55
"2004-08-25",0
"2004-09-25",52
"2004-10-25",18
"2004-11-25",43
"2004-12-25",25
"2005-01-25",166.6
"2005-02-25",213.8
"2005-03-25",130.8
"2005-04-25",153.4
"2005-05-25",119
"2005-06-25",136.8
"2005-07-25",212.8
"2005-08-25",153.1
"2005-09-25",55.2
"2005-10-25",209.2
"2005-11-25",100.9
"2005-12-25",113.2
"2006-01-25",105.4
"2006-02-25",194.8
"2006-03-25",211
"2006-04-25",231.2
"2006-05-25",207.6
"2006-06-25",117.4
"2006-07-25",165.3
"2006-08-25",99.2
"2006-09-25",117.6
"2006-10-25",52.3
"2006-11-25",115.8
"2006-12-25",115.4
"2007-01-25",120.6
"2007-02-25",10
"2007-03-25",30.3
"2007-04-25",181.8
"2007-05-25",98.7
"2007-06-25",56.3
"2007-07-25",121.8
"2007-08-25",113.2
"2007-09-25",32.8
"2007-10-25",91.9
"2007-11-25",132
"2007-12-25",111
"2008-01-25",127.3
"2008-02-25",104
"2008-03-25",110.2
"2008-04-25",129.5
"2008-05-25",175.8
"2008-06-25",174.4
"2008-07-25",142.4
"2008-08-25",159.1
"2008-09-25",144.2
"2008-10-25",111.2
"2008-11-25",72.3
"2008-12-25",34.9
"2009-01-25",133.2
"2009-02-25",50.8
"2009-03-25",184.6
"2009-04-25",177.5
