"X26130160_prec.Date","X26130160_prec.Value"
"1978-01-25",19.5
"1978-02-25",45
"1978-03-25",96.3
"1978-04-25",131.8
"1978-05-25",90.6
"1978-06-25",69.6
"1978-07-25",49.3
"1978-08-25",173.4
"1978-09-25",51.8
"1978-10-25",20.2
"1978-11-25",70.8
"1978-12-25",121.8
"1979-01-25",0
"1979-02-25",0
"1979-03-25",0
"1979-04-25",0
"1979-05-25",0
"1979-06-25",0
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",0
"1981-02-25",0
"1981-03-25",0
"1981-04-25",0
"1981-05-25",0
"1981-06-25",0
"1981-07-25",0
"1981-08-25",0
"1981-09-25",0
"1981-10-25",0
"1981-11-25",0
"1981-12-25",0
"1982-01-25",97.3
"1982-02-25",36.4
"1982-03-25",48.8
"1982-04-25",103
"1982-05-25",95.8
"1982-06-25",68.2
"1982-07-25",9.6
"1982-08-25",90.1
"1982-09-25",9.5
"1982-10-25",145.1
"1982-11-25",66.5
"1982-12-25",35
"1983-01-25",40
"1983-02-25",68.2
"1983-03-25",86.9
"1983-04-25",60.4
"1983-05-25",46.8
"1983-06-25",85.1
"1983-07-25",44.2
"1983-08-25",33.7
"1983-09-25",2.4
"1983-10-25",139.2
"1983-11-25",63.8
"1983-12-25",70.5
"1984-01-25",0
"1984-02-25",0
"1984-03-25",0
"1984-04-25",0
"1984-05-25",0
"1984-06-25",0
"1984-07-25",0
"1984-08-25",0
"1984-09-25",0
"1984-10-25",0
"1984-11-25",0
"1984-12-25",0
"1985-01-25",61.8
"1985-02-25",11.4
"1985-03-25",112.4
"1985-04-25",73.3
"1985-05-25",16.5
"1985-06-25",66
"1985-07-25",37.5
"1985-08-25",117.6
"1985-09-25",29.4
"1985-10-25",70.8
"1985-11-25",52.8
"1985-12-25",24.2
"1986-01-25",13.9
"1986-02-25",7.1
"1986-03-25",35
"1986-04-25",193.8
"1986-05-25",34.9
"1986-06-25",30.2
"1986-07-25",27.7
"1986-08-25",12.8
"1986-09-25",4.4
"1986-10-25",69.4
"1986-11-25",49
"1986-12-25",7.7
"1987-01-25",5.9
"1987-02-25",1.5
"1987-03-25",62.5
"1987-04-25",15.3
"1987-05-25",62.1
"1987-06-25",18
"1987-07-25",98.5
"1987-08-25",117.5
"1987-09-25",65.5
"1987-10-25",70.2
"1987-11-25",14.2
"1987-12-25",51.6
"1988-01-25",46
"1988-02-25",128.8
"1988-03-25",24.2
"1988-04-25",129.6
"1988-05-25",50.8
"1988-06-25",23.7
"1988-07-25",126.6
"1988-08-25",43.1
"1988-09-25",27.2
"1988-10-25",102
"1988-11-25",76.1
"1988-12-25",58.9
"1989-01-25",79.8
"1989-02-25",0
"1989-03-25",7.5
"1989-04-25",83.3
"1989-05-25",25.2
"1989-06-25",18.7
"1989-07-25",13.6
"1989-08-25",22.7
"1989-09-25",39.7
"1989-10-25",64.8
"1989-11-25",53.5
"1989-12-25",90.7
"1990-01-25",17.5
"1990-02-25",110.6
"1990-03-25",83.2
"1990-04-25",110.5
"1990-05-25",102.8
"1990-06-25",54.2
"1990-07-25",87.8
"1990-08-25",25.3
"1990-09-25",16
"1990-10-25",90.8
"1990-11-25",103.8
"1990-12-25",114.5
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",0
"1991-12-25",0
"1992-01-25",47.7
"1992-02-25",18.7
"1992-03-25",6.4
"1992-04-25",39.8
"1992-05-25",24.9
"1992-06-25",48
"1992-07-25",16
"1992-08-25",19.6
"1992-09-25",28.6
"1992-10-25",65.9
"1992-11-25",41.9
"1992-12-25",85
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",81
"1994-02-25",56.4
"1994-03-25",43.2
"1994-04-25",79.9
"1994-05-25",27.7
"1994-06-25",17.4
"1994-07-25",36.1
"1994-08-25",16.8
"1994-09-25",18.2
"1994-10-25",49.3
"1994-11-25",110.8
"1994-12-25",18.2
