"X26185010_tmin.Date","X26185010_tmin.Value"
"1996-11-25",11.2333333333333
"1996-12-25",9.08571428571429
"1997-01-25",NA
"1997-02-25",11.6444444444444
"1997-03-25",13.075
"1997-04-25",12.16
"1997-05-25",11.1142857142857
"1997-06-25",11.2166666666667
"1997-07-25",11.6833333333333
"1997-08-25",10.9375
"1997-09-25",11.7
"1997-10-25",11.4
"1997-11-25",12.8777777777778
"1997-12-25",11.4555555555556
"1998-01-25",10.4666666666667
"1998-02-25",12.3333333333333
"1998-03-25",11.6
"1998-04-25",10.8
"1998-05-25",10.2666666666667
"1998-06-25",11.4222222222222
"1998-07-25",12.0444444444444
"1998-08-25",11.05
"1998-09-25",11.9111111111111
"1998-10-25",11.8
"1998-11-25",10.8
"1998-12-25",10.35
"1999-01-25",11
"1999-02-25",10.9333333333333
"1999-03-25",11.35
"1999-04-25",11.5111111111111
"1999-05-25",11.2666666666667
"1999-06-25",11.3777777777778
"1999-07-25",10.7111111111111
"1999-08-25",10.7555555555556
"1999-09-25",11.3111111111111
"1999-10-25",11.1777777777778
"1999-11-25",12.3555555555556
"1999-12-25",12
"2000-01-25",11.2666666666667
"2000-02-25",12.2222222222222
"2000-03-25",12.1333333333333
"2000-04-25",11.9333333333333
"2000-05-25",11.525
"2000-06-25",11.8666666666667
"2000-07-25",11.3333333333333
"2000-08-25",11.875
"2000-09-25",12.1777777777778
"2000-10-25",12.0444444444444
"2000-11-25",12.1555555555556
"2000-12-25",12.8222222222222
"2001-01-25",10.9111111111111
"2001-02-25",10.3142857142857
"2001-03-25",11.1111111111111
"2001-04-25",11.6285714285714
"2001-05-25",11.5333333333333
"2001-06-25",12.2
"2001-07-25",12.2
"2001-08-25",11
"2001-09-25",11.55
"2001-10-25",11.0222222222222
"2001-11-25",11.3555555555556
"2001-12-25",11.4444444444444
"2002-01-25",10.7333333333333
"2002-02-25",11.6
"2002-03-25",10.9333333333333
"2002-04-25",13.7111111111111
"2002-05-25",14
"2002-06-25",11.8888888888889
"2002-07-25",13.9111111111111
"2002-08-25",13.0222222222222
"2002-09-25",13.2888888888889
"2002-10-25",12.6666666666667
"2002-11-25",12.4444444444444
"2002-12-25",14.0222222222222
"2003-01-25",13.8222222222222
"2003-02-25",12.9555555555556
"2003-03-25",13.3333333333333
"2003-04-25",10.5444444444444
"2003-05-25",13
"2003-06-25",12.65
"2003-07-25",12.275
"2003-08-25",12.2111111111111
"2003-09-25",11.6666666666667
"2003-10-25",12.4666666666667
"2003-11-25",11.7555555555556
"2003-12-25",11.9555555555556
"2004-01-25",NA
"2004-02-25",NA
"2004-03-25",NA
"2004-04-25",NA
"2004-05-25",NA
"2004-06-25",NA
"2004-07-25",NA
"2004-08-25",NA
"2004-09-25",NA
"2004-10-25",NA
"2004-11-25",NA
"2004-12-25",NA
"2005-01-25",10.7777777777778
"2005-02-25",12.6
"2005-03-25",13.225
"2005-04-25",13.3111111111111
"2005-05-25",13.325
"2005-06-25",13.95
"2005-07-25",12.2222222222222
"2005-08-25",13.1111111111111
"2005-09-25",12.6888888888889
"2005-10-25",12.525
"2005-11-25",12.925
"2005-12-25",12.5777777777778
"2006-01-25",11.7111111111111
"2006-02-25",12.3777777777778
"2006-03-25",12.2666666666667
"2006-04-25",13.2
"2006-05-25",13.3777777777778
"2006-06-25",13.0444444444444
"2006-07-25",12.2444444444444
"2006-08-25",11.0222222222222
"2006-09-25",12.875
"2006-10-25",12.8222222222222
"2006-11-25",12.8666666666667
"2006-12-25",12.8222222222222
"2007-01-25",13.4
"2007-02-25",11.5777777777778
"2007-03-25",13.4222222222222
"2007-04-25",13.3777777777778
"2007-05-25",13.65
"2007-06-25",12.7555555555556
"2007-07-25",13.5333333333333
"2007-08-25",12.5777777777778
"2007-09-25",12.3333333333333
"2007-10-25",12.4444444444444
"2007-11-25",12.6666666666667
"2007-12-25",12.025
"2008-01-25",12.6888888888889
"2008-02-25",11.5555555555556
"2008-03-25",12.2444444444444
"2008-04-25",12.2888888888889
"2008-05-25",12.7777777777778
"2008-06-25",12.7333333333333
"2008-07-25",12.8666666666667
"2008-08-25",12.4
"2008-09-25",12.8666666666667
"2008-10-25",12.3555555555556
"2008-11-25",12.625
"2008-12-25",12.3555555555556
"2009-01-25",13
"2009-02-25",12.8
"2009-03-25",13.1333333333333
"2009-04-25",12.45
"2009-05-25",12.8444444444444
"2009-06-25",13.225
"2009-07-25",12.3333333333333
"2009-08-25",12.8222222222222
"2009-09-25",13.3
"2009-10-25",13.5111111111111
"2009-11-25",12.8666666666667
"2009-12-25",13
"2010-01-25",12.4444444444444
"2010-02-25",13.4666666666667
"2010-03-25",14.1111111111111
"2010-04-25",13.5111111111111
"2010-05-25",13.9
"2010-06-25",12.9777777777778
"2010-07-25",12.4222222222222
"2010-08-25",12.6888888888889
"2010-09-25",12.2
"2010-10-25",12.575
"2010-11-25",12.88
"2010-12-25",11.9777777777778
"2011-01-25",11.6222222222222
"2011-02-25",12.45
"2011-03-25",12.1555555555556
"2011-04-25",12.5777777777778
"2011-05-25",13.9333333333333
"2011-06-25",13.2666666666667
"2011-07-25",12.1555555555556
"2011-08-25",12.5111111111111
"2011-09-25",11.6
"2011-10-25",12.4888888888889
"2011-11-25",12.6888888888889
"2011-12-25",12.525
"2012-01-25",12.8666666666667
"2012-02-25",12.6
"2012-03-25",13
"2012-04-25",12.975
"2012-05-25",13.0666666666667
"2012-06-25",13.2222222222222
"2012-07-25",12.3555555555556
"2012-08-25",12.725
"2012-09-25",11.975
"2012-10-25",12.7333333333333
"2012-11-25",12.2
"2012-12-25",12.6666666666667
"2013-01-25",12.0666666666667
"2013-02-25",13.1555555555556
"2013-03-25",13.4222222222222
"2013-04-25",12.7714285714286
"2013-05-25",12
"2013-06-25",12.1777777777778
"2013-07-25",12.0444444444444
"2013-08-25",12.6444444444444
"2013-09-25",11.9555555555556
"2013-10-25",12.175
"2013-11-25",12.2222222222222
"2013-12-25",12.3555555555556
"2014-01-25",12.2444444444444
"2014-02-25",11.5777777777778
"2014-03-25",12.1111111111111
"2014-04-25",11.9111111111111
"2014-05-25",12.8444444444444
"2014-06-25",12.5777777777778
"2014-07-25",NA
"2014-08-25",11.2666666666667
"2014-09-25",11.6666666666667
"2014-10-25",12.2
"2014-11-25",12.0444444444444
"2014-12-25",12.2
"2015-01-25",10.8285714285714
"2015-02-25",11.7777777777778
"2015-03-25",12.6888888888889
"2015-04-25",12.825
"2015-05-25",11.8888888888889
"2015-06-25",12.4111111111111
