"X26105140_prec.Date","X26105140_prec.Value"
"1973-01-25",0
"1973-02-25",15.6
"1973-03-25",40.7
"1973-04-25",13.4
"1973-05-25",12.5
"1973-06-25",5.4
"1973-07-25",3.9
"1973-08-25",18.7
"1973-09-25",21.6
"1973-10-25",32.2
"1973-11-25",35.4
"1973-12-25",67.8
"1974-01-25",15.4
"1974-02-25",22
"1974-03-25",7.7
"1974-04-25",52.7
"1974-05-25",58
"1974-06-25",13.6
"1974-07-25",2.6
"1974-08-25",2
"1974-09-25",13.9
"1974-10-25",37.3
"1974-11-25",17.7
"1974-12-25",12.1
"1975-01-25",37.7
"1975-02-25",75.7
"1975-03-25",51.6
"1975-04-25",57.1
"1975-05-25",88.3
"1975-06-25",64.8
"1975-07-25",55.8
"1975-08-25",1.7
"1975-09-25",13.6
"1975-10-25",9.8
"1975-11-25",69.9
"1975-12-25",92.7
"1976-01-25",1.8
"1976-02-25",0.8
"1976-03-25",39.1
"1976-04-25",19.1
"1976-05-25",25
"1976-06-25",9.8
"1976-07-25",0
"1976-08-25",1.5
"1976-09-25",5.6
"1976-10-25",65.9
"1976-11-25",42.4
"1976-12-25",5
"1977-01-25",0
"1977-02-25",1.5
"1977-03-25",0
"1977-04-25",69.5
"1977-05-25",35.1
"1977-06-25",18.5
"1977-07-25",9.3
"1977-08-25",8.6
"1977-09-25",2.5
"1977-10-25",23.4
"1977-11-25",68.8
"1977-12-25",4.8
"1978-01-25",13.2
"1978-02-25",31.6
"1978-03-25",73.4
"1978-04-25",57.5
"1978-05-25",36.1
"1978-06-25",9.9
"1978-07-25",2.8
"1978-08-25",0
"1978-09-25",0
"1978-10-25",10.9
"1978-11-25",0
"1978-12-25",27
"1979-01-25",3
"1979-02-25",0
"1979-03-25",76
"1979-04-25",10.4
"1979-05-25",2.2
"1979-06-25",46.6
"1979-07-25",0
"1979-08-25",0.4
"1979-09-25",9.7
"1979-10-25",101.4
"1979-11-25",85.1
"1979-12-25",6
"1980-01-25",64.1
"1980-02-25",39.1
"1980-03-25",63.5
"1980-04-25",40.5
"1980-05-25",0.5
"1980-06-25",27.1
"1980-07-25",0
"1980-08-25",6
"1980-09-25",3.4
"1980-10-25",99
"1980-11-25",58.1
"1980-12-25",10.3
"1981-01-25",0.9
"1981-02-25",15.5
"1981-03-25",152.8
"1981-04-25",154.6
"1981-05-25",58.6
"1981-06-25",147.9
"1981-07-25",139.7
"1981-08-25",0
"1981-09-25",18.3
"1981-10-25",0
"1981-11-25",94.3
"1981-12-25",12.4
"1982-01-25",105.8
"1982-02-25",5.2
"1982-03-25",8.2
"1982-04-25",26.2
"1982-05-25",26.6
"1982-06-25",0
"1982-07-25",102
"1982-08-25",56.4
"1982-09-25",68.6
"1982-10-25",58.6
"1982-11-25",102.5
"1982-12-25",104.5
