"X26100210_prec.Date","X26100210_prec.Value"
"1970-01-25",0
"1970-02-25",7
"1970-03-25",67
"1970-04-25",29
"1970-05-25",37
"1970-06-25",80
"1970-07-25",8
"1970-08-25",9
"1970-09-25",50
"1970-10-25",21
"1970-11-25",33
"1970-12-25",22
"1971-01-25",56
"1971-02-25",16
"1971-03-25",30
"1971-04-25",23
"1971-05-25",38
"1971-06-25",23
"1971-07-25",41
"1971-08-25",12
"1971-09-25",50
"1971-10-25",70
"1971-11-25",84
"1971-12-25",4
"1972-01-25",0
"1972-02-25",0
"1972-03-25",0
"1972-04-25",0
"1972-05-25",0
"1972-06-25",0
"1972-07-25",0
"1972-08-25",0
"1972-09-25",0
"1972-10-25",0
"1972-11-25",0
"1972-12-25",0
"1973-01-25",3
"1973-02-25",30
"1973-03-25",92
"1973-04-25",64
"1973-05-25",70
"1973-06-25",47
