"X26125130_tmin.Date","X26125130_tmin.Value"
"1978-08-25",14.675
"1978-09-25",NA
"1978-10-25",NA
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",NA
"1979-02-25",NA
"1979-03-25",14.575
"1979-04-25",15.2444444444444
"1979-05-25",15.6444444444444
"1979-06-25",14.9555555555556
"1979-07-25",15.6222222222222
"1979-08-25",15.2666666666667
"1979-09-25",14.5111111111111
"1979-10-25",15.4444444444444
"1979-11-25",15.625
"1979-12-25",15.6444444444444
"1980-01-25",NA
"1980-02-25",NA
"1980-03-25",NA
"1980-04-25",15.3
"1980-05-25",15.3555555555556
"1980-06-25",15.6222222222222
"1980-07-25",NA
"1980-08-25",15
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",14.7111111111111
"1980-12-25",14.4888888888889
"1981-01-25",14.5333333333333
"1981-02-25",NA
"1981-03-25",15.2666666666667
"1981-04-25",14.9777777777778
"1981-05-25",14.5555555555556
"1981-06-25",14.7111111111111
"1981-07-25",NA
"1981-08-25",NA
"1981-09-25",14.5555555555556
"1981-10-25",13.8222222222222
"1981-11-25",14.4444444444444
"1981-12-25",14.7777777777778
"1982-01-25",NA
"1982-02-25",NA
"1982-03-25",NA
"1982-04-25",NA
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",NA
"1982-08-25",14.65
"1982-09-25",13.6222222222222
"1982-10-25",11.6444444444444
"1982-11-25",11.8222222222222
"1982-12-25",12.0666666666667
"1983-01-25",11.6888888888889
"1983-02-25",10.9
"1983-03-25",11.1666666666667
"1983-04-25",11.7777777777778
"1983-05-25",11.9777777777778
"1983-06-25",10.9333333333333
"1983-07-25",10.2888888888889
"1983-08-25",15.2
"1983-09-25",14.5555555555556
"1983-10-25",14.1333333333333
"1983-11-25",13.8888888888889
"1983-12-25",13.9111111111111
"1984-01-25",13.6
"1984-02-25",14.1333333333333
"1984-03-25",13.9111111111111
"1984-04-25",13.7333333333333
"1984-05-25",14
"1984-06-25",13.9555555555556
"1984-07-25",13.6
"1984-08-25",12.9333333333333
"1984-09-25",13.6222222222222
"1984-10-25",13.525
"1984-11-25",13.4666666666667
"1984-12-25",14.1555555555556
"1985-01-25",13.9111111111111
"1985-02-25",13.7333333333333
"1985-03-25",14.4222222222222
"1985-04-25",14.3111111111111
"1985-05-25",14.325
"1985-06-25",14.7333333333333
"1985-07-25",14.8111111111111
"1985-08-25",14.5333333333333
"1985-09-25",15.5166666666667
"1985-10-25",16.3333333333333
"1985-11-25",16.4
"1985-12-25",14.55
"1986-01-25",14.0666666666667
"1986-02-25",14.2714285714286
"1986-03-25",13.6222222222222
"1986-04-25",14.375
"1986-05-25",14.1714285714286
"1986-06-25",14.2222222222222
"1986-07-25",14.5111111111111
"1986-08-25",14.9111111111111
"1986-09-25",14.1111111111111
"1986-10-25",14.1111111111111
"1986-11-25",14.2666666666667
"1986-12-25",14.5333333333333
"1987-01-25",14.8444444444444
"1987-02-25",14.7333333333333
"1987-03-25",15.1777777777778
"1987-04-25",15.1111111111111
"1987-05-25",15.2888888888889
"1987-06-25",14.5555555555556
"1987-07-25",15.65
"1987-08-25",14.6888888888889
"1987-09-25",14.5333333333333
"1987-10-25",15.0666666666667
"1987-11-25",14.8666666666667
"1987-12-25",15.6
"1988-01-25",15.2
"1988-02-25",15.2444444444444
"1988-03-25",14.9111111111111
"1988-04-25",15.4222222222222
"1988-05-25",15.5555555555556
"1988-06-25",13.4666666666667
"1988-07-25",13.8857142857143
"1988-08-25",14.1777777777778
"1988-09-25",14.4
"1988-10-25",14.8222222222222
"1988-11-25",15.1111111111111
"1988-12-25",14.7111111111111
"1989-01-25",14.4444444444444
"1989-02-25",NA
"1989-03-25",NA
"1989-04-25",NA
"1989-05-25",NA
"1989-06-25",NA
"1989-07-25",NA
"1989-08-25",NA
"1989-09-25",NA
"1989-10-25",NA
"1989-11-25",NA
"1989-12-25",NA
"1990-01-25",14.75
"1990-02-25",NA
"1990-03-25",17.2
"1990-04-25",16.5555555555556
"1990-05-25",16.8571428571429
"1990-06-25",16.8571428571429
"1990-07-25",15.7777777777778
"1990-08-25",15.0222222222222
"1990-09-25",14.7777777777778
"1990-10-25",14.925
"1990-11-25",14.8222222222222
"1990-12-25",14
"1991-01-25",14.6666666666667
"1991-02-25",14
"1991-03-25",14.9333333333333
"1991-04-25",14.9777777777778
"1991-05-25",15.4571428571429
"1991-06-25",15.0888888888889
"1991-07-25",14.8
"1991-08-25",13.8888888888889
"1991-09-25",14.5666666666667
"1991-10-25",14.325
"1991-11-25",14.1555555555556
"1991-12-25",14.6666666666667
"1992-01-25",15.2666666666667
"1992-02-25",14.9555555555556
"1992-03-25",15.5333333333333
"1992-04-25",15.2444444444444
"1992-05-25",15.0222222222222
"1992-06-25",15.3555555555556
"1992-07-25",15.1333333333333
"1992-08-25",15.0888888888889
"1992-09-25",15.2888888888889
"1992-10-25",14.6888888888889
"1992-11-25",14.6
