"X21155020_tmax.Date","X21155020_tmax.Value"
"1984-01-25",20.5222222222222
"1984-02-25",22.1333333333333
"1984-03-25",26.6444444444444
"1984-04-25",26.7888888888889
"1984-05-25",26.5
"1984-06-25",25.1
"1984-07-25",24.9555555555556
"1984-08-25",26.7888888888889
"1984-09-25",26.4444444444444
"1984-10-25",24.1
"1984-11-25",21.1333333333333
"1984-12-25",24.9444444444444
"1985-01-25",24.9333333333333
"1985-02-25",28.0888888888889
"1985-03-25",26.6
"1985-04-25",22.7222222222222
"1985-05-25",23.9888888888889
"1985-06-25",22.3777777777778
"1985-07-25",24.9111111111111
"1985-08-25",NA
"1985-09-25",25.7222222222222
