"X21245130_tmax.Date","X21245130_tmax.Value"
"1985-01-25",15.8
"1985-02-25",17.5333333333333
"1985-03-25",16.4666666666667
"1985-04-25",15.7333333333333
"1985-05-25",16.5555555555556
"1985-06-25",16.2
"1985-07-25",16.6666666666667
"1985-08-25",15.6222222222222
"1985-09-25",16.8
"1985-10-25",NA
"1985-11-25",NA
"1985-12-25",NA
"1986-01-25",NA
"1986-02-25",NA
"1986-03-25",NA
"1986-04-25",15.9777777777778
"1986-05-25",17.3333333333333
"1986-06-25",15.8444444444444
"1986-07-25",16.2222222222222
"1986-08-25",16.9555555555556
"1986-09-25",15.9333333333333
"1986-10-25",16.3111111111111
"1986-11-25",16.4444444444444
"1986-12-25",NA
"1987-01-25",NA
"1987-02-25",NA
"1987-03-25",NA
"1987-04-25",NA
"1987-05-25",NA
"1987-06-25",NA
"1987-07-25",NA
"1987-08-25",NA
"1987-09-25",NA
"1987-10-25",NA
"1987-11-25",NA
"1987-12-25",NA
"1988-01-25",NA
"1988-02-25",NA
"1988-03-25",NA
"1988-04-25",NA
"1988-05-25",NA
"1988-06-25",NA
"1988-07-25",NA
"1988-08-25",NA
"1988-09-25",NA
"1988-10-25",NA
"1988-11-25",NA
"1988-12-25",NA
"1989-01-25",NA
"1989-02-25",NA
"1989-03-25",NA
"1989-04-25",NA
"1989-05-25",NA
"1989-06-25",NA
"1989-07-25",NA
"1989-08-25",NA
"1989-09-25",NA
"1989-10-25",NA
"1989-11-25",NA
"1989-12-25",NA
"1990-01-25",NA
"1990-02-25",NA
"1990-03-25",NA
"1990-04-25",NA
"1990-05-25",NA
"1990-06-25",NA
"1990-07-25",NA
"1990-08-25",NA
"1990-09-25",NA
"1990-10-25",NA
"1990-11-25",NA
"1990-12-25",NA
"1991-01-25",NA
"1991-02-25",NA
"1991-03-25",NA
"1991-04-25",NA
"1991-05-25",NA
"1991-06-25",NA
"1991-07-25",NA
"1991-08-25",NA
"1991-09-25",NA
"1991-10-25",17.25
"1991-11-25",17.6
"1991-12-25",16.4666666666667
"1992-01-25",16.2666666666667
"1992-02-25",16.5111111111111
"1992-03-25",18.1222222222222
"1992-04-25",17.9333333333333
"1992-05-25",18.1111111111111
"1992-06-25",17.9333333333333
"1992-07-25",17.3333333333333
"1992-08-25",17.6888888888889
"1992-09-25",17.4444444444444
"1992-10-25",16.9111111111111
"1992-11-25",17.1333333333333
"1992-12-25",15.7555555555556
"1993-01-25",16.0444444444444
"1993-02-25",15.8888888888889
"1993-03-25",15.6888888888889
"1993-04-25",16.7555555555556
"1993-05-25",17.3111111111111
"1993-06-25",18.1555555555556
"1993-07-25",17.4444444444444
"1993-08-25",18.2222222222222
"1993-09-25",16.4888888888889
"1993-10-25",17.5333333333333
"1993-11-25",16.4444444444444
"1993-12-25",16.9555555555556
"1994-01-25",16.0888888888889
"1994-02-25",15.8222222222222
"1994-03-25",16.2
"1994-04-25",16.5777777777778
"1994-05-25",17.0888888888889
"1994-06-25",17.4
"1994-07-25",17.2
"1994-08-25",17.2444444444444
"1994-09-25",17.3777777777778
"1994-10-25",16.5111111111111
"1994-11-25",16.8
"1994-12-25",17.6222222222222
"1995-01-25",17.0444444444444
"1995-02-25",17.1333333333333
"1995-03-25",16.5777777777778
"1995-04-25",16.8222222222222
"1995-05-25",NA
"1995-06-25",16.8888888888889
"1995-07-25",16.9777777777778
"1995-08-25",NA
"1995-09-25",NA
"1995-10-25",NA
"1995-11-25",NA
"1995-12-25",NA
"1996-01-25",17.7777777777778
"1996-02-25",NA
"1996-03-25",NA
"1996-04-25",NA
"1996-05-25",NA
"1996-06-25",NA
"1996-07-25",NA
"1996-08-25",NA
"1996-09-25",NA
"1996-10-25",NA
"1996-11-25",NA
"1996-12-25",NA
"1997-01-25",15.0222222222222
"1997-02-25",16.6
"1997-03-25",16.8
"1997-04-25",16.6888888888889
"1997-05-25",17.9333333333333
"1997-06-25",17.2888888888889
"1997-07-25",17.5555555555556
"1997-08-25",17.6666666666667
"1997-09-25",18.0888888888889
"1997-10-25",18.0222222222222
"1997-11-25",17.1111111111111
"1997-12-25",18.3333333333333
"1998-01-25",18.3555555555556
"1998-02-25",18.7777777777778
"1998-03-25",18.6444444444444
"1998-04-25",18.2888888888889
"1998-05-25",16.0444444444444
"1998-06-25",17.8222222222222
"1998-07-25",17.3333333333333
"1998-08-25",17.4
"1998-09-25",17.6666666666667
"1998-10-25",17.8
"1998-11-25",17.2666666666667
"1998-12-25",15.7777777777778
"1999-01-25",15.6444444444444
"1999-02-25",16.1333333333333
"1999-03-25",15.8666666666667
"1999-04-25",15.6888888888889
"1999-05-25",16.4222222222222
"1999-06-25",16.7333333333333
"1999-07-25",16
"1999-08-25",16.6
"1999-09-25",16.8444444444444
"1999-10-25",16.0666666666667
"1999-11-25",16.4
"1999-12-25",16.4222222222222
"2000-01-25",14.6888888888889
"2000-02-25",17.2222222222222
"2000-03-25",16.7111111111111
"2000-04-25",16.9777777777778
"2000-05-25",17.5555555555556
"2000-06-25",17.4222222222222
"2000-07-25",17.4666666666667
"2000-08-25",16.9777777777778
"2000-09-25",16.5555555555556
"2000-10-25",17.2888888888889
"2000-11-25",16.2222222222222
"2000-12-25",17.2666666666667
"2001-01-25",16.8666666666667
"2001-02-25",16.4888888888889
"2001-03-25",16.9333333333333
"2001-04-25",17.6444444444444
"2001-05-25",17.4
"2001-06-25",16.5777777777778
"2001-07-25",17.2
"2001-08-25",17
"2001-09-25",17.1333333333333
