"X22020020_prec.Date","X22020020_prec.Value"
"1973-12-25",33
"1974-01-25",30
"1974-02-25",23
"1974-03-25",16
"1974-04-25",94
"1974-05-25",43
"1974-06-25",36
"1974-07-25",34
"1974-08-25",5
"1974-09-25",23
"1974-10-25",91
"1974-11-25",51
"1974-12-25",5
"1975-01-25",23
"1975-02-25",59
"1975-03-25",75
"1975-04-25",15
"1975-05-25",58
"1975-06-25",53
"1975-07-25",38
"1975-08-25",5
"1975-09-25",8
"1975-10-25",35
"1975-11-25",36
"1975-12-25",52
"1976-01-25",10
"1976-02-25",5
"1976-03-25",35
"1976-04-25",25
"1976-05-25",13
"1976-06-25",9
"1976-07-25",17
"1976-08-25",4
"1976-09-25",1
"1976-10-25",0
"1976-11-25",0
"1976-12-25",18
"1977-01-25",5
"1977-02-25",16
"1977-03-25",0
"1977-04-25",88
"1977-05-25",0
"1977-06-25",34
"1977-07-25",25
"1977-08-25",10
"1977-09-25",9
"1977-10-25",44
"1977-11-25",82
"1977-12-25",16
"1978-01-25",0
"1978-02-25",0
"1978-03-25",0
"1978-04-25",0
"1978-05-25",0
"1978-06-25",0
"1978-07-25",0
"1978-08-25",0
"1978-09-25",0
"1978-10-25",0
"1978-11-25",0
"1978-12-25",0
"1979-01-25",3.2
"1979-02-25",2.5
"1979-03-25",44.2
"1979-04-25",17.6
"1979-05-25",13.7
"1979-06-25",32
"1979-07-25",15.3
"1979-08-25",7.3
"1979-09-25",22.1
"1979-10-25",13.7
"1979-11-25",35.4
"1979-12-25",6.4
"1980-01-25",12.8
"1980-02-25",35.7
"1980-03-25",14
"1980-04-25",63.7
"1980-05-25",101.6
"1980-06-25",20
"1980-07-25",7
"1980-08-25",44
"1980-09-25",8
"1980-10-25",59
"1980-11-25",54
"1980-12-25",39
"1981-01-25",9.2
"1981-02-25",5.5
"1981-03-25",50.8
"1981-04-25",47
"1981-05-25",94.1
"1981-06-25",64.3
"1981-07-25",50
"1981-08-25",7.8
"1981-09-25",10.2
"1981-10-25",41.5
"1981-11-25",26.8
"1981-12-25",29.1
"1982-01-25",76.1
"1982-02-25",13.4
"1982-03-25",35.4
"1982-04-25",52.7
"1982-05-25",20
"1982-06-25",11
"1982-07-25",21
"1982-08-25",16
"1982-09-25",14
"1982-10-25",48
"1982-11-25",14
"1982-12-25",25.9
"1983-01-25",37.1
"1983-02-25",15.4
"1983-03-25",17
"1983-04-25",128
"1983-05-25",16
"1983-06-25",36
"1983-07-25",33
"1983-08-25",21
"1983-09-25",29
"1983-10-25",9.8
"1983-11-25",9.6
"1983-12-25",66.2
"1984-01-25",0
"1984-02-25",0
"1984-03-25",0
"1984-04-25",0
"1984-05-25",0
"1984-06-25",53.7
"1984-07-25",0
"1984-08-25",0
"1984-09-25",18
"1984-10-25",36.3
"1984-11-25",0
"1984-12-25",0
"1985-01-25",0
"1985-02-25",0
"1985-03-25",0
"1985-04-25",0
"1985-05-25",0
"1985-06-25",0
"1985-07-25",0
"1985-08-25",0
"1985-09-25",0
"1985-10-25",0
"1985-11-25",0
"1985-12-25",0
"1986-01-25",0
"1986-02-25",0
"1986-03-25",0
"1986-04-25",0
"1986-05-25",0
"1986-06-25",0
"1986-07-25",0
"1986-08-25",0
"1986-09-25",0
"1986-10-25",0
"1986-11-25",0
"1986-12-25",0
"1987-01-25",21
"1987-02-25",8.3
"1987-03-25",45.7
"1987-04-25",33
"1987-05-25",49.6
"1987-06-25",24.6
"1987-07-25",26.8
"1987-08-25",18
"1987-09-25",27
"1987-10-25",77.9
"1987-11-25",14.8
"1987-12-25",29.3
"1988-01-25",6.4
"1988-02-25",7.7
"1988-03-25",21.5
"1988-04-25",26.7
"1988-05-25",67
"1988-06-25",29
"1988-07-25",58
"1988-08-25",5
"1988-09-25",32.6
"1988-10-25",27.7
"1988-11-25",38.7
"1988-12-25",32.8
"1989-01-25",5.9
"1989-02-25",13.3
"1989-03-25",46
"1989-04-25",10
"1989-05-25",12
"1989-06-25",48.2
"1989-07-25",34.5
"1989-08-25",7
"1989-09-25",46.3
"1989-10-25",33
"1989-11-25",17
"1989-12-25",42
"1990-01-25",14
"1990-02-25",14
"1990-03-25",12
"1990-04-25",7
"1990-05-25",17
"1990-06-25",14
"1990-07-25",24
"1990-08-25",4
"1990-09-25",11
"1990-10-25",26
"1990-11-25",0
"1990-12-25",0
"1991-01-25",6.3
"1991-02-25",11
"1991-03-25",45.9
"1991-04-25",0
"1991-05-25",20.9
"1991-06-25",15.3
"1991-07-25",36.7
"1991-08-25",53.8
"1991-09-25",0
"1991-10-25",18.9
"1991-11-25",20.2
"1991-12-25",6.2
"1992-01-25",14.4
"1992-02-25",4.5
"1992-03-25",9.8
"1992-04-25",31
"1992-05-25",20
"1992-06-25",22
"1992-07-25",8
"1992-08-25",25.5
"1992-09-25",4.9
"1992-10-25",40.1
"1992-11-25",29.8
