"X23050270_prec.Date","X23050270_prec.Value"
"1973-01-25",225
"1973-02-25",50
"1973-03-25",260
"1973-04-25",169
"1973-05-25",91
"1973-06-25",109
"1973-07-25",30
"1973-08-25",182
"1973-09-25",232
"1973-10-25",220
"1973-11-25",317
"1973-12-25",157
"1974-01-25",360
"1974-02-25",120
"1974-03-25",70
"1974-04-25",300
"1974-05-25",230
"1974-06-25",95
"1974-07-25",0
"1974-08-25",242
"1974-09-25",180
"1974-10-25",335
"1974-11-25",395
"1974-12-25",265
"1975-01-25",265
"1975-02-25",115
"1975-03-25",172
"1975-04-25",175
"1975-05-25",225
"1975-06-25",74
"1975-07-25",450
"1975-08-25",150
"1975-09-25",265
"1975-10-25",245
"1975-11-25",378
"1975-12-25",262
"1976-01-25",100
"1976-02-25",90
"1976-03-25",77
"1976-04-25",385
"1976-05-25",165
"1976-06-25",95
"1976-07-25",0
"1976-08-25",45
"1976-09-25",110
"1976-10-25",247
"1976-11-25",174
"1976-12-25",65
"1977-01-25",115
"1977-02-25",96
"1977-03-25",2
"1977-04-25",86
"1977-05-25",102
"1977-06-25",285
"1977-07-25",118
"1977-08-25",128
"1977-09-25",44
"1977-10-25",217
"1977-11-25",184
"1977-12-25",236
"1978-01-25",23.6
"1978-02-25",94
"1978-03-25",14.6
"1978-04-25",33
"1978-05-25",24.3
"1978-06-25",7.5
"1978-07-25",17.2
"1978-08-25",17.9
"1978-09-25",16
"1978-10-25",25.8
"1978-11-25",48.7
"1978-12-25",41.5
"1979-01-25",4.5
"1979-02-25",14.5
"1979-03-25",22.3
"1979-04-25",38.2
"1979-05-25",6.3
"1979-06-25",21.7
"1979-07-25",3.2
"1979-08-25",6
"1979-09-25",35.9
"1979-10-25",9.6
"1979-11-25",24.6
"1979-12-25",4.7
"1980-01-25",208
"1980-02-25",145
"1980-03-25",10
"1980-04-25",106
"1980-05-25",285
"1980-06-25",55
"1980-07-25",92
"1980-08-25",89
"1980-09-25",148
"1980-10-25",275
"1980-11-25",260
"1980-12-25",0
"1981-01-25",79
"1981-02-25",213
"1981-03-25",125
"1981-04-25",244
"1981-05-25",211
"1981-06-25",130
"1981-07-25",192
"1981-08-25",57
"1981-09-25",324
"1981-10-25",136
"1981-11-25",265
"1981-12-25",183
"1982-01-25",190
"1982-02-25",84
"1982-03-25",44
"1982-04-25",196
"1982-05-25",255
"1982-06-25",92
"1982-07-25",9
"1982-08-25",21
"1982-09-25",40
"1982-10-25",156
"1982-11-25",146
"1982-12-25",34
"1983-01-25",60
"1983-02-25",32
"1983-03-25",230
"1983-04-25",379
"1983-05-25",186
"1983-06-25",49
"1983-07-25",50
"1983-08-25",10
"1983-09-25",159
"1983-10-25",57
"1983-11-25",110
"1983-12-25",205
"1984-01-25",95
"1984-02-25",171
"1984-03-25",267
"1984-04-25",116
"1984-05-25",154
"1984-06-25",178
"1984-07-25",213
"1984-08-25",45
"1984-09-25",28
"1984-10-25",268
"1984-11-25",272
"1984-12-25",155
"1985-01-25",147
"1985-02-25",15
"1985-03-25",255
"1985-04-25",172.3
"1985-05-25",294.6
"1985-06-25",0
"1985-07-25",164
"1985-08-25",141
"1985-09-25",172
"1985-10-25",112
"1985-11-25",71
"1985-12-25",89
"1986-01-25",245.7
"1986-02-25",44
"1986-03-25",62
"1986-04-25",43
"1986-05-25",110
"1986-06-25",220
"1986-07-25",68
"1986-08-25",169
"1986-09-25",299
"1986-10-25",349
"1986-11-25",319
"1986-12-25",192
"1987-01-25",0
"1987-02-25",0
"1987-03-25",0
"1987-04-25",0
"1987-05-25",0
"1987-06-25",0
"1987-07-25",0
"1987-08-25",0
"1987-09-25",0
"1987-10-25",0
"1987-11-25",0
"1987-12-25",0
"1988-01-25",240
"1988-02-25",289
"1988-03-25",29
"1988-04-25",98
"1988-05-25",32
"1988-06-25",25
"1988-07-25",0
"1988-08-25",0
"1988-09-25",261
"1988-10-25",197
"1988-11-25",177
"1988-12-25",227
"1989-01-25",182.2
"1989-02-25",283
"1989-03-25",145
"1989-04-25",123
"1989-05-25",223
"1989-06-25",116
"1989-07-25",35
"1989-08-25",136
"1989-09-25",285
"1989-10-25",194
"1989-11-25",342
"1989-12-25",210
"1990-01-25",0
"1990-02-25",0
"1990-03-25",0
"1990-04-25",0
"1990-05-25",0
"1990-06-25",0
"1990-07-25",0
"1990-08-25",0
"1990-09-25",0
"1990-10-25",0
"1990-11-25",0
"1990-12-25",0
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",181
"1991-11-25",231
"1991-12-25",222
"1992-01-25",252
"1992-02-25",13
"1992-03-25",143
"1992-04-25",140
"1992-05-25",270
"1992-06-25",266
"1992-07-25",15
"1992-08-25",59
"1992-09-25",127
"1992-10-25",119
"1992-11-25",215
"1992-12-25",261
"1993-01-25",179
"1993-02-25",228
"1993-03-25",142
"1993-04-25",257
"1993-05-25",215
"1993-06-25",8
"1993-07-25",300
"1993-08-25",39
"1993-09-25",184
"1993-10-25",118
"1993-11-25",215
"1993-12-25",277
"1994-01-25",180
"1994-02-25",210
"1994-03-25",198
"1994-04-25",262
"1994-05-25",155
"1994-06-25",33
"1994-07-25",43
"1994-08-25",94
"1994-09-25",112
"1994-10-25",170
"1994-11-25",198
"1994-12-25",183
"1995-01-25",16
"1995-02-25",23
"1995-03-25",129
"1995-04-25",83
"1995-05-25",138
"1995-06-25",163
"1995-07-25",58
