"X26100810_prec.Date","X26100810_prec.Value"
"1970-03-25",29
"1970-04-25",30
"1970-05-25",36
"1970-06-25",23
"1970-07-25",0
"1970-08-25",0
"1970-09-25",10
"1970-10-25",129
"1970-11-25",48.7
"1970-12-25",16
"1971-01-25",82.2
"1971-02-25",25.1
"1971-03-25",83
"1971-04-25",6
"1971-05-25",10
"1971-06-25",69
"1971-07-25",20
"1971-08-25",0
"1971-09-25",0
"1971-10-25",0
"1971-11-25",0
"1971-12-25",0
"1972-01-25",0
"1972-02-25",0
"1972-03-25",0
"1972-04-25",0
"1972-05-25",0
"1972-06-25",0
"1972-07-25",0
"1972-08-25",34
"1972-09-25",2
"1972-10-25",56
"1972-11-25",12
"1972-12-25",58
"1973-01-25",5
"1973-02-25",50
"1973-03-25",53
"1973-04-25",30
"1973-05-25",19
"1973-06-25",8
"1973-07-25",1
"1973-08-25",14
"1973-09-25",30
"1973-10-25",52
"1973-11-25",55
"1973-12-25",34
"1974-01-25",25
"1974-02-25",97
"1974-03-25",42
"1974-04-25",111
"1974-05-25",63
"1974-06-25",48.6
"1974-07-25",9
"1974-08-25",6
"1974-09-25",11
"1974-10-25",73
"1974-11-25",70
"1974-12-25",10
"1975-01-25",90
"1975-02-25",99
"1975-03-25",30
"1975-04-25",45
"1975-05-25",75
"1975-06-25",38
"1975-07-25",86
"1975-08-25",65
"1975-09-25",0
"1975-10-25",24
"1975-11-25",48
"1975-12-25",31
"1976-01-25",5
"1976-02-25",0
"1976-03-25",16
"1976-04-25",23
"1976-05-25",66
"1976-06-25",73
"1976-07-25",2
"1976-08-25",0
"1976-09-25",7
"1976-10-25",80
"1976-11-25",38
"1976-12-25",20
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",10
"1977-05-25",60
"1977-06-25",69
"1977-07-25",0
"1977-08-25",44
"1977-09-25",0
"1977-10-25",78
"1977-11-25",34.5
"1977-12-25",3
"1978-01-25",55
"1978-02-25",56
"1978-03-25",69
"1978-04-25",67
"1978-05-25",61
"1978-06-25",0
"1978-07-25",16
"1978-08-25",50
"1978-09-25",65
"1978-10-25",0
"1978-11-25",0
"1978-12-25",0
"1979-01-25",10
"1979-02-25",0
"1979-03-25",44
"1979-04-25",75
"1979-05-25",25
"1979-06-25",68
"1979-07-25",22
"1979-08-25",0
"1979-09-25",0
"1979-10-25",0
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",0
"1980-09-25",0
"1980-10-25",0
"1980-11-25",0
"1980-12-25",0
"1981-01-25",0
"1981-02-25",17
"1981-03-25",17
"1981-04-25",0
"1981-05-25",61
"1981-06-25",35
"1981-07-25",27
"1981-08-25",31
"1981-09-25",27
"1981-10-25",26
"1981-11-25",52
"1981-12-25",23
"1982-01-25",146
"1982-02-25",33
"1982-03-25",40
"1982-04-25",29
"1982-05-25",43
"1982-06-25",3
"1982-07-25",1
"1982-08-25",19
"1982-09-25",1
"1982-10-25",64
"1982-11-25",58
"1982-12-25",27
"1983-01-25",0
"1983-02-25",6
"1983-03-25",40
"1983-04-25",47
"1983-05-25",10
"1983-06-25",59
"1983-07-25",16
"1983-08-25",15
"1983-09-25",44
