"X21255110_tmax.Date","X21255110_tmax.Value"
"1978-01-25",14.4
"1978-02-25",15.1555555555556
"1978-03-25",13.8666666666667
"1978-04-25",14.5777777777778
"1978-05-25",14.7555555555556
"1978-06-25",15.125
"1978-07-25",15.1555555555556
"1978-08-25",NA
"1978-09-25",15.025
"1978-10-25",NA
"1978-11-25",16.0222222222222
"1978-12-25",14.2857142857143
"1979-01-25",NA
"1979-02-25",NA
"1979-03-25",13.9333333333333
"1979-04-25",15.5428571428571
"1979-05-25",16.1777777777778
"1979-06-25",14.225
"1979-07-25",15.8
"1979-08-25",15.3
"1979-09-25",14.4222222222222
"1979-10-25",NA
"1979-11-25",14.4888888888889
"1979-12-25",15.6888888888889
"1980-01-25",16.2444444444444
"1980-02-25",14.125
"1980-03-25",14.8
"1980-04-25",14.5111111111111
"1980-05-25",15.6444444444444
"1980-06-25",16.1555555555556
"1980-07-25",15.9777777777778
"1980-08-25",15.0444444444444
"1980-09-25",15.225
"1980-10-25",14.5111111111111
"1980-11-25",14.05
"1980-12-25",14.775
"1981-01-25",15.1111111111111
"1981-02-25",14.7111111111111
"1981-03-25",16.4444444444444
"1981-04-25",14.9111111111111
"1981-05-25",14.3142857142857
"1981-06-25",15.725
"1981-07-25",15.625
"1981-08-25",15.4
"1981-09-25",13.8857142857143
"1981-10-25",15.2888888888889
"1981-11-25",15.7444444444444
"1981-12-25",15.4
"1982-01-25",13.7777777777778
"1982-02-25",15.0444444444444
"1982-03-25",14.7111111111111
"1982-04-25",15.3777777777778
"1982-05-25",15.9444444444444
"1982-06-25",16.2222222222222
"1982-07-25",15.5111111111111
"1982-08-25",15.7333333333333
"1982-09-25",15.9555555555556
"1982-10-25",15.35
"1982-11-25",14.7111111111111
"1982-12-25",14.75
"1983-01-25",15.7777777777778
"1983-02-25",15.4285714285714
"1983-03-25",15.4666666666667
"1983-04-25",16.075
"1983-05-25",17.4222222222222
"1983-06-25",16.1555555555556
"1983-07-25",16.85
"1983-08-25",15.7
"1983-09-25",15.8666666666667
"1983-10-25",15.6
"1983-11-25",15.7555555555556
"1983-12-25",14.0222222222222
"1984-01-25",12.9111111111111
"1984-02-25",14.0888888888889
"1984-03-25",15.0666666666667
"1984-04-25",14.9555555555556
"1984-05-25",15.5333333333333
"1984-06-25",15.2888888888889
"1984-07-25",14.8222222222222
"1984-08-25",15.65
"1984-09-25",14.8666666666667
"1984-10-25",14.475
"1984-11-25",12.5333333333333
"1984-12-25",15.0888888888889
"1985-01-25",13.9777777777778
"1985-02-25",15.025
"1985-03-25",15.175
"1985-04-25",14.2666666666667
"1985-05-25",15.0666666666667
"1985-06-25",15.65
"1985-07-25",15.2222222222222
"1985-08-25",14.5333333333333
"1985-09-25",15.1333333333333
"1985-10-25",15.3777777777778
"1985-11-25",14.1777777777778
