"X22075030_tmin.Date","X22075030_tmin.Value"
"1978-01-25",11.9428571428571
"1978-02-25",12.2222222222222
"1978-03-25",11.8
"1978-04-25",11.6222222222222
"1978-05-25",12.5777777777778
"1978-06-25",11.9142857142857
"1978-07-25",12.3111111111111
"1978-08-25",11.8666666666667
"1978-09-25",11.8
"1978-10-25",11.6888888888889
"1978-11-25",12.275
"1978-12-25",12.6888888888889
"1979-01-25",11.6444444444444
"1979-02-25",12.3428571428571
"1979-03-25",12.7111111111111
"1979-04-25",12.8888888888889
"1979-05-25",12.9333333333333
"1979-06-25",12.6
"1979-07-25",12.4
"1979-08-25",12.8222222222222
"1979-09-25",11.2857142857143
"1979-10-25",12.0666666666667
"1979-11-25",NA
"1979-12-25",12.575
"1980-01-25",11.9777777777778
"1980-02-25",NA
"1980-03-25",NA
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",13.625
"1980-07-25",12.1222222222222
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",13.1777777777778
"1980-11-25",12.1777777777778
"1980-12-25",13
"1981-01-25",NA
"1981-02-25",NA
"1981-03-25",NA
"1981-04-25",NA
"1981-05-25",NA
"1981-06-25",NA
"1981-07-25",12.675
"1981-08-25",13.0222222222222
"1981-09-25",12.5555555555556
"1981-10-25",13.7
"1981-11-25",13.0888888888889
"1981-12-25",12.025
"1982-01-25",NA
"1982-02-25",NA
"1982-03-25",12.9777777777778
"1982-04-25",13.3333333333333
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",11.9666666666667
"1982-08-25",11.8888888888889
"1982-09-25",12.6666666666667
"1982-10-25",12.6888888888889
"1982-11-25",12.8571428571429
"1982-12-25",14.675
"1983-01-25",13.175
"1983-02-25",12.4222222222222
"1983-03-25",14.1111111111111
"1983-04-25",13.3666666666667
"1983-05-25",14.1333333333333
"1983-06-25",12.6111111111111
"1983-07-25",12.4444444444444
"1983-08-25",12.6444444444444
"1983-09-25",12.5777777777778
"1983-10-25",12.7777777777778
"1983-11-25",12.7666666666667
"1983-12-25",12.3111111111111
"1984-01-25",12.2444444444444
"1984-02-25",13.2444444444444
"1984-03-25",12.6444444444444
"1984-04-25",13.9142857142857
"1984-05-25",13.225
"1984-06-25",13.3
"1984-07-25",13.1222222222222
"1984-08-25",12.2777777777778
"1984-09-25",12.9555555555556
"1984-10-25",13.2666666666667
"1984-11-25",13.6333333333333
"1984-12-25",13.2
"1985-01-25",13.1555555555556
"1985-02-25",NA
"1985-03-25",NA
"1985-04-25",NA
"1985-05-25",NA
"1985-06-25",NA
"1985-07-25",NA
"1985-08-25",13.0571428571429
"1985-09-25",NA
"1985-10-25",NA
"1985-11-25",NA
"1985-12-25",12.2222222222222
"1986-01-25",12.0666666666667
"1986-02-25",11.7777777777778
"1986-03-25",12.2444444444444
"1986-04-25",13.0888888888889
"1986-05-25",14.2
"1986-06-25",13.275
"1986-07-25",12.725
"1986-08-25",11.8666666666667
"1986-09-25",11.85
"1986-10-25",12.65
"1986-11-25",12.725
"1986-12-25",12.2666666666667
"1987-01-25",12.7555555555556
"1987-02-25",12.825
"1987-03-25",14.2571428571429
"1987-04-25",13.8
"1987-05-25",13.3111111111111
"1987-06-25",13.4444444444444
"1987-07-25",12.7
"1987-08-25",12.8444444444444
"1987-09-25",12.6222222222222
"1987-10-25",12.4
"1987-11-25",12.85
"1987-12-25",12.4
"1988-01-25",12.3111111111111
"1988-02-25",12.9111111111111
"1988-03-25",12.6222222222222
"1988-04-25",13.5777777777778
"1988-05-25",12.9777777777778
"1988-06-25",12.3333333333333
"1988-07-25",11.8333333333333
"1988-08-25",12.8444444444444
"1988-09-25",12.625
"1988-10-25",12.85
"1988-11-25",12.5777777777778
"1988-12-25",12.475
"1989-01-25",12.1777777777778
"1989-02-25",12.2444444444444
"1989-03-25",12.3333333333333
"1989-04-25",12.0666666666667
"1989-05-25",12.4333333333333
"1989-06-25",12.3777777777778
"1989-07-25",11.4444444444444
"1989-08-25",11.8222222222222
"1989-09-25",11.9777777777778
"1989-10-25",12.1111111111111
"1989-11-25",12.3111111111111
"1989-12-25",12.1
"1990-01-25",12.2
"1990-02-25",12.2571428571429
"1990-03-25",11.8285714285714
"1990-04-25",12.5333333333333
"1990-05-25",13.1
"1990-06-25",12.1555555555556
"1990-07-25",12.7333333333333
"1990-08-25",13.4857142857143
"1990-09-25",13.68
"1990-10-25",14.0222222222222
"1990-11-25",14.2857142857143
"1990-12-25",12.8857142857143
"1991-01-25",12.7428571428571
"1991-02-25",13.2666666666667
"1991-03-25",13.6571428571429
"1991-04-25",13.7714285714286
"1991-05-25",14.35
"1991-06-25",13.8285714285714
"1991-07-25",13.5777777777778
"1991-08-25",12.7428571428571
"1991-09-25",12.7333333333333
"1991-10-25",12.5111111111111
"1991-11-25",12.575
"1991-12-25",12.4
"1992-01-25",11.9666666666667
"1992-02-25",12.5555555555556
"1992-03-25",13.4666666666667
"1992-04-25",12.8888888888889
"1992-05-25",13.025
"1992-06-25",12.5555555555556
"1992-07-25",12.0571428571429
"1992-08-25",12.9111111111111
"1992-09-25",13.025
"1992-10-25",12.225
"1992-11-25",12.725
"1992-12-25",12.625
"1993-01-25",11.575
"1993-02-25",13.1714285714286
"1993-03-25",12.8571428571429
"1993-04-25",12.725
"1993-05-25",13.5142857142857
"1993-06-25",12.725
"1993-07-25",12.5555555555556
"1993-08-25",12.425
"1993-09-25",12.7666666666667
"1993-10-25",12.8222222222222
"1993-11-25",12.85
"1993-12-25",12.7
"1994-01-25",12.1333333333333
"1994-02-25",12.2
"1994-03-25",12.7714285714286
"1994-04-25",13.0571428571429
"1994-05-25",12.7142857142857
"1994-06-25",13.075
"1994-07-25",12.4
"1994-08-25",12.775
"1994-09-25",12.55
"1994-10-25",12.9777777777778
"1994-11-25",12.9714285714286
"1994-12-25",12.5714285714286
"1995-01-25",11.925
"1995-02-25",12.8
"1995-03-25",13.0888888888889
"1995-04-25",13.1
"1995-05-25",12.85
"1995-06-25",13.45
"1995-07-25",12.4
"1995-08-25",11.9111111111111
"1995-09-25",12.4
"1995-10-25",11.9777777777778
"1995-11-25",12.0888888888889
"1995-12-25",11.8666666666667
"1996-01-25",11.2222222222222
"1996-02-25",11.9666666666667
"1996-03-25",12.5714285714286
"1996-04-25",12.7142857142857
"1996-05-25",NA
"1996-06-25",NA
"1996-07-25",NA
"1996-08-25",NA
"1996-09-25",NA
"1996-10-25",NA
"1996-11-25",NA
"1996-12-25",NA
"1997-01-25",NA
"1997-02-25",NA
"1997-03-25",NA
"1997-04-25",NA
"1997-05-25",NA
"1997-06-25",NA
"1997-07-25",NA
"1997-08-25",NA
"1997-09-25",NA
"1997-10-25",NA
"1997-11-25",NA
"1997-12-25",NA
"1998-01-25",NA
"1998-02-25",NA
"1998-03-25",13.1
"1998-04-25",13.6666666666667
"1998-05-25",13.525
"1998-06-25",12.3111111111111
"1998-07-25",11.7333333333333
"1998-08-25",11.7555555555556
"1998-09-25",12.0666666666667
"1998-10-25",11.7777777777778
"1998-11-25",12.2
"1998-12-25",11.2888888888889
"1999-01-25",11.4
"1999-02-25",11
"1999-03-25",10.2285714285714
"1999-04-25",11.6888888888889
"1999-05-25",11.25
"1999-06-25",11
"1999-07-25",10.3333333333333
"1999-08-25",10
"1999-09-25",10.5333333333333
"1999-10-25",10.9333333333333
"1999-11-25",10.9555555555556
"1999-12-25",9.93333333333333
"2000-01-25",10.9
"2000-02-25",NA
"2000-03-25",NA
"2000-04-25",NA
"2000-05-25",NA
"2000-06-25",NA
"2000-07-25",NA
"2000-08-25",NA
"2000-09-25",NA
"2000-10-25",NA
"2000-11-25",NA
"2000-12-25",NA
"2001-01-25",NA
"2001-02-25",NA
"2001-03-25",NA
"2001-04-25",11.8888888888889
"2001-05-25",11.1333333333333
"2001-06-25",10.4666666666667
"2001-07-25",10.1555555555556
"2001-08-25",10.6
"2001-09-25",11.8444444444444
"2001-10-25",11.6
"2001-11-25",10.7333333333333
"2001-12-25",10.6
"2002-01-25",10.3777777777778
"2002-02-25",9.66666666666667
"2002-03-25",10.375
"2002-04-25",10.85
"2002-05-25",11.4222222222222
"2002-06-25",10.2888888888889
"2002-07-25",10.1555555555556
"2002-08-25",10.1555555555556
"2002-09-25",9.75555555555556
"2002-10-25",10.7555555555556
"2002-11-25",10.1333333333333
"2002-12-25",10.4888888888889
"2003-01-25",9.73333333333333
"2003-02-25",12.3111111111111
"2003-03-25",12.8222222222222
"2003-04-25",14.4571428571429
"2003-05-25",12.9777777777778
"2003-06-25",12.0888888888889
"2003-07-25",13.6285714285714
"2003-08-25",11.0666666666667
"2003-09-25",12.1777777777778
"2003-10-25",12.0888888888889
"2003-11-25",12.4222222222222
"2003-12-25",11.7333333333333
"2004-01-25",12.1111111111111
"2004-02-25",10.4555555555556
"2004-03-25",NA
"2004-04-25",NA
"2004-05-25",NA
"2004-06-25",NA
"2004-07-25",NA
"2004-08-25",NA
"2004-09-25",13.4666666666667
"2004-10-25",13.8
"2004-11-25",13.4
"2004-12-25",13.9666666666667
"2005-01-25",13.35
"2005-02-25",14.1428571428571
"2005-03-25",14.4
"2005-04-25",14.6222222222222
"2005-05-25",14.4222222222222
"2005-06-25",14.5777777777778
"2005-07-25",13.5555555555556
"2005-08-25",14.6666666666667
"2005-09-25",14.3777777777778
"2005-10-25",14.2
"2005-11-25",14.0222222222222
"2005-12-25",14.1777777777778
"2006-01-25",13.4222222222222
"2006-02-25",13.5555555555556
"2006-03-25",13.8666666666667
"2006-04-25",14.15
"2006-05-25",15
"2006-06-25",14.3777777777778
