"X22025010_tmin.Date","X22025010_tmin.Value"
"1977-01-25",15.7555555555556
"1977-02-25",NA
"1977-03-25",NA
"1977-04-25",NA
"1977-05-25",NA
"1977-06-25",NA
"1977-07-25",NA
"1977-08-25",NA
"1977-09-25",NA
"1977-10-25",NA
"1977-11-25",NA
"1977-12-25",NA
"1978-01-25",17.7777777777778
"1978-02-25",18.2666666666667
"1978-03-25",17.4
"1978-04-25",17.9777777777778
"1978-05-25",17.4888888888889
"1978-06-25",17.2571428571429
"1978-07-25",17.92
"1978-08-25",18.4
"1978-09-25",17.8888888888889
"1978-10-25",17.9333333333333
"1978-11-25",17.9555555555556
"1978-12-25",17.4666666666667
"1979-01-25",17.0888888888889
"1979-02-25",18.0571428571429
"1979-03-25",17.6888888888889
"1979-04-25",18.3777777777778
"1979-05-25",18.8444444444444
"1979-06-25",17.9666666666667
"1979-07-25",18.7333333333333
"1979-08-25",19.0888888888889
"1979-09-25",18
"1979-10-25",18.7333333333333
"1979-11-25",17.9555555555556
"1979-12-25",18.7333333333333
"1980-01-25",18.3111111111111
"1980-02-25",18.0222222222222
"1980-03-25",18.45
"1980-04-25",18.825
"1980-05-25",18.725
"1980-06-25",18.5111111111111
"1980-07-25",18.6
"1980-08-25",18.1777777777778
"1980-09-25",19.1777777777778
"1980-10-25",17.7777777777778
"1980-11-25",17.7
"1980-12-25",17.5333333333333
"1981-01-25",17.6888888888889
"1981-02-25",18.2666666666667
"1981-03-25",18.85
"1981-04-25",18.9142857142857
"1981-05-25",17.9555555555556
"1981-06-25",18.275
"1981-07-25",18.025
"1981-08-25",18.4
"1981-09-25",18.075
"1981-10-25",17.55
"1981-11-25",17.95
"1981-12-25",18.0222222222222
"1982-01-25",17.225
"1982-02-25",17.8888888888889
"1982-03-25",17.6888888888889
"1982-04-25",17.825
"1982-05-25",18.1555555555556
"1982-06-25",NA
"1982-07-25",NA
"1982-08-25",NA
"1982-09-25",19.2222222222222
"1982-10-25",17.4
"1982-11-25",17.95
"1982-12-25",18.3555555555556
"1983-01-25",NA
"1983-02-25",21.5111111111111
"1983-03-25",21.7111111111111
"1983-04-25",NA
"1983-05-25",19.5333333333333
"1983-06-25",19.2
"1983-07-25",19.0444444444444
"1983-08-25",18.875
"1983-09-25",18.3555555555556
"1983-10-25",19.175
"1983-11-25",17.72
"1983-12-25",16.92
"1984-01-25",16.4285714285714
"1984-02-25",16.5333333333333
"1984-03-25",17.3428571428571
"1984-04-25",17.7666666666667
"1984-05-25",18.45
"1984-06-25",18.025
"1984-07-25",17.32
"1984-08-25",17.68
"1984-09-25",17.7
"1984-10-25",17.1
"1984-11-25",16.4857142857143
"1984-12-25",17.2
"1985-01-25",17.175
"1985-02-25",17.4
"1985-03-25",18.3
"1985-04-25",19
"1985-05-25",18.6
"1985-06-25",18.3111111111111
"1985-07-25",18.0222222222222
"1985-08-25",18.5333333333333
"1985-09-25",19.1
"1985-10-25",17.92
"1985-11-25",17.72
"1985-12-25",18.025
"1986-01-25",17.5875
"1986-02-25",17.8777777777778
"1986-03-25",17.425
"1986-04-25",18.1333333333333
"1986-05-25",18.975
"1986-06-25",17.8571428571429
"1986-07-25",18.7444444444444
"1986-08-25",19.35
"1986-09-25",18.4666666666667
"1986-10-25",18.225
"1986-11-25",18.3
"1986-12-25",19.0666666666667
"1987-01-25",NA
"1987-02-25",NA
"1987-03-25",NA
"1987-04-25",NA
"1987-05-25",NA
"1987-06-25",NA
"1987-07-25",NA
"1987-08-25",NA
"1987-09-25",NA
"1987-10-25",NA
"1987-11-25",NA
"1987-12-25",NA
"1988-01-25",19.4888888888889
"1988-02-25",16.5142857142857
"1988-03-25",18.9333333333333
"1988-04-25",18.6444444444444
"1988-05-25",18.925
"1988-06-25",17.8888888888889
"1988-07-25",17.4714285714286
"1988-08-25",17.975
"1988-09-25",18.3666666666667
"1988-10-25",18.1666666666667
"1988-11-25",17.7555555555556
"1988-12-25",16.85
"1989-01-25",16.5333333333333
"1989-02-25",17.0666666666667
"1989-03-25",17.3555555555556
"1989-04-25",17.3111111111111
"1989-05-25",16.15
"1989-06-25",17.3111111111111
"1989-07-25",16.9777777777778
"1989-08-25",18.1111111111111
"1989-09-25",17.9555555555556
"1989-10-25",17.4222222222222
"1989-11-25",17.6444444444444
"1989-12-25",16.8888888888889
"1990-01-25",15.25
"1990-02-25",16.2222222222222
"1990-03-25",16.2444444444444
"1990-04-25",16.4444444444444
"1990-05-25",16.35
"1990-06-25",15.8
"1990-07-25",15.4666666666667
"1990-08-25",15.4
"1990-09-25",14.8444444444444
"1990-10-25",15.075
"1990-11-25",15.6444444444444
"1990-12-25",15.4666666666667
