"X26075060_prec.Date","X26075060_prec.Value"
"1978-06-25",31.5
"1978-07-25",4.3
"1978-08-25",16
"1978-09-25",4.7
"1978-10-25",7.5
"1978-11-25",31.6
"1978-12-25",66.6
"1979-01-25",31.3
"1979-02-25",0
"1979-03-25",144.8
"1979-04-25",30.4
"1979-05-25",1.8
"1979-06-25",203.2
"1979-07-25",0.5
"1979-08-25",231.3
"1979-09-25",282.6
"1979-10-25",195.8
"1979-11-25",215.9
"1979-12-25",260.8
"1980-01-25",6.8
"1980-02-25",278.6
"1980-03-25",219.5
"1980-04-25",45.8
"1980-05-25",31.1
"1980-06-25",144.2
"1980-07-25",290.6
"1980-08-25",159.7
"1980-09-25",291.4
"1980-10-25",121.4
"1980-11-25",161.6
"1980-12-25",162.8
"1981-01-25",213.7
"1981-02-25",20.6
"1981-03-25",61.1
"1981-04-25",40.8
"1981-05-25",78.3
"1981-06-25",25.8
"1981-07-25",16.6
"1981-08-25",0
"1981-09-25",3.4
"1981-10-25",220.1
"1981-11-25",154.8
"1981-12-25",214
"1982-01-25",204.3
"1982-02-25",279.9
"1982-03-25",217.4
"1982-04-25",125.5
"1982-05-25",159.4
"1982-06-25",11.8
"1982-07-25",0
"1982-08-25",14.4
"1982-09-25",299.4
"1982-10-25",138.2
"1982-11-25",156.8
"1982-12-25",278.8
"1983-01-25",156.8
"1983-02-25",181.6
"1983-03-25",238.3
"1983-04-25",166.2
"1983-05-25",251.2
"1983-06-25",215.6
"1983-07-25",272.4
"1983-08-25",279.6
"1983-09-25",203.6
"1983-10-25",212.2
"1983-11-25",170.2
"1983-12-25",200.1
"1984-01-25",69.8
"1984-02-25",171.1
"1984-03-25",22.2
"1984-04-25",32.3
"1984-05-25",45.2
"1984-06-25",205.1
"1984-07-25",13.5
"1984-08-25",215.1
"1984-09-25",144.2
"1984-10-25",165
"1984-11-25",158
"1984-12-25",214.7
"1985-01-25",22.8
"1985-02-25",160.8
"1985-03-25",18.3
"1985-04-25",9
"1985-05-25",11.6
"1985-06-25",165.3
"1985-07-25",2
"1985-08-25",213.9
"1985-09-25",95.3
"1985-10-25",193.5
"1985-11-25",159.9
"1985-12-25",204.4
"1986-01-25",0
"1986-02-25",0
"1986-03-25",0
"1986-04-25",0
"1986-05-25",0
"1986-06-25",0
"1986-07-25",0
"1986-08-25",0
"1986-09-25",0
"1986-10-25",0
"1986-11-25",0
"1986-12-25",0
"1987-01-25",0
"1987-02-25",0
"1987-03-25",0
"1987-04-25",0
"1987-05-25",0
"1987-06-25",0
"1987-07-25",0
"1987-08-25",0
"1987-09-25",0
"1987-10-25",0
"1987-11-25",0
"1987-12-25",0
"1988-01-25",0
"1988-02-25",0
"1988-03-25",0
"1988-04-25",0
"1988-05-25",0
"1988-06-25",0
"1988-07-25",0
"1988-08-25",0
"1988-09-25",0
"1988-10-25",0
"1988-11-25",0
"1988-12-25",0
"1989-01-25",0
"1989-02-25",0
"1989-03-25",0
"1989-04-25",0
"1989-05-25",0
"1989-06-25",0
"1989-07-25",0
"1989-08-25",0
"1989-09-25",0
"1989-10-25",0
"1989-11-25",0
"1989-12-25",0
"1990-01-25",0
"1990-02-25",0
"1990-03-25",0
"1990-04-25",0
"1990-05-25",0
"1990-06-25",0
"1990-07-25",0
"1990-08-25",0
"1990-09-25",0
"1990-10-25",0
"1990-11-25",0
"1990-12-25",0
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",0
"1991-11-25",2
"1991-12-25",7.6
"1992-01-25",0
"1992-02-25",0
"1992-03-25",0
"1992-04-25",0
"1992-05-25",0
"1992-06-25",0
"1992-07-25",0
"1992-08-25",0
"1992-09-25",0
"1992-10-25",0
"1992-11-25",0
"1992-12-25",0
"1993-01-25",0
"1993-02-25",0
"1993-03-25",0
"1993-04-25",0
"1993-05-25",0
"1993-06-25",0
"1993-07-25",0
"1993-08-25",0
"1993-09-25",0
"1993-10-25",0
"1993-11-25",0
"1993-12-25",0
"1994-01-25",18.4
"1994-02-25",9
"1994-03-25",11.5
"1994-04-25",5.3
"1994-05-25",97.2
"1994-06-25",222.9
"1994-07-25",13
"1994-08-25",14
"1994-09-25",184.6
"1994-10-25",161.8
"1994-11-25",52.8
"1994-12-25",0
"1995-01-25",0
"1995-02-25",2
"1995-03-25",14.8
"1995-04-25",0
"1995-05-25",45.2
"1995-06-25",31.4
