"X26135040_tmin.Date","X26135040_tmin.Value"
"1977-05-25",17.1111111111111
"1977-06-25",NA
"1977-07-25",NA
"1977-08-25",NA
"1977-09-25",NA
"1977-10-25",NA
"1977-11-25",NA
"1977-12-25",NA
"1978-01-25",NA
"1978-02-25",NA
"1978-03-25",NA
"1978-04-25",NA
"1978-05-25",NA
"1978-06-25",NA
"1978-07-25",NA
"1978-08-25",NA
"1978-09-25",NA
"1978-10-25",NA
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",16.0666666666667
"1979-02-25",NA
"1979-03-25",16.5333333333333
"1979-04-25",16.0444444444444
"1979-05-25",NA
"1979-06-25",16.0666666666667
"1979-07-25",16.7333333333333
"1979-08-25",16.6888888888889
"1979-09-25",15.9777777777778
"1979-10-25",16.5555555555556
"1979-11-25",16.8888888888889
"1979-12-25",16.8888888888889
"1980-01-25",16.7777777777778
"1980-02-25",16.5111111111111
"1980-03-25",17.0111111111111
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",NA
"1980-07-25",NA
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",NA
"1980-12-25",16.7111111111111
"1981-01-25",16.8111111111111
"1981-02-25",NA
"1981-03-25",17.3555555555556
"1981-04-25",NA
"1981-05-25",16.2666666666667
"1981-06-25",NA
"1981-07-25",16.2888888888889
"1981-08-25",NA
"1981-09-25",NA
"1981-10-25",NA
"1981-11-25",NA
"1981-12-25",NA
"1982-01-25",NA
"1982-02-25",NA
"1982-03-25",NA
"1982-04-25",NA
"1982-05-25",NA
"1982-06-25",NA
"1982-07-25",NA
"1982-08-25",16.3111111111111
"1982-09-25",16.6666666666667
"1982-10-25",16.4666666666667
"1982-11-25",16.8222222222222
"1982-12-25",16.9777777777778
"1983-01-25",18.3857142857143
"1983-02-25",17.2222222222222
"1983-03-25",18.5666666666667
"1983-04-25",17.7111111111111
"1983-05-25",17.7444444444444
"1983-06-25",16.4888888888889
"1983-07-25",16.6888888888889
"1983-08-25",16.5
