"X22065050_tmin.Date","X22065050_tmin.Value"
"1984-01-25",18.2777777777778
"1984-02-25",18.1777777777778
"1984-03-25",18.7111111111111
"1984-04-25",19.4444444444444
"1984-05-25",18.4222222222222
"1984-06-25",18.5444444444444
"1984-07-25",18.1333333333333
"1984-08-25",17.5111111111111
"1984-09-25",18.2888888888889
"1984-10-25",18.0111111111111
"1984-11-25",18.1777777777778
"1984-12-25",18.0333333333333
"1985-01-25",18.2
"1985-02-25",16.3555555555556
"1985-03-25",16.9222222222222
"1985-04-25",16.5555555555556
"1985-05-25",16.5
"1985-06-25",17.2888888888889
"1985-07-25",16.9
"1985-08-25",18.1444444444444
"1985-09-25",18.1666666666667
"1985-10-25",17.0888888888889
"1985-11-25",17.9111111111111
"1985-12-25",18.6666666666667
"1986-01-25",17.5666666666667
"1986-02-25",17.7333333333333
"1986-03-25",17.5888888888889
"1986-04-25",17.8555555555556
"1986-05-25",19.2444444444444
"1986-06-25",17.1333333333333
"1986-07-25",17.6888888888889
"1986-08-25",17.9888888888889
"1986-09-25",16.9111111111111
"1986-10-25",17.0777777777778
"1986-11-25",17.2666666666667
"1986-12-25",18.3111111111111
"1987-01-25",18.4444444444444
"1987-02-25",18.0888888888889
"1987-03-25",18.1555555555556
"1987-04-25",18.8222222222222
"1987-05-25",18.3
"1987-06-25",18.0666666666667
"1987-07-25",17.9666666666667
"1987-08-25",17.3777777777778
"1987-09-25",18.1333333333333
"1987-10-25",18.6666666666667
"1987-11-25",18.4666666666667
"1987-12-25",19.2888888888889
"1988-01-25",17.3888888888889
"1988-02-25",17.1
"1988-03-25",18.6666666666667
"1988-04-25",19.4888888888889
"1988-05-25",18.8444444444444
"1988-06-25",18.0444444444444
"1988-07-25",18.0777777777778
"1988-08-25",19.1
"1988-09-25",18.3888888888889
"1988-10-25",19.3111111111111
"1988-11-25",18.9
"1988-12-25",18.7555555555556
"1989-01-25",18.2333333333333
"1989-02-25",19.0111111111111
"1989-03-25",18.8666666666667
"1989-04-25",18.8666666666667
"1989-05-25",18.4555555555556
"1989-06-25",18.6111111111111
"1989-07-25",17.7333333333333
"1989-08-25",18.0888888888889
"1989-09-25",18.1222222222222
"1989-10-25",17.7
"1989-11-25",19.0777777777778
"1989-12-25",18.8444444444444
"1990-01-25",18.2777777777778
"1990-02-25",19.2888888888889
"1990-03-25",18.8555555555556
