"X23055040_tmax.Date","X23055040_tmax.Value"
"1977-08-25",21.9
"1977-09-25",NA
"1977-10-25",NA
"1977-11-25",21.375
"1977-12-25",21.8444444444444
"1978-01-25",NA
"1978-02-25",NA
"1978-03-25",NA
"1978-04-25",NA
"1978-05-25",NA
"1978-06-25",NA
"1978-07-25",NA
"1978-08-25",NA
"1978-09-25",NA
"1978-10-25",NA
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",21.3111111111111
"1979-02-25",22.425
"1979-03-25",20.8222222222222
"1979-04-25",22.5333333333333
"1979-05-25",NA
"1979-06-25",22.3
"1979-07-25",NA
"1979-08-25",24.6
"1979-09-25",NA
"1979-10-25",NA
"1979-11-25",NA
"1979-12-25",23.475
"1980-01-25",NA
"1980-02-25",23.5
"1980-03-25",25.9
"1980-04-25",NA
"1980-05-25",NA
"1980-06-25",NA
"1980-07-25",NA
"1980-08-25",NA
"1980-09-25",NA
"1980-10-25",NA
"1980-11-25",NA
"1980-12-25",NA
"1981-01-25",22.3777777777778
"1981-02-25",22.3333333333333
"1981-03-25",23.6222222222222
"1981-04-25",23.0666666666667
"1981-05-25",21.3333333333333
"1981-06-25",22.5333333333333
"1981-07-25",22.7777777777778
"1981-08-25",25.1555555555556
"1981-09-25",22.3333333333333
"1981-10-25",22.2666666666667
"1981-11-25",22.6666666666667
"1981-12-25",23.0222222222222
"1982-01-25",20.9833333333333
"1982-02-25",22.225
"1982-03-25",22.3777777777778
"1982-04-25",22.0666666666667
"1982-05-25",22.8222222222222
"1982-06-25",21.7
"1982-07-25",24.6666666666667
"1982-08-25",25.9555555555556
"1982-09-25",26.8222222222222
"1982-10-25",21.9111111111111
"1982-11-25",23.25
"1982-12-25",22.7777777777778
"1983-01-25",23.2222222222222
"1983-02-25",23.1333333333333
"1983-03-25",23.7111111111111
"1983-04-25",24.0444444444444
"1983-05-25",24.8666666666667
"1983-06-25",24.0222222222222
"1983-07-25",25.6888888888889
"1983-08-25",25.425
"1983-09-25",25.175
"1983-10-25",25.975
"1983-11-25",23.2
"1983-12-25",22.9111111111111
"1984-01-25",21.6444444444444
"1984-02-25",23.28
"1984-03-25",23.125
"1984-04-25",22.5333333333333
"1984-05-25",23.8888888888889
"1984-06-25",22.7111111111111
"1984-07-25",22.925
"1984-08-25",23.2
"1984-09-25",23.1333333333333
"1984-10-25",21.9333333333333
"1984-11-25",20.7555555555556
"1984-12-25",21.7714285714286
"1985-01-25",21.4444444444444
"1985-02-25",22.9555555555556
"1985-03-25",22.4
"1985-04-25",21.2222222222222
"1985-05-25",21.3111111111111
"1985-06-25",22.5777777777778
"1985-07-25",25.2
"1985-08-25",22.5777777777778
"1985-09-25",23.1333333333333
"1985-10-25",21.9555555555556
"1985-11-25",22.1555555555556
"1985-12-25",21.7777777777778
"1986-01-25",22.7777777777778
"1986-02-25",21.7555555555556
"1986-03-25",21.2222222222222
"1986-04-25",22.6888888888889
"1986-05-25",24.8444444444444
"1986-06-25",24.7111111111111
"1986-07-25",25.2222222222222
"1986-08-25",26.2888888888889
"1986-09-25",24.2666666666667
"1986-10-25",23.1111111111111
"1986-11-25",22
"1986-12-25",22.275
"1987-01-25",21.8625
"1987-02-25",23.6888888888889
"1987-03-25",22.8888888888889
"1987-04-25",22.8
"1987-05-25",22.75
"1987-06-25",24.1111111111111
"1987-07-25",24.7111111111111
"1987-08-25",23.3333333333333
"1987-09-25",23.4
"1987-10-25",21.2222222222222
"1987-11-25",22.675
"1987-12-25",21.4
"1988-01-25",21.625
"1988-02-25",21.9714285714286
"1988-03-25",20.0142857142857
"1988-04-25",20.85
"1988-05-25",20.175
"1988-06-25",21.6666666666667
"1988-07-25",20.7111111111111
"1988-08-25",23.175
"1988-09-25",22.95
"1988-10-25",22.0666666666667
"1988-11-25",21.4
"1988-12-25",21.125
"1989-01-25",22.2222222222222
"1989-02-25",21.8222222222222
"1989-03-25",22.5333333333333
"1989-04-25",22.6
"1989-05-25",22.4222222222222
"1989-06-25",23.1555555555556
"1989-07-25",22.4222222222222
"1989-08-25",23.7111111111111
"1989-09-25",NA
"1989-10-25",22.5333333333333
"1989-11-25",21
"1989-12-25",20.05
"1990-01-25",20.44
"1990-02-25",22.55
"1990-03-25",22
"1990-04-25",22.6
"1990-05-25",22.1333333333333
"1990-06-25",23.2
"1990-07-25",22.6
"1990-08-25",23.1333333333333
"1990-09-25",21.04
"1990-10-25",22.9
"1990-11-25",22.4142857142857
"1990-12-25",20.5333333333333
"1991-01-25",22.45
"1991-02-25",NA
"1991-03-25",21.4714285714286
"1991-04-25",21.725
"1991-05-25",23.12
"1991-06-25",23.2666666666667
"1991-07-25",22.95
"1991-08-25",22.6
"1991-09-25",24.4714285714286
"1991-10-25",21.425
"1991-11-25",21.5142857142857
"1991-12-25",21.7142857142857
"1992-01-25",21.1555555555556
"1992-02-25",21.1142857142857
"1992-03-25",23.3555555555556
"1992-04-25",22.5285714285714
"1992-05-25",22.5
"1992-06-25",21.7
"1992-07-25",23.2444444444444
"1992-08-25",23.9555555555556
"1992-09-25",23.425
"1992-10-25",21.6666666666667
"1992-11-25",21.2444444444444
"1992-12-25",21.1333333333333
"1993-01-25",21.0666666666667
"1993-02-25",20.8444444444444
"1993-03-25",21.1777777777778
"1993-04-25",21.9333333333333
"1993-05-25",21.8666666666667
"1993-06-25",24.7777777777778
"1993-07-25",22.8
"1993-08-25",24.55
"1993-09-25",21.5777777777778
"1993-10-25",22.6222222222222
"1993-11-25",21.3555555555556
"1993-12-25",21.35
"1994-01-25",21.2666666666667
"1994-02-25",20.8666666666667
"1994-03-25",21.0111111111111
"1994-04-25",21
"1994-05-25",21.5333333333333
"1994-06-25",22.3714285714286
"1994-07-25",21.2571428571429
"1994-08-25",23.2
"1994-09-25",24.175
"1994-10-25",20.725
"1994-11-25",21.3714285714286
"1994-12-25",21.05
"1995-01-25",22.3111111111111
"1995-02-25",21.5777777777778
"1995-03-25",22.8285714285714
"1995-04-25",23
"1995-05-25",21.5333333333333
"1995-06-25",20.975
"1995-07-25",21.95
"1995-08-25",21.9333333333333
"1995-09-25",23.5555555555556
"1995-10-25",21.9142857142857
"1995-11-25",21.6
"1995-12-25",21.8
"1996-01-25",21.15
"1996-02-25",20.1142857142857
"1996-03-25",20.6285714285714
"1996-04-25",21.8571428571429
"1996-05-25",21.725
"1996-06-25",21.925
"1996-07-25",21.075
"1996-08-25",22.1111111111111
"1996-09-25",21.2444444444444
"1996-10-25",21.1333333333333
"1996-11-25",21.3714285714286
"1996-12-25",20.3555555555556
"1997-01-25",19.9333333333333
"1997-02-25",20.6
"1997-03-25",22.2888888888889
"1997-04-25",21.4444444444444
"1997-05-25",23.5333333333333
"1997-06-25",21.2222222222222
"1997-07-25",23.525
"1997-08-25",25.35
"1997-09-25",23.3777777777778
"1997-10-25",23.075
"1997-11-25",22.05
"1997-12-25",23.275
"1998-01-25",22.3714285714286
"1998-02-25",22.425
"1998-03-25",23.2666666666667
"1998-04-25",23
"1998-05-25",21.475
"1998-06-25",22.2222222222222
"1998-07-25",22.4571428571429
"1998-08-25",23.2444444444444
"1998-09-25",22.3777777777778
"1998-10-25",22.7
"1998-11-25",21.3666666666667
"1998-12-25",20.5777777777778
"1999-01-25",21.0444444444444
"1999-02-25",21.1555555555556
"1999-03-25",20.8
"1999-04-25",20.575
"1999-05-25",15.5111111111111
"1999-06-25",21.3555555555556
"1999-07-25",20.8444444444444
"1999-08-25",22.2666666666667
"1999-09-25",21.7333333333333
"1999-10-25",21.2222222222222
"1999-11-25",21.1625
"1999-12-25",20.2111111111111
"2000-01-25",20.3166666666667
"2000-02-25",21.7888888888889
"2000-03-25",21.0777777777778
"2000-04-25",21.3375
"2000-05-25",21.2625
"2000-06-25",22
"2000-07-25",22.75
"2000-08-25",21.7333333333333
"2000-09-25",20.9428571428571
"2000-10-25",21.975
"2000-11-25",20.4857142857143
"2000-12-25",21.35
"2001-01-25",21.0125
"2001-02-25",22.8
"2001-03-25",21.1555555555556
"2001-04-25",22.2444444444444
"2001-05-25",21.7333333333333
"2001-06-25",21.3333333333333
"2001-07-25",24.4666666666667
"2001-08-25",23.95
"2001-09-25",22.7333333333333
"2001-10-25",23.1111111111111
"2001-11-25",21.55
"2001-12-25",21.0444444444444
"2002-01-25",21.5111111111111
"2002-02-25",21.4888888888889
"2002-03-25",22.5333333333333
"2002-04-25",21.5111111111111
"2002-05-25",23.375
"2002-06-25",20.9
"2002-07-25",24.075
"2002-08-25",23.925
"2002-09-25",24.1333333333333
"2002-10-25",23.6
"2002-11-25",21.1777777777778
"2002-12-25",22.7111111111111
"2003-01-25",22.6
"2003-02-25",23.3111111111111
"2003-03-25",24.0888888888889
"2003-04-25",23.3777777777778
"2003-05-25",22.9333333333333
"2003-06-25",22.6875
"2003-07-25",22.0888888888889
"2003-08-25",22.65
"2003-09-25",23.1
"2003-10-25",21.75
"2003-11-25",20.575
"2003-12-25",20.825
"2004-01-25",21.5111111111111
"2004-02-25",23.6222222222222
"2004-03-25",22.6222222222222
"2004-04-25",22.5333333333333
"2004-05-25",23.0444444444444
"2004-06-25",23.2222222222222
"2004-07-25",21.4
"2004-08-25",24.1
"2004-09-25",22.425
"2004-10-25",21.7777777777778
"2004-11-25",21.6
"2004-12-25",21.0666666666667
"2005-01-25",21.4
"2005-02-25",20.7333333333333
"2005-03-25",21.45
"2005-04-25",23.2888888888889
"2005-05-25",22.2666666666667
"2005-06-25",21.9666666666667
"2005-07-25",23.7333333333333
"2005-08-25",24.1777777777778
"2005-09-25",23.4888888888889
"2005-10-25",21.9111111111111
"2005-11-25",21.4285714285714
"2005-12-25",21.45
"2006-01-25",20.4888888888889
"2006-02-25",20.825
"2006-03-25",21.7333333333333
"2006-04-25",21.475
"2006-05-25",21.6888888888889
"2006-06-25",20.9333333333333
"2006-07-25",24.7777777777778
"2006-08-25",24.3
"2006-09-25",22.4444444444444
"2006-10-25",21.375
"2006-11-25",23.3333333333333
"2006-12-25",21.25
"2007-01-25",22.2222222222222
"2007-02-25",23.1777777777778
"2007-03-25",23.4
"2007-04-25",21.6666666666667
"2007-05-25",22.175
"2007-06-25",21.3555555555556
"2007-07-25",24.6222222222222
"2007-08-25",22.125
"2007-09-25",22.125
"2007-10-25",21.5
"2007-11-25",21.2222222222222
"2007-12-25",20.5555555555556
"2008-01-25",20.3333333333333
"2008-02-25",20.875
"2008-03-25",20.5777777777778
"2008-04-25",21.2888888888889
"2008-05-25",21.3333333333333
"2008-06-25",21.6666666666667
"2008-07-25",20.8
"2008-08-25",21.5714285714286
"2008-09-25",21.775
"2008-10-25",20.8888888888889
"2008-11-25",20.3666666666667
"2008-12-25",21.1777777777778
"2009-01-25",NA
"2009-02-25",21.6666666666667
"2009-03-25",20.8571428571429
"2009-04-25",20.5111111111111
"2009-05-25",21.3555555555556
"2009-06-25",23.425
"2009-07-25",21.6888888888889
"2009-08-25",24.0222222222222
"2009-09-25",24.5777777777778
"2009-10-25",23.5111111111111
"2009-11-25",21.0222222222222
"2009-12-25",21.8444444444444
"2010-01-25",22
"2010-02-25",23.575
"2010-03-25",22.3555555555556
"2010-04-25",22.1777777777778
"2010-05-25",22.3333333333333
"2010-06-25",22.3777777777778
"2010-07-25",21
"2010-08-25",21.9333333333333
"2010-09-25",21
"2010-10-25",21.4444444444444
"2010-11-25",20.625
"2010-12-25",21.2444444444444
"2011-01-25",20.8444444444444
"2011-02-25",21.8666666666667
"2011-03-25",20.925
"2011-04-25",21.825
"2011-05-25",22.2
"2011-06-25",21.1777777777778
"2011-07-25",21.9777777777778
"2011-08-25",23.5111111111111
"2011-09-25",22.8444444444444
"2011-10-25",21.4222222222222
"2011-11-25",21.5333333333333
"2011-12-25",20.5111111111111
"2012-01-25",20.7111111111111
"2012-02-25",21.0333333333333
"2012-03-25",22.7777777777778
"2012-04-25",21.5333333333333
"2012-05-25",22.1333333333333
"2012-06-25",NA
"2012-07-25",NA
"2012-08-25",NA
"2012-09-25",NA
"2012-10-25",NA
"2012-11-25",NA
"2012-12-25",NA
"2013-01-25",24.3555555555556
"2013-02-25",21.0777777777778
