"X26050120_prec.Date","X26050120_prec.Value"
"1970-01-25",5.6
"1970-02-25",50.9
"1970-03-25",74.2
"1970-04-25",42.4
"1970-05-25",73.4
"1970-06-25",104.5
"1970-07-25",3.3
"1970-08-25",2.8
"1970-09-25",9.8
"1970-10-25",182
"1970-11-25",180.7
"1970-12-25",124.3
"1971-01-25",0
"1971-02-25",0
"1971-03-25",0
"1971-04-25",0
"1971-05-25",0
"1971-06-25",0
"1971-07-25",0
"1971-08-25",0
"1971-09-25",0
"1971-10-25",0
"1971-11-25",0
"1971-12-25",0
"1972-01-25",40
"1972-02-25",61
"1972-03-25",22
"1972-04-25",135
"1972-05-25",135
"1972-06-25",72
"1972-07-25",10
"1972-08-25",0
"1972-09-25",0
"1972-10-25",94
"1972-11-25",133
"1972-12-25",80
"1973-01-25",8
"1973-02-25",10
"1973-03-25",73
"1973-04-25",131
"1973-05-25",81
"1973-06-25",9
"1973-07-25",2
"1973-08-25",34
"1973-09-25",80
"1973-10-25",109
"1973-11-25",218
"1973-12-25",91
"1974-01-25",53
"1974-02-25",206
"1974-03-25",166
"1974-04-25",98
"1974-05-25",118
"1974-06-25",2
"1974-07-25",36
"1974-08-25",17
"1974-09-25",20
"1974-10-25",166
"1974-11-25",86
"1974-12-25",62
"1975-01-25",56
"1975-02-25",246
"1975-03-25",103
"1975-04-25",87
"1975-05-25",123
"1975-06-25",101
"1975-07-25",201
"1975-08-25",0
"1975-09-25",67
"1975-10-25",108
"1975-11-25",169
"1975-12-25",171
"1976-01-25",2
"1976-02-25",117
"1976-03-25",89
"1976-04-25",70
"1976-05-25",117
"1976-06-25",60
"1976-07-25",0
"1976-08-25",3
"1976-09-25",4
"1976-10-25",161
"1976-11-25",93
"1976-12-25",52
"1977-01-25",0
"1977-02-25",5
"1977-03-25",0
"1977-04-25",47
"1977-05-25",95
"1977-06-25",59
"1977-07-25",52
"1977-08-25",54
"1977-09-25",0
"1977-10-25",78
"1977-11-25",81
"1977-12-25",36
"1978-01-25",108
"1978-02-25",44
"1978-03-25",122
"1978-04-25",116
"1978-05-25",0
"1978-06-25",13
"1978-07-25",37
"1978-08-25",33
"1978-09-25",16
"1978-10-25",30
"1978-11-25",35
"1978-12-25",188
"1979-01-25",22
"1979-02-25",0
"1979-03-25",99
"1979-04-25",135
"1979-05-25",39
"1979-06-25",83
"1979-07-25",31
"1979-08-25",24
"1979-09-25",59
"1979-10-25",67
"1979-11-25",31
"1979-12-25",19
"1980-01-25",18
"1980-02-25",141
"1980-03-25",34
"1980-04-25",92
"1980-05-25",31
"1980-06-25",42
"1980-07-25",9
"1980-08-25",40
"1980-09-25",27
"1980-10-25",282
"1980-11-25",58
"1980-12-25",58
"1981-01-25",10
"1981-02-25",60
"1981-03-25",58
"1981-04-25",142
"1981-05-25",102
"1981-06-25",108
"1981-07-25",88
"1981-08-25",8
"1981-09-25",70
"1981-10-25",52
"1981-11-25",21
"1981-12-25",65
"1982-01-25",125
"1982-02-25",129
"1982-03-25",84
"1982-04-25",134
"1982-05-25",41
"1982-06-25",66
"1982-07-25",6
"1982-08-25",7
"1982-09-25",3
"1982-10-25",159
"1982-11-25",125
"1982-12-25",83
