"X23050290_prec.Date","X23050290_prec.Value"
"1977-01-25",40
"1977-02-25",92
"1977-03-25",53
"1977-04-25",124
"1977-05-25",109
"1977-06-25",143
"1977-07-25",250
"1977-08-25",80
"1977-09-25",4
"1977-10-25",346
"1977-11-25",0
"1977-12-25",0
"1978-01-25",35
"1978-02-25",0
"1978-03-25",20
"1978-04-25",136
"1978-05-25",74
"1978-06-25",0
"1978-07-25",80
"1978-08-25",0
"1978-09-25",45
"1978-10-25",110
"1978-11-25",106
"1978-12-25",33
"1979-01-25",12
"1979-02-25",6
"1979-03-25",10.6
"1979-04-25",17.1
"1979-05-25",2.6
"1979-06-25",10.2
"1979-07-25",0.5
"1979-08-25",0
"1979-09-25",13
"1979-10-25",7.4
"1979-11-25",8.2
"1979-12-25",0
"1980-01-25",47
"1980-02-25",110
"1980-03-25",36
"1980-04-25",114
"1980-05-25",218
"1980-06-25",87
"1980-07-25",18
"1980-08-25",40
"1980-09-25",59
"1980-10-25",253
"1980-11-25",0
"1980-12-25",0
"1981-01-25",12
"1981-02-25",7
"1981-03-25",108
"1981-04-25",70
"1981-05-25",220
"1981-06-25",93
"1981-07-25",79
"1981-08-25",32
"1981-09-25",228
"1981-10-25",55
"1981-11-25",256
"1981-12-25",52
"1982-01-25",38
"1982-02-25",97
"1982-03-25",108
"1982-04-25",156
"1982-05-25",79
"1982-06-25",13
"1982-07-25",15
"1982-08-25",27
"1982-09-25",40
"1982-10-25",142
"1982-11-25",52
"1982-12-25",41
"1983-01-25",14
"1983-02-25",81
"1983-03-25",31
"1983-04-25",136
"1983-05-25",61
"1983-06-25",50
"1983-07-25",39
"1983-08-25",32
"1983-09-25",76
"1983-10-25",25
"1983-11-25",13
"1983-12-25",116
"1984-01-25",0
"1984-02-25",0
"1984-03-25",0
"1984-04-25",0
"1984-05-25",98
"1984-06-25",87
"1984-07-25",185
"1984-08-25",134
"1984-09-25",115
"1984-10-25",122
"1984-11-25",79
"1984-12-25",97
"1985-01-25",50
"1985-02-25",2
"1985-03-25",136
"1985-04-25",104
"1985-05-25",147
"1985-06-25",195
"1985-07-25",10
"1985-08-25",138
"1985-09-25",96
"1985-10-25",81
"1985-11-25",180
"1985-12-25",226
"1986-01-25",65
"1986-02-25",14.5
"1986-03-25",80
"1986-04-25",117
"1986-05-25",96
"1986-06-25",98
"1986-07-25",0
"1986-08-25",0
"1986-09-25",15
"1986-10-25",185
"1986-11-25",174
"1986-12-25",83
"1987-01-25",50
"1987-02-25",138
"1987-03-25",146
"1987-04-25",138
"1987-05-25",90
"1987-06-25",103
"1987-07-25",90
"1987-08-25",280
"1987-09-25",260
"1987-10-25",0
"1987-11-25",0
"1987-12-25",0
"1988-01-25",0
"1988-02-25",0
"1988-03-25",0
"1988-04-25",0
"1988-05-25",0
"1988-06-25",0
"1988-07-25",0
"1988-08-25",0
"1988-09-25",0
"1988-10-25",0
"1988-11-25",0
"1988-12-25",0
"1989-01-25",188
"1989-02-25",83
"1989-03-25",272
"1989-04-25",89
"1989-05-25",113
"1989-06-25",119
"1989-07-25",25
"1989-08-25",86
"1989-09-25",188
"1989-10-25",126
"1989-11-25",277
"1989-12-25",307
"1990-01-25",110
"1990-02-25",226
"1990-03-25",74
"1990-04-25",174
"1990-05-25",252
"1990-06-25",15
"1990-07-25",35
"1990-08-25",65
"1990-09-25",43
"1990-10-25",213
"1990-11-25",186
"1990-12-25",0
"1991-01-25",0
"1991-02-25",0
"1991-03-25",0
"1991-04-25",0
"1991-05-25",0
"1991-06-25",0
"1991-07-25",0
"1991-08-25",0
"1991-09-25",0
"1991-10-25",150
"1991-11-25",82
"1991-12-25",120
"1992-01-25",70
"1992-02-25",45
"1992-03-25",80
"1992-04-25",107
"1992-05-25",191
"1992-06-25",124
"1992-07-25",0
"1992-08-25",0
"1992-09-25",30
"1992-10-25",36
"1992-11-25",30
"1992-12-25",212
"1993-01-25",70
"1993-02-25",135
"1993-03-25",110
"1993-04-25",110
"1993-05-25",188
"1993-06-25",0
"1993-07-25",70
"1993-08-25",11
"1993-09-25",191
"1993-10-25",90
"1993-11-25",113
"1993-12-25",65
"1994-01-25",160
"1994-02-25",177
"1994-03-25",135
"1994-04-25",117
"1994-05-25",60
"1994-06-25",10
"1994-07-25",98
"1994-08-25",15
"1994-09-25",9
"1994-10-25",125
"1994-11-25",106
"1994-12-25",80
"1995-01-25",10
"1995-02-25",99
"1995-03-25",39
"1995-04-25",72
"1995-05-25",70
"1995-06-25",117
"1995-07-25",46
