"X26075010_tmin.Date","X26075010_tmin.Value"
"1977-05-25",19.2888888888889
"1977-06-25",18.9
"1977-07-25",18.5444444444444
"1977-08-25",19.1
"1977-09-25",19.1333333333333
"1977-10-25",18.9777777777778
"1977-11-25",19
"1977-12-25",NA
"1978-01-25",NA
"1978-02-25",NA
"1978-03-25",NA
"1978-04-25",NA
"1978-05-25",NA
"1978-06-25",18.2111111111111
"1978-07-25",18.9444444444444
"1978-08-25",NA
"1978-09-25",18.0888888888889
"1978-10-25",18.5777777777778
"1978-11-25",NA
"1978-12-25",NA
"1979-01-25",NA
"1979-02-25",NA
"1979-03-25",NA
"1979-04-25",NA
"1979-05-25",NA
"1979-06-25",18.6333333333333
"1979-07-25",NA
"1979-08-25",NA
"1979-09-25",NA
"1979-10-25",NA
"1979-11-25",NA
"1979-12-25",NA
"1980-01-25",18.9
"1980-02-25",19.5111111111111
"1980-03-25",19.2875
"1980-04-25",19.9111111111111
"1980-05-25",NA
"1980-06-25",19.4666666666667
"1980-07-25",18.8888888888889
"1980-08-25",18.8777777777778
"1980-09-25",NA
"1980-10-25",19.4555555555556
"1980-11-25",18.2888888888889
"1980-12-25",19.0777777777778
"1981-01-25",19.2444444444444
"1981-02-25",19.3888888888889
"1981-03-25",NA
"1981-04-25",NA
"1981-05-25",NA
"1981-06-25",NA
"1981-07-25",NA
"1981-08-25",NA
"1981-09-25",NA
"1981-10-25",19.3222222222222
"1981-11-25",19.2111111111111
"1981-12-25",NA
"1982-01-25",18.6111111111111
"1982-02-25",18.7
"1982-03-25",18.9444444444444
"1982-04-25",19.7555555555556
"1982-05-25",19.6666666666667
"1982-06-25",19.8111111111111
"1982-07-25",18.6888888888889
"1982-08-25",18.2
"1982-09-25",19.3222222222222
"1982-10-25",18.5777777777778
"1982-11-25",19.0333333333333
"1982-12-25",19.35
"1983-01-25",20.0888888888889
"1983-02-25",19.9666666666667
"1983-03-25",20.6555555555556
"1983-04-25",19.9
"1983-05-25",20.4111111111111
"1983-06-25",20.2
"1983-07-25",19.3666666666667
"1983-08-25",18.7888888888889
"1983-09-25",19.7111111111111
"1983-10-25",19.5555555555556
"1983-11-25",19.3
"1983-12-25",18.3888888888889
"1984-01-25",18.2222222222222
"1984-02-25",18.6555555555556
"1984-03-25",19.3444444444444
"1984-04-25",19.4222222222222
"1984-05-25",18.4333333333333
"1984-06-25",18.9444444444444
"1984-07-25",17.8444444444444
"1984-08-25",18.8777777777778
"1984-09-25",18.8444444444444
"1984-10-25",18.3111111111111
"1984-11-25",17.2888888888889
"1984-12-25",18.7666666666667
"1985-01-25",19.5555555555556
"1985-02-25",17.9888888888889
"1985-03-25",19.6666666666667
"1985-04-25",18.8777777777778
"1985-05-25",19.0111111111111
"1985-06-25",18.2222222222222
"1985-07-25",17.1111111111111
