"X26150150_prec.Date","X26150150_prec.Value"
"1970-10-25",119
"1970-11-25",124
"1970-12-25",18
"1971-01-25",80
"1971-02-25",80
"1971-03-25",72
"1971-04-25",60
"1971-05-25",72
"1971-06-25",40
"1971-07-25",14
"1971-08-25",45
"1971-09-25",94
"1971-10-25",68
"1971-11-25",86
"1971-12-25",4
"1972-01-25",15
"1972-02-25",81
"1972-03-25",38
"1972-04-25",22
"1972-05-25",111
"1972-06-25",33
"1972-07-25",50
"1972-08-25",20
"1972-09-25",10
"1972-10-25",38
"1972-11-25",71
"1972-12-25",29
"1973-01-25",9
"1973-02-25",4
"1973-03-25",80
"1973-04-25",28
"1973-05-25",62
"1973-06-25",24
"1973-07-25",2
"1973-08-25",16
"1973-09-25",123
"1973-10-25",81
"1973-11-25",42
"1973-12-25",184
"1974-01-25",54
"1974-02-25",86
"1974-03-25",106
"1974-04-25",97
"1974-05-25",74
"1974-06-25",5
"1974-07-25",8
"1974-08-25",13
"1974-09-25",30
"1974-10-25",103
"1974-11-25",70
"1974-12-25",19
"1975-01-25",44
"1975-02-25",101
"1975-03-25",69
"1975-04-25",60
"1975-05-25",90
"1975-06-25",31
"1975-07-25",79
"1975-08-25",28
"1975-09-25",64
"1975-10-25",25
"1975-11-25",60
"1975-12-25",53
"1976-01-25",2
"1976-02-25",29
"1976-03-25",16
"1976-04-25",37
"1976-05-25",104
"1976-06-25",26
"1976-07-25",3
"1976-08-25",8
"1976-09-25",4
"1976-10-25",84
"1976-11-25",32
"1976-12-25",39
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",0
"1977-05-25",0
"1977-06-25",42
"1977-07-25",37
"1977-08-25",65
"1977-09-25",41
"1977-10-25",74
"1977-11-25",70
"1977-12-25",20
"1978-01-25",25
"1978-02-25",56
"1978-03-25",112
"1978-04-25",101
"1978-05-25",149
"1978-06-25",61
"1978-07-25",11
"1978-08-25",22
"1978-09-25",29
"1978-10-25",15
"1978-11-25",16
"1978-12-25",69
"1979-01-25",13
"1979-02-25",11
"1979-03-25",106
"1979-04-25",103
"1979-05-25",23
"1979-06-25",105
"1979-07-25",0
"1979-08-25",7
"1979-09-25",34
"1979-10-25",33
"1979-11-25",90
"1979-12-25",13
"1980-01-25",4
"1980-02-25",46
"1980-03-25",0
"1980-04-25",63
"1980-05-25",42
"1980-06-25",108
"1980-07-25",1
"1980-08-25",43
"1980-09-25",53
"1980-10-25",159
"1980-11-25",178
"1980-12-25",43
"1981-01-25",3
"1981-02-25",26
"1981-03-25",50
"1981-04-25",65
"1981-05-25",185
"1981-06-25",111
"1981-07-25",39
"1981-08-25",3
"1981-09-25",78
"1981-10-25",26
"1981-11-25",25
"1981-12-25",33
"1982-01-25",129
"1982-02-25",74
"1982-03-25",26
"1982-04-25",82
"1982-05-25",84
"1982-06-25",43
"1982-07-25",16
"1982-08-25",21
"1982-09-25",10
"1982-10-25",79
"1982-11-25",102
"1982-12-25",27
"1983-01-25",12
"1983-02-25",95
"1983-03-25",64
"1983-04-25",121
"1983-05-25",22
"1983-06-25",117
"1983-07-25",62
"1983-08-25",9
"1983-09-25",73
"1983-10-25",39
"1983-11-25",4
"1983-12-25",79
"1984-01-25",92
"1984-02-25",77
"1984-03-25",36
"1984-04-25",28
"1984-05-25",71
"1984-06-25",131
"1984-07-25",71
"1984-08-25",78
"1984-09-25",56
"1984-10-25",64
"1984-11-25",118
"1984-12-25",25
"1985-01-25",97
"1985-02-25",4
"1985-03-25",30
"1985-04-25",0
"1985-05-25",0
"1985-06-25",0
"1985-07-25",0
"1985-08-25",0
"1985-09-25",59
"1985-10-25",72
"1985-11-25",55
"1985-12-25",68
"1986-01-25",10
"1986-02-25",40
"1986-03-25",12
"1986-04-25",98
"1986-05-25",75
"1986-06-25",79
"1986-07-25",7
"1986-08-25",0
"1986-09-25",8
"1986-10-25",79
"1986-11-25",48
"1986-12-25",7
"1987-01-25",28
"1987-02-25",6
"1987-03-25",35
"1987-04-25",35
"1987-05-25",52
"1987-06-25",75
"1987-07-25",55
"1987-08-25",30
"1987-09-25",41
"1987-10-25",66
"1987-11-25",92
"1987-12-25",64
"1988-01-25",0
"1988-02-25",7
"1988-03-25",77
"1988-04-25",117
"1988-05-25",48
"1988-06-25",34
"1988-07-25",104
"1988-08-25",26
"1988-09-25",43
"1988-10-25",192
"1988-11-25",66
"1988-12-25",65
"1989-01-25",38
"1989-02-25",44
"1989-03-25",43
"1989-04-25",5
"1989-05-25",120
"1989-06-25",9
"1989-07-25",14
"1989-08-25",5
"1989-09-25",48
"1989-10-25",38
"1989-11-25",89
"1989-12-25",139
"1990-01-25",54
"1990-02-25",90
"1990-03-25",33
"1990-04-25",24
"1990-05-25",96
"1990-06-25",12
"1990-07-25",18
"1990-08-25",9
"1990-09-25",14
"1990-10-25",44
"1990-11-25",44
"1990-12-25",0
"1991-01-25",20
"1991-02-25",36
"1991-03-25",132
"1991-04-25",47
"1991-05-25",45
"1991-06-25",6
"1991-07-25",22
"1991-08-25",59
"1991-09-25",12
"1991-10-25",73
"1991-11-25",42
"1991-12-25",36
"1992-01-25",12
"1992-02-25",34
"1992-03-25",69
"1992-04-25",22
"1992-05-25",38
"1992-06-25",47
"1992-07-25",4
"1992-08-25",0
"1992-09-25",27
"1992-10-25",29
"1992-11-25",37
"1992-12-25",91
"1993-01-25",65
"1993-02-25",80
"1993-03-25",9
"1993-04-25",81
"1993-05-25",75
"1993-06-25",2
"1993-07-25",18
"1993-08-25",4
"1993-09-25",51
"1993-10-25",27
"1993-11-25",74
"1993-12-25",30
"1994-01-25",19
"1994-02-25",24
"1994-03-25",19
"1994-04-25",51
"1994-05-25",20
"1994-06-25",77
"1994-07-25",50
"1994-08-25",22
"1994-09-25",7
"1994-10-25",46
"1994-11-25",79
"1994-12-25",10
"1995-01-25",0
"1995-02-25",40
"1995-03-25",50
"1995-04-25",37
"1995-05-25",90
"1995-06-25",102
"1995-07-25",8
"1995-08-25",37
"1995-09-25",0
"1995-10-25",49
"1995-11-25",43
"1995-12-25",82
"1996-01-25",25
"1996-02-25",73
"1996-03-25",108
"1996-04-25",40
"1996-05-25",48
"1996-06-25",19
"1996-07-25",46
"1996-08-25",11
"1996-09-25",19
"1996-10-25",10
"1996-11-25",27
"1996-12-25",13
"1997-01-25",85
"1997-02-25",30
"1997-03-25",6
"1997-04-25",33
"1997-05-25",5
"1997-06-25",66
"1997-07-25",9
"1997-08-25",4
"1997-09-25",106
"1997-10-25",81
"1997-11-25",44
"1997-12-25",0
"1998-01-25",3
"1998-02-25",23
"1998-03-25",56
"1998-04-25",82
"1998-05-25",103
"1998-06-25",36
"1998-07-25",105
