"X26090400_prec.Date","X26090400_prec.Value"
"1970-01-25",6
"1970-02-25",92
"1970-03-25",92
"1970-04-25",28
"1970-05-25",42
"1970-06-25",39
"1970-07-25",13
"1970-08-25",6
"1970-09-25",17
"1970-10-25",82
"1970-11-25",161
"1970-12-25",6
"1971-01-25",120
"1971-02-25",100
"1971-03-25",97
"1971-04-25",39
"1971-05-25",82
"1971-06-25",17
"1971-07-25",12
"1971-08-25",20
"1971-09-25",34
"1971-10-25",79
"1971-11-25",76
"1971-12-25",39
"1972-01-25",3
"1972-02-25",60
"1972-03-25",99
"1972-04-25",15
"1972-05-25",30
"1972-06-25",4
"1972-07-25",48
"1972-08-25",11
"1972-09-25",11
"1972-10-25",16
"1972-11-25",89
"1972-12-25",35
"1973-01-25",1
"1973-02-25",8
"1973-03-25",34
"1973-04-25",24
"1973-05-25",25
"1973-06-25",16
"1973-07-25",1
"1973-08-25",17
"1973-09-25",45
"1973-10-25",75
"1973-11-25",45
"1973-12-25",125
"1974-01-25",8
"1974-02-25",136
"1974-03-25",120
"1974-04-25",96
"1974-05-25",64
"1974-06-25",8
"1974-07-25",6
"1974-08-25",3
"1974-09-25",15
"1974-10-25",72
"1974-11-25",30
"1974-12-25",31
"1975-01-25",37
"1975-02-25",97
"1975-03-25",23
"1975-04-25",106
"1975-05-25",12
"1975-06-25",34
"1975-07-25",60
"1975-08-25",10
"1975-09-25",4
"1975-10-25",20
"1975-11-25",95
"1975-12-25",0
"1976-01-25",0
"1976-02-25",0
"1976-03-25",141
"1976-04-25",45
"1976-05-25",64
"1976-06-25",21
"1976-07-25",43
"1976-08-25",0
"1976-09-25",0
"1976-10-25",0
"1976-11-25",66
"1976-12-25",56
"1977-01-25",0
"1977-02-25",0
"1977-03-25",0
"1977-04-25",166
"1977-05-25",50
"1977-06-25",12
"1977-07-25",25
"1977-08-25",24
"1977-09-25",0
"1977-10-25",92
"1977-11-25",87
"1977-12-25",0
"1978-01-25",19
"1978-02-25",30
"1978-03-25",102
"1978-04-25",107
"1978-05-25",35
"1978-06-25",0
"1978-07-25",17
"1978-08-25",11
"1978-09-25",45
"1978-10-25",27
"1978-11-25",27
"1978-12-25",64
"1979-01-25",7
"1979-02-25",0
"1979-03-25",0
"1979-04-25",0
"1979-05-25",0
"1979-06-25",105
"1979-07-25",0
"1979-08-25",0
"1979-09-25",0
"1979-10-25",20
"1979-11-25",0
"1979-12-25",0
"1980-01-25",0
"1980-02-25",0
"1980-03-25",0
"1980-04-25",0
"1980-05-25",0
"1980-06-25",0
"1980-07-25",0
"1980-08-25",9
"1980-09-25",9
"1980-10-25",84
"1980-11-25",73
"1980-12-25",69
"1981-01-25",0
"1981-02-25",0
"1981-03-25",32
"1981-04-25",0
"1981-05-25",96
"1981-06-25",57
"1981-07-25",5
"1981-08-25",0
"1981-09-25",0
"1981-10-25",20
"1981-11-25",0
"1981-12-25",49
"1982-01-25",75
"1982-02-25",160
"1982-03-25",103
"1982-04-25",135
"1982-05-25",0
"1982-06-25",0
"1982-07-25",42
"1982-08-25",0
