"X22060080_prec.Date","X22060080_prec.Value"
"1973-07-25",58
"1973-08-25",47
"1973-09-25",58
"1973-10-25",116
"1973-11-25",113
"1973-12-25",59
"1974-01-25",18
"1974-02-25",91
"1974-03-25",142
"1974-04-25",216
"1974-05-25",183
"1974-06-25",83
"1974-07-25",0
"1974-08-25",6
"1974-09-25",65
"1974-10-25",181
"1974-11-25",99
"1974-12-25",55
"1975-01-25",5
"1975-02-25",117
"1975-03-25",156
"1975-04-25",16
"1975-05-25",122
"1975-06-25",139
"1975-07-25",183
"1975-08-25",0
"1975-09-25",90
"1975-10-25",120
"1975-11-25",81
"1975-12-25",172
"1976-01-25",53
"1976-02-25",8
"1976-03-25",48
"1976-04-25",61
"1976-05-25",112
"1976-06-25",15
"1976-07-25",0
"1976-08-25",0
"1976-09-25",27
"1976-10-25",92
"1976-11-25",143
"1976-12-25",126
"1977-01-25",25
"1977-02-25",8
"1977-03-25",5
"1977-04-25",130
"1977-05-25",80
"1977-06-25",154
"1977-07-25",0
"1977-08-25",49
"1977-09-25",7
"1977-10-25",133
"1977-11-25",140
"1977-12-25",19
"1978-01-25",28
"1978-02-25",2
"1978-03-25",50
"1978-04-25",240
"1978-05-25",291
"1978-06-25",64
"1978-07-25",0
"1978-08-25",20
"1978-09-25",82
"1978-10-25",65
"1978-11-25",183
"1978-12-25",221
"1979-01-25",0
"1979-02-25",3
"1979-03-25",95
"1979-04-25",158
"1979-05-25",32
"1979-06-25",102
"1979-07-25",4
"1979-08-25",0
"1979-09-25",41
"1979-10-25",9
"1979-11-25",67
"1979-12-25",0
"1980-01-25",79
"1980-02-25",113
"1980-03-25",63
"1980-04-25",95
"1980-05-25",25
"1980-06-25",57
"1980-07-25",2
"1980-08-25",45
"1980-09-25",17
"1980-10-25",126
"1980-11-25",70
"1980-12-25",62
"1981-01-25",30
"1981-02-25",33
"1981-03-25",63
"1981-04-25",135
"1981-05-25",166
"1981-06-25",74
"1981-07-25",76
"1981-08-25",58
"1981-09-25",0
"1981-10-25",185
"1981-11-25",124
"1981-12-25",107
"1982-01-25",20.1
"1982-02-25",9.5
"1982-03-25",11.5
"1982-04-25",17.9
"1982-05-25",10.1
"1982-06-25",2.2
"1982-07-25",2
"1982-08-25",0
"1982-09-25",0
"1982-10-25",88
"1982-11-25",50
"1982-12-25",54
"1983-01-25",77
"1983-02-25",45
"1983-03-25",42
"1983-04-25",107
"1983-05-25",16
"1983-06-25",90
"1983-07-25",68
"1983-08-25",0
"1983-09-25",5
"1983-10-25",44
"1983-11-25",53
"1983-12-25",92
"1984-01-25",106
"1984-02-25",120
"1984-03-25",41
"1984-04-25",81
"1984-05-25",75
"1984-06-25",85
"1984-07-25",134
"1984-08-25",110
"1984-09-25",85
"1984-10-25",54
"1984-11-25",116
"1984-12-25",45
"1985-01-25",231
"1985-02-25",26
"1985-03-25",55
"1985-04-25",86
"1985-05-25",95
"1985-06-25",63
"1985-07-25",126
"1985-08-25",42
"1985-09-25",26
"1985-10-25",85
"1985-11-25",0
"1985-12-25",62
"1986-01-25",0
"1986-02-25",33
"1986-03-25",80
"1986-04-25",143
